id,latitude,longitude,level,name,status
baga1270,10.76747,-14.60521,language,Baga Manduri,safe
baga1271,9.951,-12.887,language,Baga Kaloum,extinct
baga1272,10.4793,-14.4756,language,Baga Sitemu,severely endangered
baga1273,10.1286,-13.947,language,Baga Koga,safe
baga1274,9.98865,-13.9054,language,Baga Sobané,extinct
baga1275,10.5271,-14.6111,language,Baga Mboteni-Binari,definitely endangered
baga1276,12.27246,-12.07358,language,Baga Mboteni,critically endangered
bagh1251,24.6837,87.4994,language,Bagheli,safe
bagi1244,8.81656,18.3467,language,Bagirmi Fulfulde,safe
bagi1246,11.52392,14.769495,language,Bagirmi,safe
bago1245,8.52697,1.41214,language,Bago-Kusuntu,safe
bagr1243,28.6036,71.453,language,Bagri,safe
bagu1251,-1.98844,137.914,language,Bagusa,safe
bagu1252,-5.07778,145.632,language,Bagupi,definitely endangered
bagv1239,42.3966,46.1041,language,Bagvalal,definitely endangered
baha1256,23.0105,104.449,language,Baha Buyang,severely endangered
baha1257,0.30801,115.332,language,Bahau,safe
baha1258,-3.10628,132.637,language,Baham,safe
baha1259,26.223615,50.580811,language,Baharna Arabic,safe
baha1260,25.032149,-77.390587,language,Bahamas Creole English,safe
bahi1252,27.3323,86.3949,language,Bahing,definitely endangered
bahi1254,-4.55527,142.832,language,Bahinemo,safe
bahn1262,14.0476,108.471,language,Bahnar,safe
baho1237,-2.22572,121.707,language,Bahonsuai,definitely endangered
baib1251,-3.42672,141.345,language,Baibai,safe
baii1251,7.57221,26.48246,language,Bai,definitely endangered
baik1238,-9.32991,124.256,language,Baikeno,safe
baim1244,33.1001,103.952,language,Baima,vulnerable
baim1245,-5.18943,145.606,language,Baimak,safe
bain1259,12.3128,-16.0586,language,Bainounk-Gujaher,safe
bain1260,12.5053,-15.9969,language,Bainouk-Samik,severely endangered
bain1261,12.8672,-16.229,language,Bainouk-Gunyaamolo-Gutobor,vulnerable
bais1242,7.38023,10.7684,language,Baissa Fali,safe
bais1246,6.44892,37.7681,language,Baiso,definitely endangered
baja1265,13.1365,-59.5346,language,Bajan,safe
baje1238,33.9498,42.9867,language,Bajelani,definitely endangered
baka1272,2.16013,13.7804,language,Baka (Cameroon),safe
baka1273,4.79991,9.80402,language,Bakaka,safe
baka1274,4.65943,29.59,language,Baka (Sudan),safe
baka1277,-14.2628,-54.7034,language,Bakairí,vulnerable
bakh1245,32.0163,49.7713,language,Bakhtiari,safe
baki1244,-16.7096,168.165,language,Baki,vulnerable
bako1249,3.56518,9.99905,language,Bakoko,safe
bako1250,4.43654,8.97387,language,Bakole,critically endangered
bakp1238,5.26756,8.26321,language,Bakpinka,critically endangered
baku1263,-1.98842,114.77,language,Bakumpai,safe
bakw1243,5.23123,-6.51077,language,Bakwé,safe
bala1301,11.8203,-15.3221,language,Balanta-Kentohe,safe
bala1302,12.5382,-15.6658,language,Balanta-Ganja,safe
bala1306,1.33476,110.913,language,Balau,safe
bala1310,17.0994,121.272,language,Balangao,safe
bala1311,6.011614,121.686646,language,Balangingi,safe
bala1314,-0.05644,119.689,language,Balaesang,definitely endangered
bala1315,-0.86809,123.289,language,Balantak,safe
bala1316,-20.25,164.2,language,Balade,safe
bald1241,10.9078,14.4674,language,Baldemu,critically endangered
bali1245,8.81345,11.2952,language,Bali (Nigeria),safe
bali1274,1.1807,26.5941,language,Bali (Democratic Republic of Congo),safe
bali1278,-8.35714,115.075,language,Balinese,safe
bali1279,-8.35714,115.075,language,Balinese Malay,safe
balk1252,42.67,21.17,language,Balkan Romani,definitely endangered
balk1254,41.170545,24.44567,language,Balkan Gagauz Turkish,definitely endangered
balo1261,0.93777,18.1266,language,Loi-Likila,safe
balo1264,6.12552,9.69365,language,Balo,safe
balt1257,60,38,language,Baltic Romani,definitely endangered
balt1258,34.4491,77.2859,language,Balti,vulnerable
balu1257,-2.5604,147.282,language,Paluai,safe
bama1249,12.651,-8.00136,language,Langue de Signes Malienne,safe
bama1251,5.91327,10.4567,language,Bamali,safe
bamb1262,9.82554,34.6522,language,Bambassi,definitely endangered
bamb1265,5.861,10.544,language,Bambalang,safe
bamb1266,6.10821,10.2233,language,Bambili-Bambui,safe
bamb1269,12.0401,-9.98949,language,Bambara,safe
bamb1270,-3.02759,119.201,language,Bambam,safe
bame1260,5.77049,10.3302,language,Bamenyam,safe
bamu1253,5.49017,10.8477,language,Bamun,safe
bamu1254,5.87292,10.3537,language,Bamukumbit,safe
bamu1256,6.00203,10.5127,language,Bamunka,safe
bamu1257,-7.93818,143.545,language,Bamu,safe
bamw1238,2.16773,19.1644,language,Bamwe,safe
bana1288,17.5643,121.05,language,Banao Itneg,safe
bana1292,-4.56615,144.329,language,Banaro,safe
bana1305,10.3535,13.6131,language,Bana,safe
band1337,-30.0771,143.282,language,Bandjigali,safe
band1339,-28.3458,152.859,language,Yugambeh-Bandjalang,severely endangered
band1340,12.5258,-16.4245,language,Bandial,vulnerable
band1342,7.32924,23.0108,language,Banda-Mbrès,safe
band1343,6.63889,22.7568,language,Banda-Banda,safe
band1344,6.21563,20.9827,language,Banda-Bambari,safe
band1345,8.03339,23.9021,language,Banda-Ndélé,safe
band1348,3.95763,16.5907,language,Banda-Yangere,safe
band1352,7.73729,-10.1684,language,Bandi,safe
band1353,-4.55565,129.905,language,Banda Malay,safe
band1355,-5.42138,133.142,language,Banda (Indonesia),safe
bang1339,-33.3036,136.079,language,Banggarla,extinct
bang1345,3.39956,28.3138,language,Bangba,safe
bang1347,2.18716,14.7506,language,Ngombe-Bangandu,safe
bang1348,9.57157,11.2022,language,Bangwinji,safe
bang1350,-4.31464,27.2438,language,Bangubangu,safe
bang1353,3.3466,28.04453,language,Bangala,safe
bang1354,-0.87437,17.227,language,Bangi,safe
bang1356,6.0125,10.667,language,Bangolan,safe
bang1363,14.8116,-3.77092,language,Bangime,safe
bang1365,-1.73288,105.897,language,Bangka,safe
bang1368,-1.58305,123.171,language,Banggai,safe
bang1369,27.95,93.15,language,Bangru,safe
bani1254,5.26123,-67.5633,language,Avane,extinct
bani1255,2.17859,-67.7704,language,Baniwa do Icana,vulnerable
banj1239,0.747105,115.79,language,Banjar,safe
bank1251,16.911,103.296,language,Ban Khor Sign Language,safe
bank1256,4.3702,9.6403,language,Bankon,safe
bank1258,11.7497,-5.50744,language,Bankagooma,definitely endangered
bank1259,15.06,-2.92,language,Bankan Tey Dogon,safe
bann1247,-6.23061,155.128,language,Bannoni,safe
bant1281,27.12147,87.04738,language,Bantawa,vulnerable
bant1286,1.44586,124.846,language,Bantik,safe
bant1288,12.5194,122.034,language,Bantoanon,safe
baou1238,5.42509,-4.76565,language,Baoulé,safe
bape1239,12.13,-12.79,language,Bapen,extinct
bara1357,28.3768,85.0584,language,Baraamu,critically endangered
bara1361,3.34642,26.861,language,Barambu,safe
bara1362,-2.49659,10.6777,language,Barama,safe
bara1367,-6.7394,134.671,language,Barakai,safe
bara1369,-23.9716,45.5937,language,Bara Malagasy,safe
bara1370,3.51211,114.482,language,Baram Kayan,safe
bara1371,-1.5667,119.342,language,Baras,severely endangered
bara1375,-2.28732,137.054,language,Barapasi,safe
bara1378,-8.4885,143.002,language,Baramu,safe
bara1380,0.02193,-70.808,language,Barasana-Eduria,severely endangered
barb1242,1.5206,-78.4834,language,Barbacoas,extinct
barb1263,34.462,-119.699,language,Barbareño,extinct
barc1235,4.67843,-8.09378,language,Barclayville Grebo,safe
bard1255,-16.6274,122.906,language,Bardi,severely endangered
bare1276,1.91649,-66.828,language,Baré,critically endangered
bare1279,11.1168,18.0764,language,Barain,safe
barg1252,-4.8723,145.756,language,Bargam,safe
bari1241,11.989,8.4331,language,Barikanchi,extinct
bari1284,4.19522,31.0723,language,Bari,safe
bari1286,-5.5087,148.666,language,Bariai,safe
bari1290,-9.231,148.454,language,Bariji,safe
bari1297,9.08497,-72.9353,language,Barí,vulnerable
bari1298,-7.09739,143.99279,language,Barikewa,safe
baro1252,4.64584,9.25261,language,Barombi,safe
baro1253,-3.47672,152.193,language,Barok,safe
barr1247,-14.1219,144.531,language,Barrow Point,extinct
barr1251,6.12622,-72.044,language,Barro Negro Tunebo,definitely endangered
baru1267,-6.89261,145.818,language,Baruya,safe
baru1269,-9.40132,148.761,language,Baruga,safe
barw1243,-17.675,33.4534,language,Barwe,safe
barz1241,31.7696,35.1536,language,Barzani Jewish Neo-Aramaic,safe
basa1280,9.94207,6.58105,language,Basa-Gumna,extinct
basa1281,10.2488,6.74865,language,Basa-Gurmana,safe
basa1282,8.03159,7.06183,language,Basa (Nigeria),safe
basa1284,3.80765,10.4213,language,Basa (Cameroon),safe
basa1286,1.41405,117.942,language,Basap,safe
basa1287,25.0046,121.857,language,Basay,extinct
bash1263,32,53,language,Bashkardi,definitely endangered
bash1264,53.5967,56.5594,language,Bashkir,vulnerable
bask1236,6.45774,36.5763,language,Basketo,safe
basq1248,43.2787,-1.31622,language,Basque,vulnerable
bass1258,12.4529,-13.3495,language,Bassari-Tanda,vulnerable
bass1259,10.3333,4.98331,language,Bassa-Kontagora,safe
bass1260,5.23655,9.52275,language,Bassossi,safe
bata1285,1.397041,9.51011,language,Batanga,safe
bata1288,3.04372,98.9083,language,Batak Simalungun,safe
bata1289,2.35498,99.1761,language,Batak Toba,safe
bata1290,1.66127,99.60248,language,Batak Angkola,safe
bata1291,0.85805,99.898,language,Batak Mandailing,safe
bata1292,3.4293,97.8123,language,Batak Alas-Kluet,safe
bata1293,2.12787,98.2517,language,Batak Karo,safe
bata1294,2.51438,98.2427,language,Batak Dairi,safe
bata1295,-0.862394,130.646,language,Batanta,extinct
bata1297,14.4153,120.49,language,Bataan Ayta,definitely endangered
bata1298,16.8266,121.23,language,Batad Ifugao,safe
bata1301,10.1115,119.025,language,Batak,definitely endangered
bata1314,9.68091,12.677,language,Bata,safe
bate1261,33.9964,74.9652,language,Bateri,definitely endangered
bate1262,4.8223,102.382,language,Batek,critically endangered
bath1244,17.4485,53.119,language,Bathari,critically endangered
bati1251,4.25573,11.0591,language,Bati (Cameroon),severely endangered
bati1253,-3.61403,130.815,language,Bati (Indonesia),safe
bats1242,42.1806,45.344,language,Bats,severely endangered
batu1255,6.81588,10.9377,language,Batu,safe
batu1258,-5.814412,134.784314,language,Batuley,safe
batu1260,-1.254442,122.487151,language,Batui,safe
baub1235,1.54467,109.985,language,Bau-Jagoi Bidayuh,safe
bauc1238,10.2077,6.61686,language,Bauchi,safe
baur1251,25.2977,75.8713,language,Bauria,safe
baur1252,-10.5826,161.863,language,Bauro,safe
baur1253,-13.1278,-64.1838,language,Baure,critically endangered
bauu1244,-5.26465,145.611,language,Bau,safe
bauw1240,-9.82577,148.815,language,Bauwaki,safe
bauz1241,-2.44717,137.629,language,Bauzi,safe
bava1246,47.9232,13.246,language,Bavarian,vulnerable
bawm1236,22.44052333,92.92553,language,Bawm Chin,definitely endangered
baya1257,-24.9793,151.699,language,Bayali,extinct
bayg1239,11.13,25.22,language,Baygo,extinct
baym1241,37.784,-122.419,language,Bay Miwok,extinct
bayo1255,12.6881,-16.3947,language,Bayot,vulnerable
bayo1260,-5.21728,139.617,language,Bayono,safe
bayu1240,-23.3809,114.108,language,Bayungu,safe
bazi1237,25.2977,77.2213,language,Bazigar,safe
beam1240,-6.14949,142.508,language,Beami,safe
beav1236,56.7984,-120.352,language,Beaver,definitely endangered
beba1238,6.32256,9.73577,language,Beba,safe
bebe1248,4.78874,12.824,language,Bebele,safe
bebe1250,6.74825,10.5646,language,Bebe,safe
bebe1252,-5.63282,150.323,language,Bebeli,safe
bebi1242,4.86672,13.3848,language,Bebil,safe
bedi1235,12.7531,-12.4796,language,Bedik,definitely endangered
bedj1245,8.60006,17.2691,language,Nangnda,safe
bedo1237,-2.74438,132.566,language,Bedoanas,vulnerable
beek1238,3.18438,29.9842,language,Beeke,severely endangered
beel1236,10.1609,10.4204,language,Beele,safe
beem1239,-3.95895,14.1,language,Beembe,safe
beez1238,6.81552,10.109,language,Beezen,severely endangered
befa1241,6.27562,10.0342,language,Befang,safe
begb1241,9.40519,7.59566,language,Begbere-Ejar,safe
beij1234,39.9385466,116.1172766,dialect,Beijing Mandarin,safe
beja1238,17.2436,36.6666,language,Beja,safe
beka1241,1.3307,109.576,language,Riuk Bekati',safe
bekw1241,6.73737,8.86489,language,Bekwarra,safe
bekw1242,1.71801,14.6527,language,Bekwil,safe
bela1254,53.2307,25.6038,language,Belarusian,vulnerable
bela1255,7.41311,27.6956,language,Belanda Viri,safe
bela1256,6.6503,27.8232,language,Belanda Bor,definitely endangered
bela1260,4.96207,114.933,language,Lemeting,safe
belh1239,26.9972,87.2783,language,Belhariya,safe
beli1257,6.40428,29.7954,language,Beli (Sudan),definitely endangered
beli1258,-3.67881,142.34,language,Beli (Papua New Guinea),safe
beli1260,17.3941,-88.6281,language,Belize Kriol English,safe
bell1243,52.3448,-126.689,language,Bella Coola,critically endangered
bell1261,12.58518,76.10249,language,Bellari,critically endangered
bemb1255,-4.49057,29.0507,language,Bembe,definitely endangered
bemb1257,-10.6122,29.2993,language,Bemba (Zambia),safe
bemb1258,-10,28.08,language,Bemba (Democratic Republic of Congo),safe
bena1260,9.74861,12.3972,language,Bena (Nigeria),safe
bena1262,-9.26671,35.0364,language,Bena (Tanzania),safe
bena1264,-6.09974,145.534,language,Benabena,safe
benc1235,7.04682,35.7673,language,Bench,safe
bend1258,-6.22082,30.5926,language,Bende,safe
bend1260,2.20229,30.3679,language,Bendi,safe
beng1239,-8.383,115.098,language,Kata Kolok,safe
beng1280,24,90,language,Bengali,safe
beng1282,1.075766,9.600739,language,Benga,definitely endangered
beng1286,7.78122,-4.23539,language,Beng,safe
beng1287,-3.13924,130.091,language,Benggoi,definitely endangered
benl1235,-41.326418,147.787122,language,Ben-Lomond-Cape-Portland,extinct
bent1237,-4.76004,119.806,language,Bentong,safe
bent1238,14.78,-2.94,language,Ben Tey Dogon,safe
beny1237,0.78534,109.753,language,Benyadu',safe
beot1247,48,-57,language,Beothuk,extinct
bepo1240,-4.5985,145.442,language,Bepour,severely endangered
bera1259,1.50054,30.0293,language,Bera,safe
bera1261,12.8324,16.7259,language,Berakou,extinct
bera1262,1.6687,117.934,language,Berau Malay,safe
berb1259,5.3829,-58.0002,language,Berbice Creole Dutch,extinct
beri1253,-4.41689,142.463,language,Berinomo,safe
beri1254,-2.26904,138.866,language,Berik,safe
bero1242,9.67037,8.81221,language,Berom,safe
bert1248,10.6474,34.7042,language,Berta,safe
bert1249,14.67,25.83,language,Berti,extinct
besi1244,2.717,101.676,language,Besisi,severely endangered
besm1235,9.59226,16.0938,language,Besme,severely endangered
beso1237,-1.60095,120.379,language,Besoa,vulnerable
beta1252,-6.21174,107.022,language,Betawi,safe
beta1253,-2.12422,139.255,language,Betaf,safe
bete1261,7.02128,9.74302,language,Bete (Yukubenic),safe
bete1262,6.62037,9.20189,language,Bete-Bendi,safe
beti1248,5.26495,-3.28627,language,Beti (Côte d'Ivoire),safe
beti1250,3.22265,11.6896,language,Beti (Cameroon),safe
beto1236,7.245731,-71.67366,language,Betoi-Jirara,extinct
bett1235,11.6385,76.6064,language,Betta Kurumba,safe
bezh1248,42.1206,46.0332,language,Bezhta,definitely endangered
bhad1241,33.2851,75.8707,language,Bhadrawahi,definitely endangered
bhal1245,21.2665,77.8268,language,Bhalay,safe
bhar1241,22.3429,83.1071,language,Bharia,safe
bhat1237,22.7174,80.842,language,Bhatola,safe
bhat1263,32.4022,76.0311,language,Bhattiyali,safe
bhat1265,19.26078,82.24055,language,Bhatri,safe
bhay1238,25.482,69.31,language,Bhaya,safe
bhel1238,0.24553,28.6681,language,Bhele,safe
bhil1251,20.85,73.9592,language,Bhili,safe
bhil1253,22.58346,74.59014,language,Bhilali,safe
bhoj1244,26.458455,84.817115,language,Bhojpuri,safe
bhot1235,31.8503,78.5728,language,Bhoti Kinnauri,safe
bhun1242,21.2761,83.1614,language,Bhunjia,safe
biaf1240,11.467,-15.1347,language,Biafada,safe
biak1248,-0.9523,135.879,language,Biak,vulnerable
bial1238,11.0382,1.08259,language,Biali,safe
bian1251,-7.35942,140.568,language,Bian Marind,safe
bian1252,-7.33882,146.765,language,Biangai,safe
biao1253,23.656,113.391,language,Shidong Biao,safe
biao1254,25.5309,111.344,language,Biao-Jiao Mien,safe
biao1256,24.6451,113.469,language,Biao Mon,safe
biat1246,1.17596,110.254,language,Biatah Bidayuh,safe
bidi1241,11.9204,18.8065,language,Bidiyo,safe
bidy1243,-25.555,146.147,language,Bidyara,extinct
bidy1244,11.1097,-16.1497,language,Kangaki-Kagbaaga-Kajoko Bidyogo,safe
biem1237,-3.61342,144.816,language,Biem,safe
bier1244,-16.6663,168.154,language,Bierebo,vulnerable
bier1246,-16.7867,168.232,language,Bieria,critically endangered
biet1238,24.273507,92.94342,language,Biete,definitely endangered
biga1237,-28.266,149.515,language,Bigambal,extinct
biga1238,-1.99574,130.272,language,Biga,safe
bign1238,-16.0903,167.239,language,Big Nambas,safe
biha1246,12.483333,108.016667,language,Bih,safe
bijo1238,22.5904,84.1907,language,Bijori,safe
bika1251,-4.86,142.945,language,Bikaru-Bragge,severely endangered
biky1238,6.74997,10.5333,language,Bikya,extinct
bila1253,31.3842,76.6739,language,Bilaspuri,safe
bila1255,1.16839,28.7626,language,Bila,safe
bila1257,-4.93116,145.559,language,Bilakura,critically endangered
bilb1241,-5.26505,145.764,language,Bilbil,safe
bilb1242,-10.6503,123.307,language,Bilba,safe
bile1244,8.90052,11.1907,language,Bile,safe
bili1260,15.7833,38.3917,language,Bilin,safe
bilm1238,19.1,13.0665,language,Bilma Kanuri,safe
bilo1248,31.32,-89.1951,language,Biloxi,extinct
bilu1244,-4.39732,152.334,language,Bilur,safe
bilu1245,-7.92388,156.663,language,Bilua,safe
bima1247,-8.57376,118.445,language,Bima,safe
bimi1240,-5.38732,142.04,language,Bimin,safe
bimo1239,10.4575,0.06121,language,Bimoba,safe
bina1270,10.2868,8.19726,language,Bina (Nigeria),safe
bina1271,-10.2667,149.661,language,Bina (Papua New Guinea),extinct
bina1275,-10.0874,148.835,language,Binahari,safe
bina1277,-8.37433,147.884,language,Binandere,safe
bine1240,-9.08879,142.893,language,Bine,safe
bini1246,6.40701,5.70426,language,Bini,safe
binj1249,-6.7,21.7,language,Binji,safe
bino1237,17.5972,120.876,language,Binongan Itneg,safe
bint1245,0.75069,123.486,language,Bintauna,safe
bint1246,3.867,113.634,language,Bintulu,safe
binu1244,8.15933,124.892,language,Talaandig-Binukid,safe
binu1245,-6.22068,146.102,language,Binumarien,safe
bipi1237,-2.11115,146.398,language,Bipi,safe
bira1253,5.29807,37.025,language,Ongota,critically endangered
bira1254,-9.73716,160.52,language,Birao,safe
birg1239,12.0228,19.8182,language,Birgit,safe
birh1242,23.585,85.5611,language,Birhor,critically endangered
biri1256,-20.1494,146.67,language,Biri,extinct
biri1259,-2.92042,137.68,language,Biritai,safe
birk1242,12.5,24.83,language,Birked,safe
birr1240,5.3328,27.0842,language,Birri,critically endangered
birw1238,-22.17,28.33,language,Birwa,safe
bise1238,5.40296,6.51646,language,Biseni,safe
bish1244,24.4578,92.0157,language,Bishnupuriya,vulnerable
bish1246,6.67251,9.79396,language,Bishuo,extinct
bisi1244,-4.46238,143.058,language,Bisis,safe
bisl1239,-15.4,166.89,language,Bislama,safe
biso1243,-4.77763,143.213,language,Bisorio,safe
biss1248,10.4257,-1.67332,language,Bissa,safe
bisu1244,20.8542,99.9862,language,Bisu,definitely endangered
