event-id,visible,timestamp,location-long,location-lat,eobs:status,eobs:type-of-fix,ground-speed,heading,height-above-ellipsoid,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
7337136066,true,2016-05-02 14:35:12.000,32.647917,37.930107,"A",3,10.39,101.58,1320.2,"61402344","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136067,true,2016-05-02 14:45:17.000,32.647807,37.930795,"A",3,0.15,3.93,1042.7,"61402346","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136068,true,2016-05-02 14:50:11.000,32.647706,37.93084,"A",3,0.15,3.28,1035.9,"61402347","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136069,true,2016-05-02 14:55:11.000,32.647696,37.930837,"A",3,0.07,358.48,1034.1,"61402348","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136070,true,2016-05-02 15:00:11.000,32.647755,37.930643,"A",3,0.19,349.31,1027.2,"61402349","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136071,true,2016-05-02 15:05:10.000,32.647708,37.930804,"A",3,0.04,1.97,1039.5,"61402350","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136072,true,2016-05-02 15:10:10.000,32.647686,37.930831,"A",3,0.06,342.1,1035.9,"61402351","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136073,true,2016-05-02 15:15:10.000,32.647757,37.93082,"A",3,0.17,354.55,1042.8,"61402352","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136074,true,2016-05-02 15:20:11.000,32.647566,37.930889,"A",3,0.09,346.69,1026.3,"61402353","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136075,true,2016-05-02 15:25:11.000,32.647545,37.930778,"A",3,0.19,14.42,999.6,"61402354","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136076,true,2016-05-02 15:30:11.000,32.647653,37.930856,"A",3,0.06,29.49,1031.8,"61402355","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136077,true,2016-05-02 15:35:11.000,32.647534,37.930848,"A",3,0.18,353.24,1036.2,"61402356","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136078,true,2016-05-02 15:40:35.000,32.647501,37.930952,"A",3,0.19,332.92,1021.8,"61402357","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136079,true,2016-05-02 15:46:07.000,32.647528,37.930941,"A",3,0.29,334.89,1026.6,"61402358","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136080,true,2016-05-02 15:50:14.000,32.647511,37.930906,"A",3,0.01,2.62,1038.3,"61402359","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136081,true,2016-05-02 15:55:23.000,32.647402,37.930821,"A",3,0.16,328.99,1016.4,"61402360","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136082,true,2016-05-02 16:00:46.000,32.647437,37.930796,"A",3,0.06,15.73,1028.1,"61402361","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136083,true,2016-05-02 16:05:15.000,32.647427,37.930791,"A",3,0.04,346.69,1028.8,"61402362","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136084,true,2016-05-02 16:10:12.000,32.647425,37.930801,"A",3,0.15,352.58,1025.1,"61402363","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136085,true,2016-05-02 16:15:12.000,32.647419,37.930798,"A",3,0.17,2.62,1023.7,"61402364","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136086,true,2016-05-02 16:20:12.000,32.647422,37.930794,"A",3,0.38,21.63,1026.8,"61402365","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136087,true,2016-05-02 16:25:21.000,32.647432,37.930789,"A",3,0.05,345.37,1027.4,"61402366","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136088,true,2016-05-02 16:30:18.000,32.64742,37.930781,"A",3,0.25,16.38,1029.0,"61402367","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136089,true,2016-05-02 16:35:22.000,32.647446,37.930787,"A",3,0.17,357.17,1027.0,"61402368","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136090,true,2016-05-02 16:40:14.000,32.64743,37.930782,"A",3,0.22,3.28,1026.6,"61402369","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136091,true,2016-05-02 16:45:18.000,32.647427,37.930779,"A",3,0.12,353.24,1033.4,"61402370","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136092,true,2016-05-02 16:50:46.000,32.647442,37.930829,"A",3,0.08,352.58,1022.6,"61402371","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136093,true,2016-05-02 16:55:20.000,32.647425,37.930764,"A",3,0.33,11.14,1016.5,"61402372","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136094,true,2016-05-02 17:00:59.000,32.647247,37.930787,"A",3,0.31,268.7,1002.6,"61402373","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136095,true,2016-05-02 17:05:09.000,32.647425,37.930779,"A",3,0.08,13.11,1029.2,"61402374","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136096,true,2016-05-02 17:10:11.000,32.647405,37.9308,"A",3,0.08,342.75,1025.5,"61402375","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136097,true,2016-05-02 17:15:14.000,32.651179,37.93128,"A",3,0.35,347.34,1023.7,"61402376","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136098,true,2016-05-02 17:20:14.000,32.654983,37.927934,"A",3,0.09,357.17,1033.7,"61402377","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136099,true,2016-05-02 17:25:11.000,32.655162,37.92817,"A",3,0.67,25.56,1036.9,"61402378","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136100,true,2016-05-02 17:30:11.000,32.655472,37.928354,"A",3,0.26,349.96,1033.8,"61402379","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136101,true,2016-05-02 17:35:16.000,32.655493,37.928331,"A",3,0.13,345.37,1034.6,"61402380","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136102,true,2016-05-02 17:40:10.000,32.655468,37.928342,"A",3,0.26,11.14,1030.6,"61402381","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136103,true,2016-05-02 17:45:16.000,32.65546,37.928358,"A",3,0.16,28.84,1035.9,"61402382","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136104,true,2016-05-02 17:50:10.000,32.655483,37.928343,"A",3,0.12,12.45,1035.1,"61402383","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136105,true,2016-05-02 17:55:12.000,32.655488,37.928384,"A",3,0.21,339.48,1029.5,"61402384","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136106,true,2016-05-02 18:00:14.000,32.655499,37.928393,"A",3,0.13,354.55,1028.8,"61402385","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136107,true,2016-05-02 18:05:15.000,32.655537,37.928368,"A",3,2.51,222.17,1046.2,"61402386","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136108,true,2016-05-02 18:10:12.000,32.655513,37.928348,"A",3,0.11,357.83,1039.9,"61402387","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136109,true,2016-05-02 18:15:22.000,32.655569,37.928367,"A",3,0.04,3.28,1043.5,"61402388","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136110,true,2016-05-02 18:20:11.000,32.655544,37.928344,"A",3,0.16,341.44,1039.0,"61402389","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136111,true,2016-05-02 18:25:12.000,32.655549,37.928337,"A",3,0.12,3.28,1040.5,"61402390","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136112,true,2016-05-02 18:30:18.000,32.655539,37.928345,"A",3,0.02,3.28,1039.1,"61402391","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136113,true,2016-05-02 18:35:12.000,32.655453,37.928432,"A",3,0.01,359.79,1026.3,"61402392","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136114,true,2016-05-02 18:40:14.000,32.655525,37.928335,"A",3,0.15,170.39,1036.8,"61402393","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136115,true,2016-05-02 18:45:15.000,32.657943,37.928236,"A",3,0.35,100.93,1036.4,"61402394","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136116,true,2016-05-02 18:50:10.000,32.658533,37.92826,"A",3,0.71,100.27,1037.7,"61402395","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136117,true,2016-05-02 18:55:17.000,32.659363,37.928041,"A",3,0.38,19.01,1036.0,"61402396","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136118,true,2016-05-02 19:00:20.000,32.659675,37.928021,"A",3,0.07,349.31,1033.4,"61402397","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136119,true,2016-05-02 19:05:12.000,32.659784,37.928014,"A",3,0.12,6.55,1040.7,"61402398","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136120,true,2016-05-02 19:10:11.000,32.659786,37.928009,"A",3,0.06,18.35,1037.2,"61402399","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136121,true,2016-05-02 19:15:17.000,32.659771,37.928021,"A",3,0.15,19.66,1032.1,"61402400","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136122,true,2016-05-02 19:20:17.000,32.659792,37.927999,"A",3,0.43,357.17,1041.9,"61402401","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136123,true,2016-05-02 19:25:17.000,32.659778,37.928002,"A",3,0.17,355.86,1032.4,"61402402","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136124,true,2016-05-02 19:30:16.000,32.659779,37.928008,"A",3,0.2,350.62,1036.3,"61402403","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136125,true,2016-05-02 19:35:16.000,32.659785,37.928008,"A",3,0.09,5.24,1036.1,"61402404","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136126,true,2016-05-02 19:40:12.000,32.659776,37.927979,"A",3,0.41,353.89,1037.4,"61402405","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136127,true,2016-05-02 19:45:25.000,32.659864,37.927969,"A",3,0.28,3.28,1044.9,"61402406","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136128,true,2016-05-02 19:50:15.000,32.659675,37.927962,"A",3,0.1,351.93,1002.7,"61402407","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136129,true,2016-05-02 19:55:46.000,32.659807,37.927994,"A",3,0.13,359.14,1037.6,"61402408","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136130,true,2016-05-02 20:00:10.000,32.659785,37.928019,"A",3,0.08,347.34,1042.9,"61402409","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136131,true,2016-05-03 02:00:57.000,32.669202,37.928927,"A",3,0.05,24.25,1028.5,"61402410","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136132,true,2016-05-03 02:05:07.000,32.669194,37.928962,"A",3,0.25,351.93,1032.5,"61402411","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136133,true,2016-05-03 02:10:11.000,32.669178,37.928991,"A",3,0.29,348.0,1038.3,"61402412","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136134,true,2016-05-03 02:15:11.000,32.669185,37.928926,"A",3,0.14,348.0,1034.2,"61402413","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136135,true,2016-05-03 02:20:13.000,32.669239,37.928865,"A",3,0.15,359.14,1035.1,"61402414","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136136,true,2016-05-03 02:25:15.000,32.669283,37.928956,"A",3,0.14,349.96,1011.8,"61402415","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136137,true,2016-05-03 02:30:14.000,32.669187,37.928916,"A",3,0.04,351.93,1031.1,"61402416","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
