RowIDs,Year,Measure,Country_Name,Country_Code,Series_Name,Series_Code
Row351,2005,4.564315353,Cambodia,KHM,hydroelectric,EG.ELC.HYRO.ZS
Row351,2015,45.48555834,Cambodia,KHM,hydroelectric,EG.ELC.HYRO.ZS
Row354,2005,93.87966805,Cambodia,KHM,oil,EG.ELC.PETR.ZS
Row354,2015,5.18535365,Cambodia,KHM,oil,EG.ELC.PETR.ZS
Row356,2005,1.556016598,Cambodia,KHM,renewable,EG.ELC.RNWX.ZS
Row356,2015,0.932453946,Cambodia,KHM,renewable,EG.ELC.RNWX.ZS
Row358,2005,94.20579421,Cameroon,CMR,hydroelectric,EG.ELC.HYRO.ZS
Row358,2015,74.99260136,Cameroon,CMR,hydroelectric,EG.ELC.HYRO.ZS
Row359,2015,5.992897307,Cameroon,CMR,natural gas,EG.ELC.NGAS.ZS
Row361,2005,5.794205794,Cameroon,CMR,oil,EG.ELC.PETR.ZS
Row361,2015,17.88990826,Cameroon,CMR,oil,EG.ELC.PETR.ZS
Row363,2015,1.124593075,Cameroon,CMR,renewable,EG.ELC.RNWX.ZS
Row364,2005,16.20984845,Canada,CAN,coal,EG.ELC.COAL.ZS
Row364,2015,9.836449295,Canada,CAN,coal,EG.ELC.COAL.ZS
Row365,2005,58.3248996,Canada,CAN,hydroelectric,EG.ELC.HYRO.ZS
Row365,2015,56.74419298,Canada,CAN,hydroelectric,EG.ELC.HYRO.ZS
Row366,2005,6.401686317,Canada,CAN,natural gas,EG.ELC.NGAS.ZS
Row366,2015,10.01595253,Canada,CAN,natural gas,EG.ELC.NGAS.ZS
Row367,2005,14.83262533,Canada,CAN,nuclear,EG.ELC.NUCL.ZS
Row367,2015,15.54656052,Canada,CAN,nuclear,EG.ELC.NUCL.ZS
Row368,2005,2.51545468,Canada,CAN,oil,EG.ELC.PETR.ZS
Row368,2015,1.214777708,Canada,CAN,oil,EG.ELC.PETR.ZS
Row370,2005,1.704527142,Canada,CAN,renewable,EG.ELC.RNWX.ZS
Row370,2015,6.267257059,Canada,CAN,renewable,EG.ELC.RNWX.ZS
Row399,2005,13.74133069,Chile,CHL,coal,EG.ELC.COAL.ZS
Row399,2015,37.14433523,Chile,CHL,coal,EG.ELC.COAL.ZS
Row400,2005,50.45918756,Chile,CHL,hydroelectric,EG.ELC.HYRO.ZS
Row400,2015,31.6778755,Chile,CHL,hydroelectric,EG.ELC.HYRO.ZS
Row401,2005,25.9126591,Chile,CHL,natural gas,EG.ELC.NGAS.ZS
Row401,2015,15.06493162,Chile,CHL,natural gas,EG.ELC.NGAS.ZS
Row403,2005,6.462922033,Chile,CHL,oil,EG.ELC.PETR.ZS
Row403,2015,4.186398185,Chile,CHL,oil,EG.ELC.PETR.ZS
Row405,2005,3.423900617,Chile,CHL,renewable,EG.ELC.RNWX.ZS
Row405,2015,11.92645947,Chile,CHL,renewable,EG.ELC.RNWX.ZS
Row406,2005,4.9049407,Colombia,COL,coal,EG.ELC.COAL.ZS
Row406,2015,11.85215237,Colombia,COL,coal,EG.ELC.COAL.ZS
Row407,2005,79.07304766,Colombia,COL,hydroelectric,EG.ELC.HYRO.ZS
Row407,2015,64.95935784,Colombia,COL,hydroelectric,EG.ELC.HYRO.ZS
Row408,2005,14.69892922,Colombia,COL,natural gas,EG.ELC.NGAS.ZS
Row408,2015,19.34306041,Colombia,COL,natural gas,EG.ELC.NGAS.ZS
Row410,2005,0.226473568,Colombia,COL,oil,EG.ELC.PETR.ZS
Row410,2015,0.567976006,Colombia,COL,oil,EG.ELC.PETR.ZS
Row412,2005,1.096608856,Colombia,COL,renewable,EG.ELC.RNWX.ZS
Row412,2015,3.277453381,Colombia,COL,renewable,EG.ELC.RNWX.ZS
Row421,2005,99.90507187,"Congo, Dem. Rep.",COD,hydroelectric,EG.ELC.HYRO.ZS
Row421,2015,99.70923731,"Congo, Dem. Rep.",COD,hydroelectric,EG.ELC.HYRO.ZS
Row422,2015,0.044732722,"Congo, Dem. Rep.",COD,natural gas,EG.ELC.NGAS.ZS
Row424,2005,0.094928126,"Congo, Dem. Rep.",COD,oil,EG.ELC.PETR.ZS
Row424,2015,0.134198166,"Congo, Dem. Rep.",COD,oil,EG.ELC.PETR.ZS
Row426,2015,0.111831805,"Congo, Dem. Rep.",COD,renewable,EG.ELC.RNWX.ZS
Row428,2005,81.98614319,"Congo, Rep.",COG,hydroelectric,EG.ELC.HYRO.ZS
Row428,2015,53.34486736,"Congo, Rep.",COG,hydroelectric,EG.ELC.HYRO.ZS
Row429,2005,18.01385681,"Congo, Rep.",COG,natural gas,EG.ELC.NGAS.ZS
Row429,2015,46.65513264,"Congo, Rep.",COG,natural gas,EG.ELC.NGAS.ZS
Row435,2005,79.49152542,Costa Rica,CRI,hydroelectric,EG.ELC.HYRO.ZS
Row435,2015,74.61154273,Costa Rica,CRI,hydroelectric,EG.ELC.HYRO.ZS
Row438,2005,3.280871671,Costa Rica,CRI,oil,EG.ELC.PETR.ZS
Row438,2015,0.998890122,Costa Rica,CRI,oil,EG.ELC.PETR.ZS
Row440,2005,17.22760291,Costa Rica,CRI,renewable,EG.ELC.RNWX.ZS
Row440,2015,24.38956715,Costa Rica,CRI,renewable,EG.ELC.RNWX.ZS
Row442,2005,25.29484246,Cote d'Ivoire,CIV,hydroelectric,EG.ELC.HYRO.ZS
Row442,2015,15.52060613,Cote d'Ivoire,CIV,hydroelectric,EG.ELC.HYRO.ZS
Row443,2005,72.64566098,Cote d'Ivoire,CIV,natural gas,EG.ELC.NGAS.ZS
Row443,2015,78.05074044,Cote d'Ivoire,CIV,natural gas,EG.ELC.NGAS.ZS
Row445,2005,0.123217743,Cote d'Ivoire,CIV,oil,EG.ELC.PETR.ZS
Row445,2015,5.223280909,Cote d'Ivoire,CIV,oil,EG.ELC.PETR.ZS
Row447,2005,1.936278824,Cote d'Ivoire,CIV,renewable,EG.ELC.RNWX.ZS
Row447,2015,1.205372518,Cote d'Ivoire,CIV,renewable,EG.ELC.RNWX.ZS
Row448,2005,17.82951673,Croatia,HRV,coal,EG.ELC.COAL.ZS
Row448,2015,20.55525894,Croatia,HRV,coal,EG.ELC.COAL.ZS
Row449,2005,53.88680401,Croatia,HRV,hydroelectric,EG.ELC.HYRO.ZS
Row449,2015,56.86954974,Croatia,HRV,hydroelectric,EG.ELC.HYRO.ZS
Row450,2005,13.89293099,Croatia,HRV,natural gas,EG.ELC.NGAS.ZS
Row450,2015,10.65136145,Croatia,HRV,natural gas,EG.ELC.NGAS.ZS
Row452,2005,14.20693881,Croatia,HRV,oil,EG.ELC.PETR.ZS
Row452,2015,1.966542089,Croatia,HRV,oil,EG.ELC.PETR.ZS
Row454,2005,0.183809451,Croatia,HRV,renewable,EG.ELC.RNWX.ZS
Row454,2015,9.957287774,Croatia,HRV,renewable,EG.ELC.RNWX.ZS
Row456,2005,0.443227741,Cuba,CUB,hydroelectric,EG.ELC.HYRO.ZS
Row456,2015,0.23659306,Cuba,CUB,hydroelectric,EG.ELC.HYRO.ZS
Row457,2005,12.62547256,Cuba,CUB,natural gas,EG.ELC.NGAS.ZS
Row457,2015,14.54061514,Cuba,CUB,natural gas,EG.ELC.NGAS.ZS
Row459,2005,36.84004693,Cuba,CUB,oil,EG.ELC.PETR.ZS
Row459,2015,45.96805994,Cuba,CUB,oil,EG.ELC.PETR.ZS
Row461,2005,2.737583105,Cuba,CUB,renewable,EG.ELC.RNWX.ZS
Row461,2015,3.711553628,Cuba,CUB,renewable,EG.ELC.RNWX.ZS
Row473,2005,99.9771533,Cyprus,CYP,oil,EG.ELC.PETR.ZS
Row473,2015,91.21994264,Cyprus,CYP,oil,EG.ELC.PETR.ZS
Row475,2005,0.022846699,Cyprus,CYP,renewable,EG.ELC.RNWX.ZS
Row475,2015,8.780057357,Cyprus,CYP,renewable,EG.ELC.RNWX.ZS
Row476,2005,63.79392416,Czech Republic,CZE,coal,EG.ELC.COAL.ZS
Row476,2015,53.06115038,Czech Republic,CZE,coal,EG.ELC.COAL.ZS
Row477,2005,2.904883377,Czech Republic,CZE,hydroelectric,EG.ELC.HYRO.ZS
Row477,2015,2.172702624,Czech Republic,CZE,hydroelectric,EG.ELC.HYRO.ZS
Row478,2005,1.794192674,Czech Republic,CZE,natural gas,EG.ELC.NGAS.ZS
Row478,2015,2.740389271,Czech Republic,CZE,natural gas,EG.ELC.NGAS.ZS
Row479,2005,30.18149418,Czech Republic,CZE,nuclear,EG.ELC.NUCL.ZS
Row479,2015,32.48886414,Czech Republic,CZE,nuclear,EG.ELC.NUCL.ZS
Row480,2005,0.39789579,Czech Republic,CZE,oil,EG.ELC.PETR.ZS
Row480,2015,0.113779413,Czech Republic,CZE,oil,EG.ELC.PETR.ZS
Row482,2005,0.917845504,Czech Republic,CZE,renewable,EG.ELC.RNWX.ZS
Row482,2015,9.231867919,Czech Republic,CZE,renewable,EG.ELC.RNWX.ZS
Row483,2005,42.66125917,Denmark,DNK,coal,EG.ELC.COAL.ZS
Row483,2015,24.54485784,Denmark,DNK,coal,EG.ELC.COAL.ZS
Row484,2005,0.063455278,Denmark,DNK,hydroelectric,EG.ELC.HYRO.ZS
Row484,2015,0.06218261,Denmark,DNK,hydroelectric,EG.ELC.HYRO.ZS
Row485,2005,24.22336258,Denmark,DNK,natural gas,EG.ELC.NGAS.ZS
Row485,2015,6.27353439,Denmark,DNK,natural gas,EG.ELC.NGAS.ZS
Row487,2005,3.793522044,Denmark,DNK,oil,EG.ELC.PETR.ZS
Row487,2015,1.081286489,Denmark,DNK,oil,EG.ELC.PETR.ZS
Row489,2005,27.00711803,Denmark,DNK,renewable,EG.ELC.RNWX.ZS
Row489,2015,65.44374201,Denmark,DNK,renewable,EG.ELC.RNWX.ZS
Row504,2005,10.22761083,Dominican Republic,DOM,coal,EG.ELC.COAL.ZS
Row504,2015,12.85691066,Dominican Republic,DOM,coal,EG.ELC.COAL.ZS
Row505,2005,17.62868194,Dominican Republic,DOM,hydroelectric,EG.ELC.HYRO.ZS
Row505,2015,6.366148345,Dominican Republic,DOM,hydroelectric,EG.ELC.HYRO.ZS
Row506,2005,6.322523059,Dominican Republic,DOM,natural gas,EG.ELC.NGAS.ZS
Row506,2015,22.02958227,Dominican Republic,DOM,natural gas,EG.ELC.NGAS.ZS
Row508,2005,65.6575424,Dominican Republic,DOM,oil,EG.ELC.PETR.ZS
Row508,2015,53.48106409,Dominican Republic,DOM,oil,EG.ELC.PETR.ZS
Row510,2005,0.163641773,Dominican Republic,DOM,renewable,EG.ELC.RNWX.ZS
Row510,2015,5.266294631,Dominican Republic,DOM,renewable,EG.ELC.RNWX.ZS
Row512,2005,54.30374753,Ecuador,ECU,hydroelectric,EG.ELC.HYRO.ZS
Row512,2015,50.70073558,Ecuador,ECU,hydroelectric,EG.ELC.HYRO.ZS
Row513,2005,11.34516765,Ecuador,ECU,natural gas,EG.ELC.NGAS.ZS
Row513,2015,12.66744096,Ecuador,ECU,natural gas,EG.ELC.NGAS.ZS
Row515,2005,33.53846154,Ecuador,ECU,oil,EG.ELC.PETR.ZS
Row515,2015,34.52961672,Ecuador,ECU,oil,EG.ELC.PETR.ZS
Row517,2005,0.812623274,Ecuador,ECU,renewable,EG.ELC.RNWX.ZS
Row517,2015,2.102206736,Ecuador,ECU,renewable,EG.ELC.RNWX.ZS
Row519,2005,11.63308492,"Egypt, Arab Rep.",EGY,hydroelectric,EG.ELC.HYRO.ZS
Row519,2015,7.381152563,"Egypt, Arab Rep.",EGY,hydroelectric,EG.ELC.HYRO.ZS
Row520,2005,74.30858405,"Egypt, Arab Rep.",EGY,natural gas,EG.ELC.NGAS.ZS
Row520,2015,70.72871846,"Egypt, Arab Rep.",EGY,natural gas,EG.ELC.NGAS.ZS
Row522,2005,13.55046462,"Egypt, Arab Rep.",EGY,oil,EG.ELC.PETR.ZS
Row522,2015,21.01199602,"Egypt, Arab Rep.",EGY,oil,EG.ELC.PETR.ZS
Row524,2005,0.507866409,"Egypt, Arab Rep.",EGY,renewable,EG.ELC.RNWX.ZS
Row524,2015,0.878132951,"Egypt, Arab Rep.",EGY,renewable,EG.ELC.RNWX.ZS
Row526,2005,34.60501762,El Salvador,SLV,hydroelectric,EG.ELC.HYRO.ZS
Row526,2015,22.5914176,El Salvador,SLV,hydroelectric,EG.ELC.HYRO.ZS
Row529,2005,41.75824176,El Salvador,SLV,oil,EG.ELC.PETR.ZS
Row529,2015,42.1773251,El Salvador,SLV,oil,EG.ELC.PETR.ZS
Row531,2005,23.63674062,El Salvador,SLV,renewable,EG.ELC.RNWX.ZS
Row531,2015,35.23125731,El Salvador,SLV,renewable,EG.ELC.RNWX.ZS
Row543,2005,99.65277778,Eritrea,ERI,oil,EG.ELC.PETR.ZS
Row543,2015,99.50738916,Eritrea,ERI,oil,EG.ELC.PETR.ZS
Row545,2005,0.347222222,Eritrea,ERI,renewable,EG.ELC.RNWX.ZS
Row545,2015,0.492610837,Eritrea,ERI,renewable,EG.ELC.RNWX.ZS
Row546,2005,2.116609505,Estonia,EST,coal,EG.ELC.COAL.ZS
Row546,2015,5.327829509,Estonia,EST,coal,EG.ELC.COAL.ZS
Row547,2005,0.215580598,Estonia,EST,hydroelectric,EG.ELC.HYRO.ZS
Row547,2015,0.259191706,Estonia,EST,hydroelectric,EG.ELC.HYRO.ZS
