"Entity","Code","Year","continent","Fish","Prod"
"Mozambique","MOZ",1984,"Africa","Other Marine",25000
"Mozambique","MOZ",1985,"Africa","Pelagic",765
"Mozambique","MOZ",1985,"Africa","Crustaceans",6341
"Mozambique","MOZ",1985,"Africa","Cephalopods",200
"Mozambique","MOZ",1985,"Africa","Demersal",0
"Mozambique","MOZ",1985,"Africa","Freshwater",3500
"Mozambique","MOZ",1985,"Africa","Molluscs",0
"Mozambique","MOZ",1985,"Africa","Other Marine",26000
"Mozambique","MOZ",1986,"Africa","Pelagic",0
"Mozambique","MOZ",1986,"Africa","Crustaceans",10860
"Mozambique","MOZ",1986,"Africa","Cephalopods",49
"Mozambique","MOZ",1986,"Africa","Demersal",0
"Mozambique","MOZ",1986,"Africa","Freshwater",3772
"Mozambique","MOZ",1986,"Africa","Molluscs",0
"Mozambique","MOZ",1986,"Africa","Other Marine",27762
"Mozambique","MOZ",1987,"Africa","Pelagic",0
"Mozambique","MOZ",1987,"Africa","Crustaceans",10648
"Mozambique","MOZ",1987,"Africa","Cephalopods",89
"Mozambique","MOZ",1987,"Africa","Demersal",0
"Mozambique","MOZ",1987,"Africa","Freshwater",3284
"Mozambique","MOZ",1987,"Africa","Molluscs",0
"Mozambique","MOZ",1987,"Africa","Other Marine",25584
"Mozambique","MOZ",1988,"Africa","Pelagic",152
"Mozambique","MOZ",1988,"Africa","Crustaceans",11822
"Mozambique","MOZ",1988,"Africa","Cephalopods",91
"Mozambique","MOZ",1988,"Africa","Demersal",0
"Mozambique","MOZ",1988,"Africa","Freshwater",3268
"Mozambique","MOZ",1988,"Africa","Molluscs",0
"Mozambique","MOZ",1988,"Africa","Other Marine",20120
"Mozambique","MOZ",1989,"Africa","Pelagic",1033
"Mozambique","MOZ",1989,"Africa","Crustaceans",9522
"Mozambique","MOZ",1989,"Africa","Cephalopods",64
"Mozambique","MOZ",1989,"Africa","Demersal",0
"Mozambique","MOZ",1989,"Africa","Freshwater",3520
"Mozambique","MOZ",1989,"Africa","Molluscs",0
"Mozambique","MOZ",1989,"Africa","Other Marine",16941
"Mozambique","MOZ",1990,"Africa","Pelagic",5367
"Mozambique","MOZ",1990,"Africa","Crustaceans",10768
"Mozambique","MOZ",1990,"Africa","Cephalopods",59
"Mozambique","MOZ",1990,"Africa","Demersal",0
"Mozambique","MOZ",1990,"Africa","Freshwater",3515
"Mozambique","MOZ",1990,"Africa","Molluscs",68
"Mozambique","MOZ",1990,"Africa","Other Marine",16657
"Mozambique","MOZ",1991,"Africa","Pelagic",119
"Mozambique","MOZ",1991,"Africa","Crustaceans",10988
"Mozambique","MOZ",1991,"Africa","Cephalopods",106
"Mozambique","MOZ",1991,"Africa","Demersal",0
"Mozambique","MOZ",1991,"Africa","Freshwater",3815
"Mozambique","MOZ",1991,"Africa","Molluscs",12
"Mozambique","MOZ",1991,"Africa","Other Marine",14306
"Mozambique","MOZ",1992,"Africa","Pelagic",7338
"Mozambique","MOZ",1992,"Africa","Crustaceans",9264
"Mozambique","MOZ",1992,"Africa","Cephalopods",237
"Mozambique","MOZ",1992,"Africa","Demersal",0
"Mozambique","MOZ",1992,"Africa","Freshwater",3812
"Mozambique","MOZ",1992,"Africa","Molluscs",9
"Mozambique","MOZ",1992,"Africa","Other Marine",10920
"Mozambique","MOZ",1993,"Africa","Pelagic",0
"Mozambique","MOZ",1993,"Africa","Crustaceans",10342
"Mozambique","MOZ",1993,"Africa","Cephalopods",241
"Mozambique","MOZ",1993,"Africa","Demersal",0
"Mozambique","MOZ",1993,"Africa","Freshwater",4699
"Mozambique","MOZ",1993,"Africa","Molluscs",5
"Mozambique","MOZ",1993,"Africa","Other Marine",7918
"Mozambique","MOZ",1994,"Africa","Pelagic",3914
"Mozambique","MOZ",1994,"Africa","Crustaceans",9808
"Mozambique","MOZ",1994,"Africa","Cephalopods",136
"Mozambique","MOZ",1994,"Africa","Demersal",0
"Mozambique","MOZ",1994,"Africa","Freshwater",5041
"Mozambique","MOZ",1994,"Africa","Molluscs",11
"Mozambique","MOZ",1994,"Africa","Other Marine",8662
"Mozambique","MOZ",1995,"Africa","Pelagic",3659
"Mozambique","MOZ",1995,"Africa","Crustaceans",10311
"Mozambique","MOZ",1995,"Africa","Cephalopods",171
"Mozambique","MOZ",1995,"Africa","Demersal",165
"Mozambique","MOZ",1995,"Africa","Freshwater",9209
"Mozambique","MOZ",1995,"Africa","Molluscs",38
"Mozambique","MOZ",1995,"Africa","Other Marine",7391
"Mozambique","MOZ",1996,"Africa","Pelagic",2819
"Mozambique","MOZ",1996,"Africa","Crustaceans",10804
"Mozambique","MOZ",1996,"Africa","Cephalopods",414
"Mozambique","MOZ",1996,"Africa","Demersal",21
"Mozambique","MOZ",1996,"Africa","Freshwater",11578
"Mozambique","MOZ",1996,"Africa","Molluscs",57
"Mozambique","MOZ",1996,"Africa","Other Marine",15172
"Mozambique","MOZ",1997,"Africa","Pelagic",0
"Mozambique","MOZ",1997,"Africa","Crustaceans",12868
"Mozambique","MOZ",1997,"Africa","Cephalopods",652
"Mozambique","MOZ",1997,"Africa","Demersal",0
"Mozambique","MOZ",1997,"Africa","Freshwater",15921
"Mozambique","MOZ",1997,"Africa","Molluscs",6
"Mozambique","MOZ",1997,"Africa","Other Marine",11523
"Mozambique","MOZ",1998,"Africa","Pelagic",0
"Mozambique","MOZ",1998,"Africa","Crustaceans",11741
"Mozambique","MOZ",1998,"Africa","Cephalopods",758
"Mozambique","MOZ",1998,"Africa","Demersal",0
"Mozambique","MOZ",1998,"Africa","Freshwater",14313
"Mozambique","MOZ",1998,"Africa","Molluscs",19
"Mozambique","MOZ",1998,"Africa","Other Marine",7890
"Mozambique","MOZ",1999,"Africa","Pelagic",0
"Mozambique","MOZ",1999,"Africa","Crustaceans",11545
"Mozambique","MOZ",1999,"Africa","Cephalopods",720
"Mozambique","MOZ",1999,"Africa","Demersal",0
"Mozambique","MOZ",1999,"Africa","Freshwater",16044
"Mozambique","MOZ",1999,"Africa","Molluscs",26
"Mozambique","MOZ",1999,"Africa","Other Marine",9513
"Mozambique","MOZ",2000,"Africa","Pelagic",0
"Mozambique","MOZ",2000,"Africa","Crustaceans",12351
"Mozambique","MOZ",2000,"Africa","Cephalopods",647
"Mozambique","MOZ",2000,"Africa","Demersal",84
"Mozambique","MOZ",2000,"Africa","Freshwater",19192
"Mozambique","MOZ",2000,"Africa","Molluscs",30
"Mozambique","MOZ",2000,"Africa","Other Marine",9004
"Mozambique","MOZ",2001,"Africa","Pelagic",0
"Mozambique","MOZ",2001,"Africa","Crustaceans",12114
"Mozambique","MOZ",2001,"Africa","Cephalopods",420
"Mozambique","MOZ",2001,"Africa","Demersal",21
"Mozambique","MOZ",2001,"Africa","Freshwater",15076
"Mozambique","MOZ",2001,"Africa","Molluscs",8
"Mozambique","MOZ",2001,"Africa","Other Marine",8736
"Mozambique","MOZ",2002,"Africa","Pelagic",0
"Mozambique","MOZ",2002,"Africa","Crustaceans",12565
"Mozambique","MOZ",2002,"Africa","Cephalopods",558
"Mozambique","MOZ",2002,"Africa","Demersal",20
"Mozambique","MOZ",2002,"Africa","Freshwater",17577
"Mozambique","MOZ",2002,"Africa","Molluscs",19
"Mozambique","MOZ",2002,"Africa","Other Marine",7783
"Mozambique","MOZ",2003,"Africa","Pelagic",0
"Mozambique","MOZ",2003,"Africa","Crustaceans",15843
"Mozambique","MOZ",2003,"Africa","Cephalopods",520
"Mozambique","MOZ",2003,"Africa","Demersal",429
"Mozambique","MOZ",2003,"Africa","Freshwater",20055
"Mozambique","MOZ",2003,"Africa","Molluscs",0
"Mozambique","MOZ",2003,"Africa","Other Marine",60102
"Mozambique","MOZ",2004,"Africa","Pelagic",0
"Mozambique","MOZ",2004,"Africa","Crustaceans",13831
"Mozambique","MOZ",2004,"Africa","Cephalopods",450
"Mozambique","MOZ",2004,"Africa","Demersal",268
"Mozambique","MOZ",2004,"Africa","Freshwater",27777
"Mozambique","MOZ",2004,"Africa","Molluscs",0
"Mozambique","MOZ",2004,"Africa","Other Marine",57348
"Mozambique","MOZ",2005,"Africa","Pelagic",0
"Mozambique","MOZ",2005,"Africa","Crustaceans",13640
"Mozambique","MOZ",2005,"Africa","Cephalopods",405
"Mozambique","MOZ",2005,"Africa","Demersal",892
"Mozambique","MOZ",2005,"Africa","Freshwater",23107
"Mozambique","MOZ",2005,"Africa","Molluscs",0
"Mozambique","MOZ",2005,"Africa","Other Marine",56494
"Mozambique","MOZ",2006,"Africa","Pelagic",1
"Mozambique","MOZ",2006,"Africa","Crustaceans",13965
"Mozambique","MOZ",2006,"Africa","Cephalopods",361
"Mozambique","MOZ",2006,"Africa","Demersal",776
"Mozambique","MOZ",2006,"Africa","Freshwater",26070
"Mozambique","MOZ",2006,"Africa","Molluscs",0
"Mozambique","MOZ",2006,"Africa","Other Marine",61614
"Mozambique","MOZ",2007,"Africa","Pelagic",0
"Mozambique","MOZ",2007,"Africa","Crustaceans",12404
"Mozambique","MOZ",2007,"Africa","Cephalopods",689
"Mozambique","MOZ",2007,"Africa","Demersal",746
"Mozambique","MOZ",2007,"Africa","Freshwater",24226
"Mozambique","MOZ",2007,"Africa","Molluscs",0
"Mozambique","MOZ",2007,"Africa","Other Marine",54642
"Mozambique","MOZ",2008,"Africa","Pelagic",1
"Mozambique","MOZ",2008,"Africa","Crustaceans",12408
"Mozambique","MOZ",2008,"Africa","Cephalopods",815
"Mozambique","MOZ",2008,"Africa","Demersal",181
"Mozambique","MOZ",2008,"Africa","Freshwater",28476
"Mozambique","MOZ",2008,"Africa","Molluscs",0
"Mozambique","MOZ",2008,"Africa","Other Marine",79972
"Mozambique","MOZ",2009,"Africa","Pelagic",2
"Mozambique","MOZ",2009,"Africa","Crustaceans",12346
"Mozambique","MOZ",2009,"Africa","Cephalopods",1045
"Mozambique","MOZ",2009,"Africa","Demersal",670
"Mozambique","MOZ",2009,"Africa","Freshwater",44510
"Mozambique","MOZ",2009,"Africa","Molluscs",0
"Mozambique","MOZ",2009,"Africa","Other Marine",91724
"Mozambique","MOZ",2010,"Africa","Pelagic",295
"Mozambique","MOZ",2010,"Africa","Crustaceans",15660
"Mozambique","MOZ",2010,"Africa","Cephalopods",1323
"Mozambique","MOZ",2010,"Africa","Demersal",369
"Mozambique","MOZ",2010,"Africa","Freshwater",47015
"Mozambique","MOZ",2010,"Africa","Molluscs",0
"Mozambique","MOZ",2010,"Africa","Other Marine",100550
"Mozambique","MOZ",2011,"Africa","Pelagic",0
"Mozambique","MOZ",2011,"Africa","Crustaceans",12085
"Mozambique","MOZ",2011,"Africa","Cephalopods",1292
"Mozambique","MOZ",2011,"Africa","Demersal",697
"Mozambique","MOZ",2011,"Africa","Freshwater",72841
"Mozambique","MOZ",2011,"Africa","Molluscs",0
"Mozambique","MOZ",2011,"Africa","Other Marine",102716
"Mozambique","MOZ",2012,"Africa","Pelagic",0
"Mozambique","MOZ",2012,"Africa","Crustaceans",12085
"Mozambique","MOZ",2012,"Africa","Cephalopods",1292
"Mozambique","MOZ",2012,"Africa","Demersal",697
"Mozambique","MOZ",2012,"Africa","Freshwater",72841
"Mozambique","MOZ",2012,"Africa","Molluscs",0
"Mozambique","MOZ",2012,"Africa","Other Marine",102716
"Mozambique","MOZ",2013,"Africa","Pelagic",0
"Mozambique","MOZ",2013,"Africa","Crustaceans",12085
"Mozambique","MOZ",2013,"Africa","Cephalopods",1292
"Mozambique","MOZ",2013,"Africa","Demersal",697
"Mozambique","MOZ",2013,"Africa","Freshwater",72841
"Mozambique","MOZ",2013,"Africa","Molluscs",0
"Mozambique","MOZ",2013,"Africa","Other Marine",102716
"Myanmar","MMR",1961,"Asia","Pelagic",103000
"Myanmar","MMR",1961,"Asia","Crustaceans",26000
"Myanmar","MMR",1961,"Asia","Demersal",103000
"Myanmar","MMR",1961,"Asia","Freshwater",103110
"Myanmar","MMR",1961,"Asia","Molluscs",25000
"Myanmar","MMR",1961,"Asia","Other Marine",0
"Myanmar","MMR",1962,"Asia","Pelagic",103000
"Myanmar","MMR",1962,"Asia","Crustaceans",26000
"Myanmar","MMR",1962,"Asia","Demersal",103000
"Myanmar","MMR",1962,"Asia","Freshwater",103140
"Myanmar","MMR",1962,"Asia","Molluscs",25000
"Myanmar","MMR",1962,"Asia","Other Marine",0
"Myanmar","MMR",1963,"Asia","Pelagic",103000
"Myanmar","MMR",1963,"Asia","Crustaceans",26000
"Myanmar","MMR",1963,"Asia","Demersal",103000
"Myanmar","MMR",1963,"Asia","Freshwater",103180
"Myanmar","MMR",1963,"Asia","Molluscs",25000
"Myanmar","MMR",1963,"Asia","Other Marine",0
"Myanmar","MMR",1964,"Asia","Pelagic",103000
"Myanmar","MMR",1964,"Asia","Crustaceans",26000
"Myanmar","MMR",1964,"Asia","Demersal",103000
"Myanmar","MMR",1964,"Asia","Freshwater",103230
"Myanmar","MMR",1964,"Asia","Molluscs",25000
"Myanmar","MMR",1964,"Asia","Other Marine",0
"Myanmar","MMR",1965,"Asia","Pelagic",103000
"Myanmar","MMR",1965,"Asia","Crustaceans",26000
"Myanmar","MMR",1965,"Asia","Demersal",103000
"Myanmar","MMR",1965,"Asia","Freshwater",103290
"Myanmar","MMR",1965,"Asia","Molluscs",25000
"Myanmar","MMR",1965,"Asia","Other Marine",0
"Myanmar","MMR",1966,"Asia","Pelagic",103000
"Myanmar","MMR",1966,"Asia","Crustaceans",26000
"Myanmar","MMR",1966,"Asia","Demersal",103000
"Myanmar","MMR",1966,"Asia","Freshwater",103350
"Myanmar","MMR",1966,"Asia","Molluscs",25000
"Myanmar","MMR",1966,"Asia","Other Marine",0
"Myanmar","MMR",1967,"Asia","Pelagic",110500
"Myanmar","MMR",1967,"Asia","Crustaceans",27700
"Myanmar","MMR",1967,"Asia","Demersal",110600
"Myanmar","MMR",1967,"Asia","Freshwater",108530
"Myanmar","MMR",1967,"Asia","Molluscs",23800
"Myanmar","MMR",1967,"Asia","Other Marine",0
"Myanmar","MMR",1968,"Asia","Pelagic",113500
"Myanmar","MMR",1968,"Asia","Crustaceans",28900
"Myanmar","MMR",1968,"Asia","Demersal",113500
"Myanmar","MMR",1968,"Asia","Freshwater",112920
"Myanmar","MMR",1968,"Asia","Molluscs",27800
"Myanmar","MMR",1968,"Asia","Other Marine",0
"Myanmar","MMR",1969,"Asia","Pelagic",119400
"Myanmar","MMR",1969,"Asia","Crustaceans",30500
"Myanmar","MMR",1969,"Asia","Demersal",119400
"Myanmar","MMR",1969,"Asia","Freshwater",115920
"Myanmar","MMR",1969,"Asia","Molluscs",29300
"Myanmar","MMR",1969,"Asia","Other Marine",0
"Myanmar","MMR",1970,"Asia","Pelagic",0
"Myanmar","MMR",1970,"Asia","Crustaceans",0
"Myanmar","MMR",1970,"Asia","Demersal",0
"Myanmar","MMR",1970,"Asia","Freshwater",121000
"Myanmar","MMR",1970,"Asia","Molluscs",0
"Myanmar","MMR",1970,"Asia","Other Marine",311400
"Myanmar","MMR",1971,"Asia","Pelagic",0
"Myanmar","MMR",1971,"Asia","Crustaceans",0
"Myanmar","MMR",1971,"Asia","Demersal",0
"Myanmar","MMR",1971,"Asia","Freshwater",122900
"Myanmar","MMR",1971,"Asia","Molluscs",0
"Myanmar","MMR",1971,"Asia","Other Marine",319800
"Myanmar","MMR",1972,"Asia","Pelagic",0
"Myanmar","MMR",1972,"Asia","Crustaceans",0
"Myanmar","MMR",1972,"Asia","Demersal",0
"Myanmar","MMR",1972,"Asia","Freshwater",124200
"Myanmar","MMR",1972,"Asia","Molluscs",0
"Myanmar","MMR",1972,"Asia","Other Marine",329100
"Myanmar","MMR",1973,"Asia","Pelagic",0
"Myanmar","MMR",1973,"Asia","Crustaceans",0
"Myanmar","MMR",1973,"Asia","Demersal",0
"Myanmar","MMR",1973,"Asia","Freshwater",125300
"Myanmar","MMR",1973,"Asia","Molluscs",0
"Myanmar","MMR",1973,"Asia","Other Marine",338100
"Myanmar","MMR",1974,"Asia","Pelagic",0
"Myanmar","MMR",1974,"Asia","Crustaceans",0
"Myanmar","MMR",1974,"Asia","Demersal",0
"Myanmar","MMR",1974,"Asia","Freshwater",126240
"Myanmar","MMR",1974,"Asia","Molluscs",0
"Myanmar","MMR",1974,"Asia","Other Marine",307600
"Myanmar","MMR",1975,"Asia","Pelagic",0
"Myanmar","MMR",1975,"Asia","Crustaceans",0
"Myanmar","MMR",1975,"Asia","Demersal",0
"Myanmar","MMR",1975,"Asia","Freshwater",130000
"Myanmar","MMR",1975,"Asia","Molluscs",0
"Myanmar","MMR",1975,"Asia","Other Marine",355140
"Myanmar","MMR",1976,"Asia","Pelagic",0
"Myanmar","MMR",1976,"Asia","Crustaceans",610
"Myanmar","MMR",1976,"Asia","Demersal",0
"Myanmar","MMR",1976,"Asia","Freshwater",134370
"Myanmar","MMR",1976,"Asia","Molluscs",0
"Myanmar","MMR",1976,"Asia","Other Marine",366580
"Myanmar","MMR",1977,"Asia","Pelagic",0
"Myanmar","MMR",1977,"Asia","Crustaceans",851
"Myanmar","MMR",1977,"Asia","Demersal",0
"Myanmar","MMR",1977,"Asia","Freshwater",138899
"Myanmar","MMR",1977,"Asia","Molluscs",0
"Myanmar","MMR",1977,"Asia","Other Marine",378950
"Myanmar","MMR",1978,"Asia","Pelagic",0
"Myanmar","MMR",1978,"Asia","Crustaceans",1182
"Myanmar","MMR",1978,"Asia","Demersal",0
"Myanmar","MMR",1978,"Asia","Freshwater",143748
"Myanmar","MMR",1978,"Asia","Molluscs",0
"Myanmar","MMR",1978,"Asia","Other Marine",394760
"Myanmar","MMR",1979,"Asia","Pelagic",0
"Myanmar","MMR",1979,"Asia","Crustaceans",1543
"Myanmar","MMR",1979,"Asia","Demersal",0
"Myanmar","MMR",1979,"Asia","Freshwater",152067
"Myanmar","MMR",1979,"Asia","Molluscs",0
"Myanmar","MMR",1979,"Asia","Other Marine",410460
"Myanmar","MMR",1980,"Asia","Pelagic",0
"Myanmar","MMR",1980,"Asia","Crustaceans",1904
"Myanmar","MMR",1980,"Asia","Demersal",0
"Myanmar","MMR",1980,"Asia","Freshwater",151226
"Myanmar","MMR",1980,"Asia","Molluscs",0
"Myanmar","MMR",1980,"Asia","Other Marine",426880
"Myanmar","MMR",1981,"Asia","Pelagic",0
"Myanmar","MMR",1981,"Asia","Crustaceans",2304
"Myanmar","MMR",1981,"Asia","Demersal",0
"Myanmar","MMR",1981,"Asia","Freshwater",149046
"Myanmar","MMR",1981,"Asia","Molluscs",0
"Myanmar","MMR",1981,"Asia","Other Marine",443190
"Myanmar","MMR",1982,"Asia","Pelagic",0
"Myanmar","MMR",1982,"Asia","Crustaceans",2705
"Myanmar","MMR",1982,"Asia","Demersal",0
"Myanmar","MMR",1982,"Asia","Freshwater",133835
"Myanmar","MMR",1982,"Asia","Molluscs",0
"Myanmar","MMR",1982,"Asia","Other Marine",447870
"Myanmar","MMR",1983,"Asia","Pelagic",0
"Myanmar","MMR",1983,"Asia","Crustaceans",4362
"Myanmar","MMR",1983,"Asia","Demersal",0
"Myanmar","MMR",1983,"Asia","Freshwater",142864
"Myanmar","MMR",1983,"Asia","Molluscs",0
"Myanmar","MMR",1983,"Asia","Other Marine",440324
"Myanmar","MMR",1984,"Asia","Pelagic",0
"Myanmar","MMR",1984,"Asia","Crustaceans",5162
"Myanmar","MMR",1984,"Asia","Demersal",0
"Myanmar","MMR",1984,"Asia","Freshwater",147954
"Myanmar","MMR",1984,"Asia","Molluscs",0
"Myanmar","MMR",1984,"Asia","Other Marine",460575
"Myanmar","MMR",1985,"Asia","Pelagic",0
"Myanmar","MMR",1985,"Asia","Crustaceans",6941
"Myanmar","MMR",1985,"Asia","Demersal",0
"Myanmar","MMR",1985,"Asia","Freshwater",151844
"Myanmar","MMR",1985,"Asia","Molluscs",0
"Myanmar","MMR",1985,"Asia","Other Marine",490019
"Myanmar","MMR",1986,"Asia","Pelagic",0
"Myanmar","MMR",1986,"Asia","Crustaceans",7008
"Myanmar","MMR",1986,"Asia","Demersal",0
"Myanmar","MMR",1986,"Asia","Freshwater",151357
"Myanmar","MMR",1986,"Asia","Molluscs",0
"Myanmar","MMR",1986,"Asia","Other Marine",528158
"Myanmar","MMR",1987,"Asia","Pelagic",0
"Myanmar","MMR",1987,"Asia","Crustaceans",7006
"Myanmar","MMR",1987,"Asia","Demersal",0
"Myanmar","MMR",1987,"Asia","Freshwater",144985
"Myanmar","MMR",1987,"Asia","Molluscs",0
"Myanmar","MMR",1987,"Asia","Other Marine",533873
"Myanmar","MMR",1988,"Asia","Pelagic",0
"Myanmar","MMR",1988,"Asia","Crustaceans",7005
"Myanmar","MMR",1988,"Asia","Demersal",0
"Myanmar","MMR",1988,"Asia","Freshwater",144815
"Myanmar","MMR",1988,"Asia","Molluscs",0
"Myanmar","MMR",1988,"Asia","Other Marine",552727
"Myanmar","MMR",1989,"Asia","Pelagic",0
"Myanmar","MMR",1989,"Asia","Crustaceans",7007
"Myanmar","MMR",1989,"Asia","Demersal",0
"Myanmar","MMR",1989,"Asia","Freshwater",143227
"Myanmar","MMR",1989,"Asia","Molluscs",0
"Myanmar","MMR",1989,"Asia","Other Marine",583529
"Myanmar","MMR",1990,"Asia","Pelagic",0
"Myanmar","MMR",1990,"Asia","Crustaceans",7004
"Myanmar","MMR",1990,"Asia","Demersal",0
"Myanmar","MMR",1990,"Asia","Freshwater",144583
"Myanmar","MMR",1990,"Asia","Molluscs",0
"Myanmar","MMR",1990,"Asia","Other Marine",592231
"Myanmar","MMR",1991,"Asia","Pelagic",0
"Myanmar","MMR",1991,"Asia","Crustaceans",7004
"Myanmar","MMR",1991,"Asia","Demersal",0
"Myanmar","MMR",1991,"Asia","Freshwater",147505
"Myanmar","MMR",1991,"Asia","Molluscs",0
"Myanmar","MMR",1991,"Asia","Other Marine",580985
"Myanmar","MMR",1992,"Asia","Pelagic",0
"Myanmar","MMR",1992,"Asia","Crustaceans",10000
"Myanmar","MMR",1992,"Asia","Demersal",0
"Myanmar","MMR",1992,"Asia","Freshwater",167235
"Myanmar","MMR",1992,"Asia","Molluscs",0
"Myanmar","MMR",1992,"Asia","Other Marine",580263
"Myanmar","MMR",1993,"Asia","Pelagic",0
"Myanmar","MMR",1993,"Asia","Crustaceans",12000
"Myanmar","MMR",1993,"Asia","Demersal",0
"Myanmar","MMR",1993,"Asia","Freshwater",193741
"Myanmar","MMR",1993,"Asia","Molluscs",0
"Myanmar","MMR",1993,"Asia","Other Marine",585637
"Myanmar","MMR",1994,"Asia","Pelagic",0
"Myanmar","MMR",1994,"Asia","Crustaceans",18850
"Myanmar","MMR",1994,"Asia","Demersal",0
"Myanmar","MMR",1994,"Asia","Freshwater",210949
"Myanmar","MMR",1994,"Asia","Molluscs",0
"Myanmar","MMR",1994,"Asia","Other Marine",581026
"Myanmar","MMR",1995,"Asia","Pelagic",0
"Myanmar","MMR",1995,"Asia","Crustaceans",38843
"Myanmar","MMR",1995,"Asia","Demersal",0
"Myanmar","MMR",1995,"Asia","Freshwater",218997
"Myanmar","MMR",1995,"Asia","Molluscs",0
"Myanmar","MMR",1995,"Asia","Other Marine",563758
"Myanmar","MMR",1996,"Asia","Pelagic",0
"Myanmar","MMR",1996,"Asia","Crustaceans",41546
"Myanmar","MMR",1996,"Asia","Demersal",0
"Myanmar","MMR",1996,"Asia","Freshwater",216302
"Myanmar","MMR",1996,"Asia","Molluscs",0
"Myanmar","MMR",1996,"Asia","Other Marine",412514
"Myanmar","MMR",1997,"Asia","Pelagic",0
"Myanmar","MMR",1997,"Asia","Crustaceans",53673
"Myanmar","MMR",1997,"Asia","Demersal",0
"Myanmar","MMR",1997,"Asia","Freshwater",229777
"Myanmar","MMR",1997,"Asia","Molluscs",0
"Myanmar","MMR",1997,"Asia","Other Marine",578678
"Myanmar","MMR",1998,"Asia","Pelagic",0
"Myanmar","MMR",1998,"Asia","Crustaceans",58192
"Myanmar","MMR",1998,"Asia","Demersal",0
"Myanmar","MMR",1998,"Asia","Freshwater",228946
"Myanmar","MMR",1998,"Asia","Molluscs",0
"Myanmar","MMR",1998,"Asia","Other Marine",625048
"Myanmar","MMR",1999,"Asia","Pelagic",0
"Myanmar","MMR",1999,"Asia","Crustaceans",140636
"Myanmar","MMR",1999,"Asia","Demersal",0
"Myanmar","MMR",1999,"Asia","Freshwater",246028
"Myanmar","MMR",1999,"Asia","Molluscs",0
"Myanmar","MMR",1999,"Asia","Other Marine",623760
"Myanmar","MMR",2000,"Asia","Pelagic",0
"Myanmar","MMR",2000,"Asia","Crustaceans",102264
"Myanmar","MMR",2000,"Asia","Demersal",0
"Myanmar","MMR",2000,"Asia","Freshwater",290008
"Myanmar","MMR",2000,"Asia","Molluscs",0
"Myanmar","MMR",2000,"Asia","Other Marine",798940
"Myanmar","MMR",2001,"Asia","Pelagic",0
"Myanmar","MMR",2001,"Asia","Crustaceans",118273
"Myanmar","MMR",2001,"Asia","Demersal",0
"Myanmar","MMR",2001,"Asia","Freshwater",354003
"Myanmar","MMR",2001,"Asia","Molluscs",0
"Myanmar","MMR",2001,"Asia","Other Marine",835770
"Myanmar","MMR",2002,"Asia","Pelagic",0
"Myanmar","MMR",2002,"Asia","Crustaceans",147570
"Myanmar","MMR",2002,"Asia","Demersal",0
"Myanmar","MMR",2002,"Asia","Freshwater",438430
"Myanmar","MMR",2002,"Asia","Molluscs",0
"Myanmar","MMR",2002,"Asia","Other Marine",887160
"Myanmar","MMR",2003,"Asia","Pelagic",0
"Myanmar","MMR",2003,"Asia","Crustaceans",185221
"Myanmar","MMR",2003,"Asia","Demersal",0
"Myanmar","MMR",2003,"Asia","Freshwater",522929
"Myanmar","MMR",2003,"Asia","Molluscs",0
"Myanmar","MMR",2003,"Asia","Other Marine",886220
"Myanmar","MMR",2004,"Asia","Pelagic",0
"Myanmar","MMR",2004,"Asia","Crustaceans",198450
"Myanmar","MMR",2004,"Asia","Demersal",0
"Myanmar","MMR",2004,"Asia","Freshwater",824570
"Myanmar","MMR",2004,"Asia","Molluscs",0
"Myanmar","MMR",2004,"Asia","Other Marine",962240
"Myanmar","MMR",2005,"Asia","Pelagic",0
"Myanmar","MMR",2005,"Asia","Crustaceans",188144
"Myanmar","MMR",2005,"Asia","Demersal",0
"Myanmar","MMR",2005,"Asia","Freshwater",939120
"Myanmar","MMR",2005,"Asia","Molluscs",0
"Myanmar","MMR",2005,"Asia","Other Marine",1088230
"Myanmar","MMR",2006,"Asia","Pelagic",0
"Myanmar","MMR",2006,"Asia","Crustaceans",247703
"Myanmar","MMR",2006,"Asia","Demersal",0
"Myanmar","MMR",2006,"Asia","Freshwater",1155507
"Myanmar","MMR",2006,"Asia","Molluscs",0
"Myanmar","MMR",2006,"Asia","Other Marine",1176570
"Myanmar","MMR",2007,"Asia","Pelagic",0
"Myanmar","MMR",2007,"Asia","Crustaceans",211303
"Myanmar","MMR",2007,"Asia","Demersal",0
"Myanmar","MMR",2007,"Asia","Freshwater",1272497
"Myanmar","MMR",2007,"Asia","Molluscs",0
"Myanmar","MMR",2007,"Asia","Other Marine",1354240
"Myanmar","MMR",2008,"Asia","Pelagic",7292
"Myanmar","MMR",2008,"Asia","Crustaceans",155068
"Myanmar","MMR",2008,"Asia","Demersal",135
"Myanmar","MMR",2008,"Asia","Freshwater",1433502
"Myanmar","MMR",2008,"Asia","Molluscs",0
"Myanmar","MMR",2008,"Asia","Other Marine",1570008
"Myanmar","MMR",2009,"Asia","Pelagic",12877
"Myanmar","MMR",2009,"Asia","Crustaceans",101345
"Myanmar","MMR",2009,"Asia","Demersal",45
"Myanmar","MMR",2009,"Asia","Freshwater",1596696
"Myanmar","MMR",2009,"Asia","Molluscs",0
"Myanmar","MMR",2009,"Asia","Other Marine",1803923
"Myanmar","MMR",2010,"Asia","Pelagic",12877
