id,source,target,SUID,source_url,interaction,confidence,shared_interaction,name,shared_name,contract_share,log_message,ownership_type,start_date,source_date,ownership_status
2991,926,1156,2991,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22244 (-) n22474,n22244 (-) n22474,,,Directly Controlled,,7/6/2013,
2989,926,1118,2989,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22244 (-) n22436,n22244 (-) n22436,,,Directly Controlled,,7/6/2013,
2978,926,1144,2978,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22244 (-) n22462,n22244 (-) n22462,,,Directly Controlled,,7/6/2013,
2958,926,1126,2958,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22244 (-) n22444,n22244 (-) n22444,,,Directly Controlled,,7/6/2013,
2941,926,1109,2941,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22244 (-) n22427,n22244 (-) n22427,,,Directly Controlled,,7/6/2013,
2739,926,925,2739,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22244 (-) n22243,n22244 (-) n22243,,,Directly Controlled,,7/6/2013,
3902,925,1330,3902,,-,,-,n22243 (-) n22648,n22243 (-) n22648,,,,,,
4037,924,1330,4037,,-,,-,n22242 (-) n22648,n22242 (-) n22648,,,,,,
2738,924,923,2738,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22242 (-) n22241,n22242 (-) n22241,,,Directly Controlled,,7/6/2013,
3901,923,1330,3901,,-,,-,n22241 (-) n22648,n22241 (-) n22648,,,,,,
3900,922,1330,3900,,-,,-,n22240 (-) n22648,n22240 (-) n22648,,,,,,
3899,921,1330,3899,,-,,-,n22239 (-) n22648,n22239 (-) n22648,,,,,,
2735,920,919,2735,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22238 (-) n22237,n22238 (-) n22237,,,Directly Controlled,,7/6/2013,
3898,919,1330,3898,,-,,-,n22237 (-) n22648,n22237 (-) n22648,,,,,,
2960,919,1129,2960,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22237 (-) n22447,n22237 (-) n22447,,,Directly Controlled,,7/6/2013,
3897,918,1330,3897,,-,,-,n22236 (-) n22648,n22236 (-) n22648,,,,,,
3896,917,1330,3896,,-,,-,n22235 (-) n22648,n22235 (-) n22648,,,,,,
2906,917,1073,2906,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22235 (-) n22391,n22235 (-) n22391,,,Directly Controlled,,7/6/2013,
3895,916,1330,3895,,-,,-,n22234 (-) n22648,n22234 (-) n22648,,,,,,
2834,916,556,2834,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22234 (-) n21874,n22234 (-) n21874,,,Directly Controlled,,7/6/2013,
4054,915,1330,4054,,-,,-,n22233 (-) n22648,n22233 (-) n22648,,,,,,
3035,915,1198,3035,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22516,n22233 (-) n22516,,,Directly Controlled,,7/6/2013,
3031,915,1172,3031,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22490,n22233 (-) n22490,,,Directly Controlled,,7/6/2013,
3027,915,1192,3027,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22510,n22233 (-) n22510,,,Directly Controlled,,7/6/2013,
3016,915,1181,3016,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22499,n22233 (-) n22499,,,Directly Controlled,,7/6/2013,
3012,915,1176,3012,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22494,n22233 (-) n22494,,,Directly Controlled,,7/6/2013,
3010,915,1174,3010,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22492,n22233 (-) n22492,,,Directly Controlled,,7/6/2013,
3007,915,1170,3007,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22488,n22233 (-) n22488,,,Directly Controlled,,7/6/2013,
2990,915,1155,2990,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22473,n22233 (-) n22473,,,Directly Controlled,,7/6/2013,
2988,915,1154,2988,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22472,n22233 (-) n22472,,,Directly Controlled,,7/6/2013,
2980,915,1146,2980,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22464,n22233 (-) n22464,,,Directly Controlled,,7/6/2013,
2974,915,1140,2974,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22458,n22233 (-) n22458,,,Directly Controlled,,7/6/2013,
2953,915,1122,2953,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22440,n22233 (-) n22440,,,Directly Controlled,,7/6/2013,
2952,915,1121,2952,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22439,n22233 (-) n22439,,,Directly Controlled,,7/6/2013,
2950,915,1119,2950,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22437,n22233 (-) n22437,,,Directly Controlled,,7/6/2013,
2948,915,1114,2948,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22432,n22233 (-) n22432,,,Directly Controlled,,7/6/2013,
2940,915,1108,2940,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22426,n22233 (-) n22426,,,Directly Controlled,,7/6/2013,
2939,915,1107,2939,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22425,n22233 (-) n22425,,,Directly Controlled,,7/6/2013,
2936,915,1104,2936,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22422,n22233 (-) n22422,,,Directly Controlled,,7/6/2013,
2933,915,1100,2933,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22418,n22233 (-) n22418,,,Directly Controlled,,7/6/2013,
2925,915,1092,2925,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22410,n22233 (-) n22410,,,Directly Controlled,,7/6/2013,
2905,915,1072,2905,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22390,n22233 (-) n22390,,,Directly Controlled,,7/6/2013,
2901,915,1069,2901,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22387,n22233 (-) n22387,,,Directly Controlled,,7/6/2013,
2820,915,1003,2820,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22321,n22233 (-) n22321,,,Directly Controlled,,7/6/2013,
2737,915,922,2737,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22240,n22233 (-) n22240,,,Directly Controlled,,7/6/2013,
2736,915,921,2736,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22239,n22233 (-) n22239,,,Directly Controlled,,7/6/2013,
2734,915,918,2734,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22236,n22233 (-) n22236,,,Directly Controlled,,7/6/2013,
2733,915,917,2733,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22235,n22233 (-) n22235,,,Directly Controlled,,7/6/2013,
2731,915,914,2731,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22233 (-) n22232,n22233 (-) n22232,,,Directly Controlled,,7/6/2013,
3894,914,1330,3894,,-,,-,n22232 (-) n22648,n22232 (-) n22648,,,,,,
4193,913,1330,4193,,-,,-,n22231 (-) n22648,n22231 (-) n22648,,,,,,
3067,913,1227,3067,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22545,n22231 (-) n22545,,,Directly Controlled,,7/6/2013,
3058,913,1219,3058,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22537,n22231 (-) n22537,,,Directly Controlled,,7/6/2013,Withdrawal (Foreign)
3024,913,1189,3024,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22507,n22231 (-) n22507,,,Directly Controlled,,7/6/2013,
2931,913,1098,2931,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22416,n22231 (-) n22416,,,Directly Controlled,,7/6/2013,
2926,913,204,2926,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n21522,n22231 (-) n21522,,,Directly Controlled,,7/6/2013,
2879,913,146,2879,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n21464,n22231 (-) n21464,,,Directly Controlled,,7/6/2013,
2878,913,962,2878,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22280,n22231 (-) n22280,,,Directly Controlled,,7/6/2013,
2877,913,928,2877,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22246,n22231 (-) n22246,,,Directly Controlled,,7/6/2013,
2874,913,924,2874,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22242,n22231 (-) n22242,,,Directly Controlled,,7/6/2013,
2859,913,1032,2859,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22350,n22231 (-) n22350,,,Directly Controlled,,7/6/2013,
2830,913,1013,2830,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22331,n22231 (-) n22331,,,Directly Controlled,,7/6/2013,
2825,913,1010,2825,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22328,n22231 (-) n22328,,,Directly Controlled,,7/6/2013,
2729,913,912,2729,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22231 (-) n22230,n22231 (-) n22230,,,Directly Controlled,,7/6/2013,Converted / Closed
3892,912,1330,3892,,-,,-,n22230 (-) n22648,n22230 (-) n22648,,,,,,
3891,911,1330,3891,,-,,-,n22229 (-) n22648,n22229 (-) n22648,,,,,,
3890,910,1329,3890,,-,,-,n22228 (-) n22647,n22228 (-) n22647,,,,,,
3889,909,1328,3889,,-,,-,n22227 (-) n22646,n22227 (-) n22646,,,,,,
2725,908,518,2725,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22226 (-) n21836,n22226 (-) n21836,,,Directly Controlled,,7/6/2013,
3887,907,1328,3887,,-,,-,n22225 (-) n22646,n22225 (-) n22646,,,,,,
3886,906,1327,3886,,-,,-,n22224 (-) n22645,n22224 (-) n22645,,,,,,
3885,905,1326,3885,,-,,-,n22223 (-) n22644,n22223 (-) n22644,,,,,,
3884,904,1326,3884,,-,,-,n22222 (-) n22644,n22222 (-) n22644,,,,,,
3883,903,1326,3883,,-,,-,n22221 (-) n22644,n22221 (-) n22644,,,,,,
3882,902,1326,3882,,-,,-,n22220 (-) n22644,n22220 (-) n22644,,,,,,
3880,901,1326,3880,,-,,-,n22219 (-) n22644,n22219 (-) n22644,,,,,,
3879,900,1326,3879,,-,,-,n22218 (-) n22644,n22218 (-) n22644,,,,,,
3878,899,1326,3878,,-,,-,n22217 (-) n22644,n22217 (-) n22644,,,,,,
3876,898,1326,3876,,-,,-,n22216 (-) n22644,n22216 (-) n22644,,,,,,
3875,897,1326,3875,,-,,-,n22215 (-) n22644,n22215 (-) n22644,,,,,,
3874,896,1326,3874,,-,,-,n22214 (-) n22644,n22214 (-) n22644,,,,,,
3873,895,1326,3873,,-,,-,n22213 (-) n22644,n22213 (-) n22644,,,,,,
3872,894,1326,3872,,-,,-,n22212 (-) n22644,n22212 (-) n22644,,,,,,
3871,893,1326,3871,,-,,-,n22211 (-) n22644,n22211 (-) n22644,,,,,,
3877,892,1326,3877,,-,,-,n22210 (-) n22644,n22210 (-) n22644,,,,,,
2715,892,899,2715,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22210 (-) n22217,n22210 (-) n22217,,,Directly Controlled,,7/6/2013,
2707,892,891,2707,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22210 (-) n22209,n22210 (-) n22209,,,Directly Controlled,,7/6/2013,
3870,891,1326,3870,,-,,-,n22209 (-) n22644,n22209 (-) n22644,,,,,,
3869,890,1326,3869,,-,,-,n22208 (-) n22644,n22208 (-) n22644,,,,,,
3868,889,1326,3868,,-,,-,n22207 (-) n22644,n22207 (-) n22644,,,,,,
3866,888,1326,3866,,-,,-,n22206 (-) n22644,n22206 (-) n22644,,,,,,
3865,887,1326,3865,,-,,-,n22205 (-) n22644,n22205 (-) n22644,,,,,,
3867,886,1326,3867,,-,,-,n22204 (-) n22644,n22204 (-) n22644,,,,,,
2726,886,909,2726,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22204 (-) n22227,n22204 (-) n22227,,,Directly Controlled,,7/6/2013,
2703,886,888,2703,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22204 (-) n22206,n22204 (-) n22206,,,Directly Controlled,,7/6/2013,liquidation
2702,886,887,2702,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22204 (-) n22205,n22204 (-) n22205,,,Directly Controlled,,7/6/2013,liquidation
2701,886,885,2701,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22204 (-) n22203,n22204 (-) n22203,,,Directly Controlled,,7/6/2013,
3864,885,1326,3864,,-,,-,n22203 (-) n22644,n22203 (-) n22644,,,,,,
3862,884,1326,3862,,-,,-,n22202 (-) n22644,n22202 (-) n22644,,,,,,
3861,883,1326,3861,,-,,-,n22201 (-) n22644,n22201 (-) n22644,,,,,,
3860,882,1326,3860,,-,,-,n22200 (-) n22644,n22200 (-) n22644,,,,,,
3859,881,1326,3859,,-,,-,n22199 (-) n22644,n22199 (-) n22644,,,,,,
3858,880,1326,3858,,-,,-,n22198 (-) n22644,n22198 (-) n22644,,,,,,
3857,879,1326,3857,,-,,-,n22197 (-) n22644,n22197 (-) n22644,,,,,,
3855,878,1326,3855,,-,,-,n22196 (-) n22644,n22196 (-) n22644,,,,,,
3854,877,1326,3854,,-,,-,n22195 (-) n22644,n22195 (-) n22644,,,,,,
3853,876,1326,3853,,-,,-,n22194 (-) n22644,n22194 (-) n22644,,,,,,
3852,875,1326,3852,,-,,-,n22193 (-) n22644,n22193 (-) n22644,,,,,,
3851,874,1326,3851,,-,,-,n22192 (-) n22644,n22192 (-) n22644,,,,,,
3850,873,1326,3850,,-,,-,n22191 (-) n22644,n22191 (-) n22644,,,,,,
3849,872,1326,3849,,-,,-,n22190 (-) n22644,n22190 (-) n22644,,,,,,
3848,871,1326,3848,,-,,-,n22189 (-) n22644,n22189 (-) n22644,,,,,,
3847,870,1326,3847,,-,,-,n22188 (-) n22644,n22188 (-) n22644,,,,,,
3846,869,1326,3846,,-,,-,n22187 (-) n22644,n22187 (-) n22644,,,,,,
3844,868,1326,3844,,-,,-,n22186 (-) n22644,n22186 (-) n22644,,,,,,
3843,867,1326,3843,,-,,-,n22185 (-) n22644,n22185 (-) n22644,,,,,,
2681,867,868,2681,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22185 (-) n22186,n22185 (-) n22186,,,Directly Controlled,,7/6/2013,
3842,866,1326,3842,,-,,-,n22184 (-) n22644,n22184 (-) n22644,,,,,,
3841,865,1326,3841,,-,,-,n22183 (-) n22644,n22183 (-) n22644,,,,,,
3840,864,1326,3840,,-,,-,n22182 (-) n22644,n22182 (-) n22644,,,,,,
3839,863,1326,3839,,-,,-,n22181 (-) n22644,n22181 (-) n22644,,,,,,
3837,862,1326,3837,,-,,-,n22180 (-) n22644,n22180 (-) n22644,,,,,,
3836,861,1326,3836,,-,,-,n22179 (-) n22644,n22179 (-) n22644,,,,,,
3835,860,1326,3835,,-,,-,n22178 (-) n22644,n22178 (-) n22644,,,,,,
3834,859,1326,3834,,-,,-,n22177 (-) n22644,n22177 (-) n22644,,,,,,
3833,858,1326,3833,,-,,-,n22176 (-) n22644,n22176 (-) n22644,,,,,,
3832,857,1326,3832,,-,,-,n22175 (-) n22644,n22175 (-) n22644,,,,,,
3831,856,1326,3831,,-,,-,n22174 (-) n22644,n22174 (-) n22644,,,,,,
3829,855,1326,3829,,-,,-,n22173 (-) n22644,n22173 (-) n22644,,,,,,
3828,854,1326,3828,,-,,-,n22172 (-) n22644,n22172 (-) n22644,,,,,,
3827,853,1326,3827,,-,,-,n22171 (-) n22644,n22171 (-) n22644,,,,,,
3825,852,1326,3825,,-,,-,n22170 (-) n22644,n22170 (-) n22644,,,,,,
3823,851,1326,3823,,-,,-,n22169 (-) n22644,n22169 (-) n22644,,,,,,
2743,851,757,2743,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22169 (-) n22075,n22169 (-) n22075,,,Directly Controlled,,7/6/2013,
3822,850,1326,3822,,-,,-,n22168 (-) n22644,n22168 (-) n22644,,,,,,
3821,849,1326,3821,,-,,-,n22167 (-) n22644,n22167 (-) n22644,,,,,,
3819,848,1326,3819,,-,,-,n22166 (-) n22644,n22166 (-) n22644,,,,,,
3818,847,1326,3818,,-,,-,n22165 (-) n22644,n22165 (-) n22644,,,,,,
3816,846,1326,3816,,-,,-,n22164 (-) n22644,n22164 (-) n22644,,,,,,
3815,845,1326,3815,,-,,-,n22163 (-) n22644,n22163 (-) n22644,,,,,,
3814,844,1326,3814,,-,,-,n22162 (-) n22644,n22162 (-) n22644,,,,,,
3813,843,1326,3813,,-,,-,n22161 (-) n22644,n22161 (-) n22644,,,,,,
3812,842,1326,3812,,-,,-,n22160 (-) n22644,n22160 (-) n22644,,,,,,
3811,841,1326,3811,,-,,-,n22159 (-) n22644,n22159 (-) n22644,,,,,,
3809,840,1326,3809,,-,,-,n22158 (-) n22644,n22158 (-) n22644,,,,,,
3808,839,1326,3808,,-,,-,n22157 (-) n22644,n22157 (-) n22644,,,,,,
3807,838,1326,3807,,-,,-,n22156 (-) n22644,n22156 (-) n22644,,,,,,
3806,837,1326,3806,,-,,-,n22155 (-) n22644,n22155 (-) n22644,,,,,,
3805,836,1326,3805,,-,,-,n22154 (-) n22644,n22154 (-) n22644,,,,,,
3804,835,1326,3804,,-,,-,n22153 (-) n22644,n22153 (-) n22644,,,,,,
3802,834,1326,3802,,-,,-,n22152 (-) n22644,n22152 (-) n22644,,,,,,
3800,833,1326,3800,,-,,-,n22151 (-) n22644,n22151 (-) n22644,,,,,,
3799,832,1326,3799,,-,,-,n22150 (-) n22644,n22150 (-) n22644,,,,,,
2696,832,881,2696,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22150 (-) n22199,n22150 (-) n22199,,,Directly Controlled,,7/6/2013,
3798,831,1326,3798,,-,,-,n22149 (-) n22644,n22149 (-) n22644,,,,,,
3824,830,1326,3824,,-,,-,n22148 (-) n22644,n22148 (-) n22644,,,,,,
2633,830,244,2633,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22148 (-) n21562,n22148 (-) n21562,,,Directly Controlled,,7/6/2013,
3795,829,1326,3795,,-,,-,n22147 (-) n22644,n22147 (-) n22644,,,,,,
3794,828,1326,3794,,-,,-,n22146 (-) n22644,n22146 (-) n22644,,,,,,
2704,828,886,2704,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22146 (-) n22204,n22146 (-) n22204,,,Directly Controlled,,7/6/2013,
3793,827,1326,3793,,-,,-,n22145 (-) n22644,n22145 (-) n22644,,,,,,
3792,826,1326,3792,,-,,-,n22144 (-) n22644,n22144 (-) n22644,,,,,,
3072,826,1229,3072,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22144 (-) n22547,n22144 (-) n22547,,,Directly Controlled,,7/6/2013,
3791,825,1326,3791,,-,,-,n22143 (-) n22644,n22143 (-) n22644,,,,,,
3789,824,1326,3789,,-,,-,n22142 (-) n22644,n22142 (-) n22644,,,,,,
3788,823,1326,3788,,-,,-,n22141 (-) n22644,n22141 (-) n22644,,,,,,
3787,822,1326,3787,,-,,-,n22140 (-) n22644,n22140 (-) n22644,,,,,,
3785,821,1326,3785,,-,,-,n22139 (-) n22644,n22139 (-) n22644,,,,,,
3784,820,1326,3784,,-,,-,n22138 (-) n22644,n22138 (-) n22644,,,,,,
3782,819,1326,3782,,-,,-,n22137 (-) n22644,n22137 (-) n22644,,,,,,
3781,818,1326,3781,,-,,-,n22136 (-) n22644,n22136 (-) n22644,,,,,,
3780,817,1326,3780,,-,,-,n22135 (-) n22644,n22135 (-) n22644,,,,,,
3779,816,1326,3779,,-,,-,n22134 (-) n22644,n22134 (-) n22644,,,,,,
3778,815,1326,3778,,-,,-,n22133 (-) n22644,n22133 (-) n22644,,,,,,
3777,814,1326,3777,,-,,-,n22132 (-) n22644,n22132 (-) n22644,,,,,,
3776,813,1326,3776,,-,,-,n22131 (-) n22644,n22131 (-) n22644,,,,,,
3775,812,1326,3775,,-,,-,n22130 (-) n22644,n22130 (-) n22644,,,,,,
3773,811,1326,3773,,-,,-,n22129 (-) n22644,n22129 (-) n22644,,,,,,
3771,810,1326,3771,,-,,-,n22128 (-) n22644,n22128 (-) n22644,,,,,,
2828,810,213,2828,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22128 (-) n21531,n22128 (-) n21531,,,Directly Controlled,,7/6/2013,
3767,809,1326,3767,,-,,-,n22127 (-) n22644,n22127 (-) n22644,,,,,,
3766,808,1326,3766,,-,,-,n22126 (-) n22644,n22126 (-) n22644,,,,,,
3790,807,1326,3790,,-,,-,n22125 (-) n22644,n22125 (-) n22644,,,,,,
2722,807,905,2722,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22223,n22125 (-) n22223,,,Directly Controlled,,7/6/2013,
2721,807,904,2721,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22222,n22125 (-) n22222,,,Directly Controlled,,7/6/2013,
2716,807,900,2716,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22218,n22125 (-) n22218,,,Directly Controlled,,7/6/2013,
2711,807,896,2711,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22214,n22125 (-) n22214,,,Directly Controlled,,7/6/2013,
2708,807,893,2708,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22211,n22125 (-) n22211,,,Directly Controlled,,7/6/2013,
2659,807,850,2659,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22168,n22125 (-) n22168,,,Directly Controlled,,7/6/2013,
2626,807,824,2626,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22142,n22125 (-) n22142,,,Directly Controlled,,7/6/2013,
2625,807,823,2625,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22141,n22125 (-) n22141,,,Directly Controlled,,7/6/2013,
2624,807,822,2624,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22140,n22125 (-) n22140,,,Directly Controlled,,7/6/2013,Liquidation
2618,807,818,2618,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22136,n22125 (-) n22136,,,Directly Controlled,,7/6/2013,
2602,807,806,2602,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n22125 (-) n22124,n22125 (-) n22124,,,Directly Controlled,,7/6/2013,
3765,806,1326,3765,,-,,-,n22124 (-) n22644,n22124 (-) n22644,,,,,,
3764,805,1326,3764,,-,,-,n22123 (-) n22644,n22123 (-) n22644,,,,,,
3763,804,1326,3763,,-,,-,n22122 (-) n22644,n22122 (-) n22644,,,,,,
3762,803,1326,3762,,-,,-,n22121 (-) n22644,n22121 (-) n22644,,,,,,
3761,802,1326,3761,,-,,-,n22120 (-) n22644,n22120 (-) n22644,,,,,,
3759,801,1326,3759,,-,,-,n22119 (-) n22644,n22119 (-) n22644,,,,,,
3758,800,1326,3758,,-,,-,n22118 (-) n22644,n22118 (-) n22644,,,,,,
3757,799,1326,3757,,-,,-,n22117 (-) n22644,n22117 (-) n22644,,,,,,
3756,798,1326,3756,,-,,-,n22116 (-) n22644,n22116 (-) n22644,,,,,,
3753,797,1326,3753,,-,,-,n22115 (-) n22644,n22115 (-) n22644,,,,,,
3752,796,1326,3752,,-,,-,n22114 (-) n22644,n22114 (-) n22644,,,,,,
3751,795,1326,3751,,-,,-,n22113 (-) n22644,n22113 (-) n22644,,,,,,
3750,794,1326,3750,,-,,-,n22112 (-) n22644,n22112 (-) n22644,,,,,,
3749,793,1326,3749,,-,,-,n22111 (-) n22644,n22111 (-) n22644,,,,,,
3748,792,1326,3748,,-,,-,n22110 (-) n22644,n22110 (-) n22644,,,,,,
3747,791,1326,3747,,-,,-,n22109 (-) n22644,n22109 (-) n22644,,,,,,
3746,790,1326,3746,,-,,-,n22108 (-) n22644,n22108 (-) n22644,,,,,,
3745,789,1326,3745,,-,,-,n22107 (-) n22644,n22107 (-) n22644,,,,,,
3863,788,1326,3863,,-,,-,n22106 (-) n22644,n22106 (-) n22644,,,,,,
