continent,Country Or Region,Zoo Name,zoo point?,# point,CurveX,CurveY,Lat,Lon,Point,sigmoid,sigmoid EXP,startX,startX offset ,startY,Zoo Order
AP,Thailand,Chiang Mai Zoo,False,80,98.795007123,23.990019875,18.805796762,98.945666710,9,0.997814807,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,37.576914154,59.230381547,55.763382285,37.576469152,9,0.999995385,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.302803758,52.416966020,48.182257966,16.302773769,9,0.999999696,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.337840377,56.304726804,52.508076303,13.337733240,9,0.999998565,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,12.521643493,59.148724312,55.672524235,12.521422471,9,0.999995533,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.185980176,65.317630858,62.536518842,24.184888389,9,0.999947548,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.590284140,55.809972192,51.957574693,5.590267169,9,0.999998822,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.887302607,54.576474691,50.585091557,3.887316200,9,0.999999280,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.347917850,51.575619646,47.246112,1.347929,9,0.999999783,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-3.268914634,59.391328426,55.942464024,-3.268561615,9,0.999995079,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.763638502,45.438413225,40.417389363,-3.763636756,9,0.999999981,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-77.041860560,43.608638459,38.929749118,-77.049805860,10,0.999639666,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.373069143,39.005070963,33.734294372,-84.372325147,10,0.999867797,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-89.999531714,40.259635419,35.150159973,-89.994318242,10,0.999826251,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-114.157650101,54.344552365,51.045994812,-114.023673802,10,0.996275987,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-99.190243056,26.324550226,19.423420970,-99.189568518,10,0.999991653,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,138.606799350,-22.962130774,-34.914404731,138.606100240,10,0.999994719,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,141.700534857,39.622342379,35.716643542,139.771324791,10,0.981490602,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,136.249126393,37.806505946,33.667342425,135.375273784,10,0.985344124,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,135.508814348,38.730083205,34.709665332,135.215270355,10,0.983494605,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.198092525,41.020117223,37.294132295,127.202577126,10,0.977862254,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.950923332,2.021609335,-6.718469464,106.951469929,10,0.999861672,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,103.782032662,9.219796415,1.405198811,103.790463066,10,0.999645639,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,101.736578745,10.819388643,3.210452898,101.759183697,10,0.999563267,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,98.762762522,24.638047764,18.805796762,98.945666710,10,0.997347126,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,37.577126434,59.663756455,55.763382285,37.576469152,10,0.999993183,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.302822059,52.946304527,48.182257966,16.302773769,10,0.999999511,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.337897464,56.779308116,52.508076303,13.337733240,10,0.999997800,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,12.521749266,59.583249322,55.672524235,12.521422471,10,0.999993395,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.186381216,65.665269860,62.536518842,24.184888389,10,0.999928282,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.590293346,56.291521880,51.957574693,5.590267169,10,0.999998183,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.887294903,55.075397582,50.585091557,3.887316200,10,0.999998872,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.347910853,52.116808101,47.246112,1.347929,10,0.999999647,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-3.269081973,59.822436477,55.942464024,-3.268561615,10,0.999992746,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.763639828,46.066041208,40.417389363,-3.763636756,10,0.999999967,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-77.039503099,44.128515052,38.929749118,-77.049805860,11,0.999532750,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.373322208,39.590712806,33.734294372,-84.372325147,11,0.999822829,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-90.001242624,40.827354913,35.150159973,-89.994318242,11,0.999769231,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-114.184474777,54.711058760,51.045994812,-114.023673802,11,0.995530367,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-99.190558236,27.091342366,19.423420970,-99.189568518,11,0.999987753,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,138.607141529,-21.634100334,-34.914404731,138.606100240,11,0.999992135,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,141.963140431,40.056308917,35.716643542,139.771324791,11,0.978971088,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,136.376236913,38.266413004,33.667342425,135.375273784,11,0.983212281,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,135.550118532,39.176796303,34.709665332,135.215270355,11,0.981172153,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.197514296,41.434115548,37.294132295,127.202577126,11,0.975007885,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.950738499,2.992729202,-6.718469464,106.951469929,11,0.999814897,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,103.779525253,10.088085038,1.405198811,103.790463066,11,0.999540244,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,101.730056449,11.664825949,3.210452898,101.759183697,11,0.999437254,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,98.723639111,25.286075653,18.805796762,98.945666710,11,0.996779673,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,37.577439978,60.097131363,55.763382285,37.576469152,11,0.999989932,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.302851529,53.475643033,48.182257966,16.302773769,11,0.999999212,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.337984968,57.253889429,52.508076303,13.337733240,11,0.999996628,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,12.521905657,60.017774332,55.672524235,12.521422471,11,0.999990234,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.186929554,66.012908862,62.536518842,24.184888389,11,0.999901938,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.590307547,56.773071567,51.957574693,5.590267169,11,0.999997198,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.887282832,55.574320474,50.585091557,3.887316200,11,0.999998233,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.347899465,52.657996557,47.246112,1.347929,11,0.999999425,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-3.269328633,60.253544527,55.942464024,-3.268561615,11,0.999989307,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.763642160,46.693669191,40.417389363,-3.763636756,11,0.999999942,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-77.036446576,44.648391646,38.929749118,-77.049805860,12,0.999394131,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.373661331,40.176354650,33.734294372,-84.372325147,12,0.999762569,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-90.003514832,41.395074407,35.150159973,-89.994318242,12,0.999693505,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-114.216641363,55.077565155,51.045994812,-114.023673802,12,0.994636263,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-99.191020683,27.858134506,19.423420970,-99.189568518,12,0.999982030,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,138.607651186,-20.306069895,-34.914404731,138.606100240,12,0.999988285,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,142.260622256,40.490275454,35.716643542,139.771324791,12,0.976116961,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,136.521476196,38.726320062,33.667342425,135.375273784,12,0.980776391,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,135.597107699,39.623509400,34.709665332,135.215270355,12,0.978530045,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.196863661,41.848113874,37.294132295,127.202577126,12,0.971796098,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.950491180,3.963849069,-6.718469464,106.951469929,12,0.999752308,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,103.776272524,10.956373660,1.405198811,103.790463066,12,0.999403520,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,101.721653613,12.510263254,3.210452898,101.759183697,12,0.999274910,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,98.676179955,25.934103542,18.805796762,98.945666710,12,0.996091317,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,37.577903090,60.530506271,55.763382285,37.576469152,12,0.999985129,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.302898984,54.004981540,48.182257966,16.302773769,12,0.999998731,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.338119098,57.728470741,52.508076303,13.337733240,12,0.999994832,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,12.522136890,60.452299342,55.672524235,12.521422471,12,0.999985561,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.187679277,66.360547864,62.536518842,24.184888389,12,0.999865920,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.590329451,57.254621255,51.957574693,5.590267169,12,0.999995678,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.887263919,56.073243366,50.585091557,3.887316200,12,0.999997232,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.347880930,53.199185013,47.246112,1.347929,12,0.999999064,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-3.269692214,60.684652577,55.942464024,-3.268561615,12,0.999984238,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.763646263,47.321297173,40.417389363,-3.763636756,12,0.999999898,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-77.032483987,45.168268239,38.929749118,-77.049805860,13,0.999214421,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.374115760,40.761996493,33.734294372,-84.372325147,13,0.999681820,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-90.006532352,41.962793901,35.150159973,-89.994318242,13,0.999592940,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-114.255200948,55.444071550,51.045994812,-114.023673802,13,0.993564458,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-99.191699202,28.624926645,19.423420970,-99.189568518,13,0.999973634,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,138.608410288,-18.978039455,-34.914404731,138.606100240,13,0.999982552,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,142.597361235,40.924241992,35.716643542,139.771324791,13,0.972886190,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,136.687317975,39.186227120,33.667342425,135.375273784,13,0.977994965,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,135.650526369,40.070222497,34.709665332,135.215270355,13,0.975526419,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.196132141,42.262112199,37.294132295,127.202577126,13,0.968185027,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.950160263,4.934968935,-6.718469464,106.951469929,13,0.999668562,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,103.772053236,11.824662283,1.405198811,103.790463066,13,0.999226168,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,101.710828934,13.355700559,3.210452898,101.759183697,13,0.999065774,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,98.618624519,26.582131431,18.805796762,98.945666710,13,0.995256523,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,37.578587115,60.963881179,55.763382285,37.576469152,13,0.999978035,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.302975400,54.534320047,48.182257966,16.302773769,13,0.999997957,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.338324698,58.203052054,52.508076303,13.337733240,13,0.999992078,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,12.522478779,60.886824351,55.672524235,12.521422471,13,0.999978651,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.188704324,66.708186866,62.536518842,24.184888389,13,0.999816675,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.590363237,57.736170942,51.957574693,5.590267169,13,0.999993333,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.887234287,56.572166257,50.585091557,3.887316200,13,0.999995663,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.347850765,53.740373468,47.246112,1.347929,13,0.999998476,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-3.270228134,61.115760628,55.942464024,-3.268561615,13,0.999976767,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.763653480,47.948925156,40.417389363,-3.763636756,13,0.999999821,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-77.027347226,45.688144833,38.929749118,-77.049805860,14,0.998981459,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.374724672,41.347638336,33.734294372,-84.372325147,14,0.999573621,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-90.010539425,42.530513395,35.150159973,-89.994318242,14,0.999459396,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-114.301405867,55.810577944,51.045994812,-114.023673802,14,0.992280144,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-99.192694745,29.391718785,19.423420970,-99.189568518,14,0.999961314,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,138.609540919,-17.650009015,-34.914404731,138.606100240,14,0.999974012,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,142.978216643,41.358208529,35.716643542,139.771324791,14,0.969232154,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,136.876539067,39.646134178,33.667342425,135.375273784,14,0.974821431,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,135.711205293,40.516935594,34.709665332,135.215270355,14,0.972114564,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.195310418,42.676110525,37.294132295,127.202577126,14,0.964128680,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.949717512,5.906088802,-6.718469464,106.951469929,14,0.999556515,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,103.766580681,12.692950906,1.405198811,103.790463066,14,0.998996136,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,101.696885888,14.201137864,3.210452898,101.759183697,14,0.998796391,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,98.548847749,27.230159320,18.805796762,98.945666710,14,0.994244468,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,37.579597427,61.397256086,55.763382285,37.576469152,14,0.999967557,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.303098449,55.063658554,48.182257966,16.302773769,14,0.999996710,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.338639847,58.677633367,52.508076303,13.337733240,14,0.999987857,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,12.522984276,61.321349361,55.672524235,12.521422471,14,0.999968435,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.190105760,67.055825868,62.536518842,24.184888389,14,0.999749347,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.590415352,58.217720630,51.957574693,5.590267169,14,0.999989717,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.887187860,57.071089149,50.585091557,3.887316200,14,0.999993205,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.347801669,54.281561924,47.246112,1.347929,14,0.999997520,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-3.271018080,61.546868678,55.942464024,-3.268561615,14,0.999965755,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.763666177,48.576553139,40.417389363,-3.763636756,14,0.999999684,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-77.020689182,46.208021426,38.929749118,-77.049805860,15,0.998679504,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.375540530,41.933280180,33.734294372,-84.372325147,15,0.999428648,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-90.015860151,43.098232889,35.150159973,-89.994318242,15,0.999282072,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-114.356745791,56.177084339,51.045994812,-114.023673802,15,0.990741912,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-99.194155420,30.158510924,19.423420970,-99.189568518,15,0.999943239,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,138.611224905,-16.321978576,-34.914404731,138.606100240,15,0.999961292,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,143.408557606,41.792175066,35.716643542,139.771324791,15,0.965103338,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,137.092245838,40.106041236,33.667342425,135.375273784,15,0.971203691,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,135.780068066,40.963648691,34.709665332,135.215270355,15,0.968242547,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.194388301,43.090108850,37.294132295,127.202577126,15,0.959576750,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.949125171,6.877208669,-6.718469464,106.951469929,15,0.999406611,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,103.759483462,13.561239528,1.405198811,103.790463066,15,0.998697814,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,101.678928620,15.046575169,3.210452898,101.759183697,15,0.998449452,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,98.464288050,27.878187209,18.805796762,98.945666710,15,0.993018000,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,37.581089655,61.830630994,55.763382285,37.576469152,15,0.999952081,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.303296592,55.592997060,48.182257966,16.302773769,15,0.999994703,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.339122916,59.152214679,52.508076303,13.337733240,15,0.999981387,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,12.523731667,61.755874371,55.672524235,12.521422471,15,0.999953329,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.192021708,67.403464870,62.536518842,24.184888389,15,0.999657301,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.590495737,58.699270317,51.957574693,5.590267169,15,0.999984138,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.887115118,57.570012041,50.585091557,3.887316200,15,0.999989354,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.347721764,54.822750380,47.246112,1.347929,15,0.999995964,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-3.272182448,61.977976728,55.942464024,-3.268561615,15,0.999949522,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.763688514,49.204181122,40.417389363,-3.763636756,15,0.999999445,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-77.012060690,46.727898020,38.929749118,-77.049805860,16,0.998288186,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.376633575,42.518922023,33.734294372,-84.372325147,16,0.999234421,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-90.022924469,43.665952383,35.150159973,-89.994318242,16,0.999046640,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-114.422989213,56.543590734,51.045994812,-114.023673802,16,0.988900606,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-99.196298513,30.925303064,19.423420970,-99.189568518,16,0.999916719,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,138.613733045,-14.993948136,-34.914404731,138.606100240,16,0.999942348,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,143.894290246,42.226141604,35.716643542,139.771324791,16,0.960443079,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,137.337899533,40.565948294,33.667342425,135.375273784,16,0.967083694,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,135.858137191,41.410361788,34.709665332,135.215270355,16,0.963852876,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.193354696,43.504107175,37.294132295,127.202577126,16,0.954474473,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.948332770,7.848328535,-6.718469464,106.951469929,16,0.999206078,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,103.750280700,14.429528151,1.405198811,103.790463066,16,0.998310988,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,101.655805541,15.892012474,3.210452898,101.759183697,16,0.998002709,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,98.361862657,28.526215098,18.805796762,98.945666710,16,0.991532404,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,37.583293645,62.264005902,55.763382285,37.576469152,16,0.999929224,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.303615655,56.122335567,48.182257966,16.302773769,16,0.999991470,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.339863372,59.626795992,52.508076303,13.337733240,16,0.999971470,0.9,88,40,90,8
