ProjectID,Fuel,StartCountry,EndCountry,Countries,Wiki,Name,OtherNames,Owner,Status, CostUSD ,StartYear1,StartYear2,StartYear3,RetiredYear,Capacity,CapacityUnit,CapacityBOEd,KnownKm,EstimateKm,MergedKm,Lengthmi,Diameter (inch),Source,StartLocation,StartPrefecture/District,StartState/Province,StartRegion,EndLocation,EndPrefecture/District,EndState/Province,EndRegion,Expansions,Mainline,Route
P2709,Gas,France,France,France,https://www.gem.wiki/Hauts_de_France_II_Gas_Pipeline,Hauts de France II Gas Pipeline,,Engie,Operating,,2014,,,,13.00,bcm/year,"215,351.50",191.00,179.36,191.00,118.68,"36, 48",,Loon-Plage,,,Europe,Cuvilly,,Oise,Europe,,,"49.5309, 2.704: 49.6606, 2.6956: 49.6834, 2.6605: 49.6996, 2.6354: 49.7516, 2.6203: 49.8067, 2.6002: 49.8489, 2.56: 49.8748, 2.555: 49.9201, 2.5299: 49.975, 2.5248: 50.0751, 2.5148: 50.1234, 2.5148: 50.1878, 2.4947: 50.2135, 2.4746: 50.2521, 2.5198: 50.2842, 2.5349: 50.3227, 2.5299: 50.3387, 2.5148: 50.3772, 2.4495: 50.4124, 2.4244: 50.4348, 2.4194: 50.4923, 2.4194: 50.5051, 2.4194: 50.5466, 2.4143: 50.6232, 2.3741: 50.6773, 2.3691: 50.6996, 2.3792: 50.7282, 2.3942: 50.7886, 2.3591: 50.8362, 2.334: 50.8933, 2.3088: 50.9263, 2.3156; 50.9263, 2.3156: 51.0333, 2.1947"
P2710,Gas,Argentina,Argentina,Argentina,https://www.gem.wiki/Comodoro_Rivadavia%E2%80%93Buenos_Aires_Pipeline,Comodoro Rivadavia–Buenos Aires Pipeline,,"Companía de Inversiones de Energía S.A., 55.30%, D.E. Shaw & Company, 15.20%, NYSE & Argentinian Stock Exchange, 29.50%",Operating,,1949,,,,35.00,MMcf/d,"6,033.65","1,800.00","1,595.72","1,800.00","1,118.47","10,12",,Cañadon Seco,,Santa Cruz,Latin America,Llavallol,,Buenos Aires,Latin America,,,"-46.532290,-67.551697:-45.862619,-67.552422:-43.258555,-65.302067:-41.131634,-65.322437:-40.059891,-64.472154:-39.298661,-63.364005:-38.687292,-62.392252:-37.982751,-61.355792:-37.545535,-60.800866:-36.781645,-59.861734:-36.016057,-59.099311:-35.442180,-58.806277:-35.049347,-58.759665:-34.798014,-58.428524"
P2711,Gas,Argentina,Argentina,Argentina,https://www.gem.wiki/Gasoducto_Sistema_Cordillerano-Patag%C3%B3nico,Sistema Cordillerano-Patagónico: Cordillerano Pipeline,,Pampa Energía,Operating,,1986,,,,47.00,MMcf/d,"8,102.33",563.00,524.35,563.00,349.83,,,Plaza Huincul,,Neuquén,Latin America,Esquel,,Chubut,Latin America,,,"-38.748928,-68.838019:-39.577367,-69.371759:-40.052225,-70.096198:-40.564190,-70.638059:-42.912318,-71.318954"
P2712,Gas,Argentina,Argentina,Argentina,https://www.gem.wiki/Gasoducto_Sistema_Cordillerano-Patag%C3%B3nico,Sistema Cordillerano-Patagónico: Patagónico Pipeline),,Pampa Energía,Operating,,2006,,,,35.00,MMcf/d,"6,033.65",600.00,474.40,600.00,372.82,,,Esquel,,Chubut,Latin America,Comodoro Rivadavia,,Chubut,Latin America,,,"-42.912318,-71.318954:-44.048521,-70.598518:-45.685625,-70.251178:-45.730365,-68.308205"
P2713,Gas,Argentina,Brazil,"Argentina, Brazil",https://www.gem.wiki/Vaca_Muerta-Brazil_Pipeline,Vaca Muerta-Brazil Pipeline,Gasoducto AF–CFK,,Proposed," $5,000,000,000.00 ",2023,,,,"3,531.00",MMcf/d,"608,709.09","2,055.00","2,011.00","2,055.00","1,276.92",,Vaca Muerta shale fields,Tratayén ,,Neuquén,Latin America,Porto Alegre,,Rio Grande do Sul,Latin America,,,"-38.415504,-68.634669:-37.343300,-67.618636:-32.869220,-61.077070:-29.764747,-56.999976:-29.792071,-55.792360:-29.692507,-53.816881:-29.722218,-52.434919:-29.879529,-51.388189:-29.877514,-51.147576"
P2714,Gas,Bolivia,Paraguay,"Bolivia, Paraguay",https://www.gem.wiki/Bolivia%E2%80%93Paraguay_Gas_Pipeline,Bolivia–Paraguay Gas Pipeline,,"Yacimientos Petrolíferos Fiscales Bolivianos, Petróleos Paraguayos",Proposed,,2024,,,,212.00,MMcf/d,"36,546.68",900.00,782.95,900.00,559.23,,,Villa Montes,,Tarija,Latin America,Asunción,,Capital district,Latin America,,,"-21.266898,-63.475377:-22.030071,-60.599866:-25.276954,-57.579276"
P2715,Gas,Bolivia,Peru,"Bolivia, Peru",https://www.gem.wiki/Bolivia%E2%80%93Peru_Gas_Pipeline,Bolivia–Peru Gas Pipeline,Bolivia–Ilo Gas Pipeline,Yacimientos Petrolíferos Fiscales Bolivianos,Proposed,,,,,,,,,900.00,896.24,900.00,559.23,,"Tarija gas fields, Bolivia",Río Grande,,Santa Cruz,Latin America,Ilo,,Moquegua,Latin America,,,"-18.193691,-62.908466:-17.670044,-71.350586"
P2716,Gas,Brazil,Brazil,Brazil,https://www.gem.wiki/Urucu-Manaus_Gas_Pipeline,Urucu-Juruá Expansion Project,,"Caisse de Dépôt et Placement du Québec, 90.00%, Petrobras, 10.00%",Shelved,,,,,,71.00,MMcf/d,"12,239.69",140.00,143.23,140.00,86.99,,,Urucu,,Amazonas,Latin America,Juruá,,Amazonas,Latin America,,Urucu-Manaus Gas Pipeline,"-4.8846877,-65.3724726:-4.293406,-66.520951"
P2717,Gas,Brazil,Brazil,Brazil,https://www.gem.wiki/Central_Brazil_Gas_Pipeline,Central Brazil Gas Pipeline,Gasoduto Brasil Central,Transportadora de Gás Brasil Central,Proposed,,2025,,,,132.00,MMcf/d,"22,755.48",905.00,801.42,905.00,562.34,14,"Tarija gas fields, Bolivia",São Carlos,,São Paulo,Latin America,Recanto das Emas,,Distrito Federal,Latin America,,,"-22.062153,-47.945259:-21.173532,-47.809566:-19.733760,-47.948890:-18.916715,-48.278953:-18.400490,-49.203298:-16.712312,-49.002052:-16.668674,-48.614134:-15.914053,-48.060282"
P2718,Gas,Brazil,Brazil,Brazil,https://www.gem.wiki/Urucu-Manaus_Gas_Pipeline,Urucu-Porto Velho Expansion Project,,"Caisse de Dépôt et Placement du Québec, 90.00%, Petrobras, 10.00%",Proposed,,,,,,71.00,MMcf/d,"12,239.69",523.00,458.73,523.00,324.98,,,Urucu,,Amazonas,Latin America,Porto Velho,,Rondônia,Latin America,,Urucu-Manaus Gas Pipeline,"-4.8846877,-65.3724726:-8.764005,-63.902867"
P2719,Gas,Turkey,Azerbaijan,"Turkey, Azerbaijan",https://www.gem.wiki/I%C4%9Fd%C4%B1r-Nakhchivan_Gas_Pipeline,Iğdır-Nakhchivan Gas Pipeline,,Botaş,Proposed,,2022,,,,2.00,bcm/year,"33,131.00",80.00,142.79,80.00,49.71,,,Iğdır,,Iğdır,Europe,Nakhchivan,,Nakhchivan,Eurasia,,,"39.189797,45.422161:39.905628,44.042004"
P2720,Gas,USA,USA,USA,https://www.gem.wiki/Delaware_Basin_Gas_Pipeline,Delaware Basin Gas Pipeline,,,Operating,,,,,,,,,,82.45,82.45,51.23,,,,,Texas,North America,,,Texas,North America,,,"31.700998,-103.70369:31.714552,-103.698841:31.721623,-103.698148:31.734585,-103.676675:31.755202,-103.656587:31.760503,-103.660743;31.690389,-103.67806:31.698051,-103.664206:31.696283,-103.658665;31.927032,-103.824912:31.907629,-103.83461;31.896456,-103.856776:31.896456,-103.829761;31.737531,-104.019561:31.772871,-104.011941:31.780526,-104.005014:31.792891,-104.008477:31.804666,-103.989775:31.832918,-103.989082:31.831741,-103.955832:31.852926,-103.928817:31.852926,-103.917734:31.907629,-103.840844:31.908217,-103.802746:31.869987,-103.803439:31.856456,-103.808288:31.845865,-103.803439:31.788181,-103.803439:31.774638,-103.789585:31.771104,-103.784043:31.764626,-103.773653:31.747545,-103.757721:31.694515,-103.716851:31.701588,-103.704383:31.693926,-103.682909:31.687442,-103.673904:31.6786,-103.66767:31.671526,-103.666977:31.664451,-103.671133
"
P2721,Gas,Poland,Poland,Poland,https://www.gem.wiki/O%C5%9Bwi%C4%99cim-Tworzen_Gas_Pipeline,Oświęcim-Tworzen Gas Pipeline,,Gaz-System,Proposed,,2021,,,,,,,44.00,34.07,44.00,27.34,,,Oświęcim,,,Europe,Tworzen,,,Europe,,,"50.0350925,19.188218:50.338062,19.258692"
P2722,Oil,China,China,China,https://www.gem.wiki/East_%26_Central_Crude_Oil_pipeline_network_(10_pipelines),East & Central Crude Oil pipeline network,华东／中原输油管线,PipeChina,Operating,,1986,,,,41.70,mtpa,"1,024,790.01","3,400.00","1,845.20","3,400.00","2,112.66",,"Zhongyuan Oil Field, Shengli Oil Field, Huabei Oil Field",Puyang/Dongying,,"Henan, Shandong",Asia Pacific,,,"Hebei, Jiangsu, Beijing",Asia Pacific,,,"39.935148,119.608599:38.685021,116.083442:38.299146,116.837378;35.766785,115.019656:35.104396,118.370486;37.435458,118.682822:35.104396,118.370486;37.435458,118.682822:35.872278,120.042024;35.758750,115.041965:38.293150,116.838229;35.101728,118.366298:32.259053,119.173793"
P2723,Oil,USA,USA,USA,https://www.gem.wiki/Spearhead_Oil_Pipeline,"Spearhead Oil Pipeline, Line 51",,"Oman Oil Company, 100.00%",Operating,,2006,2018,,,"190,000.00",bpd,"190,000.00",949.50,934.99,949.50,589.99,,,,,Illinois,North America,,,Oklahoma,North America,,,"35.909759,-96.769662:36.02823,-96.720679:36.222472,-96.608406:36.386523,-96.491436:36.430548,-96.442466:36.473981,-96.426618:36.597026,-96.320782:36.775499,-96.123238:36.826201,-96.047111:36.944704,-96.003534:36.970494,-95.952336:37.048002,-95.917119:37.241339,-95.767421:37.677235,-95.533771:37.774104,-95.446465:38.696904,-94.057904:39.078279,-93.404331:39.219694,-93.189986:39.278228,-93.03873:39.341746,-92.993352:39.366848,-92.893406:39.440162,-92.773367:39.450395,-92.702652:39.52277,-92.494291:39.733545,-91.990675:39.801879,-91.862194:39.90814,-91.552656:39.965163,-91.433343:40.095026,-90.773771:40.219199,-90.306337:40.279996,-89.89034:40.424283,-89.55479:40.504813,-89.407724:40.60076,-89.287659:40.812499,-88.795628:40.911818,-88.622251"
P2724,Oil,USA,USA,USA,https://www.gem.wiki/Spearhead_Oil_Pipeline,"Spearhead Oil Pipeline, Line 59",,"Enbridge, 100.00%",Operating,,2006,2018,,,"190,000.00",bpd,"190,000.00",952.70,938.57,952.70,591.98,,,,,Illinois,North America,,,Oklahoma,North America,Spearhead Oil Pipeline,,"35.887062,-96.74956:36.005533,-96.700576:36.199775,-96.588304:36.363825,-96.471334:36.407851,-96.422363:36.451283,-96.406516:36.574328,-96.300679:36.752801,-96.103135:36.803504,-96.027008:36.861978,-95.978565:36.991197,-95.977421:36.997079,-95.905599:37.340498,-95.672725:37.654538,-95.513668:37.751407,-95.426362:38.674207,-94.037802:39.055582,-93.384228:39.196997,-93.169884:39.255531,-93.018628:39.319049,-92.97325:39.344151,-92.873304:39.417465,-92.753264:39.427698,-92.682549:39.500073,-92.474188:39.710848,-91.970573:39.779182,-91.842092:39.885443,-91.532553:39.942465,-91.413241:40.072329,-90.753668:40.196502,-90.286235:40.257298,-89.870237:40.401586,-89.534687:40.482116,-89.387622:40.578063,-89.267556:40.789802,-88.775525:40.88912,-88.602149"
P2725,Oil,USA,USA,USA,https://www.gem.wiki/Pony_Express_Oil_Pipeline#Northeast_Colorado_Expansion_Project,Pony Express Northeast Colorado Lateral,,"Tallgrass Energy, 100.00%",Operating,,2015,,,,"90,000.00",bpd,"90,000.00",106.20,157.03,106.20,65.99,,,,,Colorado,North America,,,Colorado,North America,Pony Express Pipeline,,"40.220999,-104.64681:40.234378,-104.606902:40.280305,-104.573386:40.356635,-104.441443:40.389448,-104.412317:40.441853,-104.236951:40.475203,-104.226447:40.555387,-104.127757:40.626096,-103.915568:40.626651,-103.51788:40.641545,-103.428809:40.603565,-103.221858:40.616737,-103.134516:40.678677,-103.040702"
P2726,Gas,Romania,Romania,Romania,https://www.gem.wiki/One%C8%99ti-Gheraesti-Letcani_Gas_Pipeline,Onești-Gheraesti-Letcani Gas Pipeline,,"SNTGN Transgaz SA, 100.00%",Proposed,,2021,,,,,,,165.15,154.08,165.15,102.62,,,Onești,,,Europe,Letcani,,,Europe,,,"46.2658, 26.768: 46.3582, 26.742: 46.4369, 26.748: 46.5126, 26.782: 46.617, 26.783: 46.7358, 26.676: 46.7881, 26.671: 46.838, 26.69: 47.0755, 26.695: 47.2418, 27.087: 47.2093, 27.426"
P2727,Gas,Romania,Romania,Romania,https://www.gem.wiki/Gheraesti-Siret_Gas_Pipeline,Gheraesti-Siret Gas Pipeline,,"SNTGN Transgaz SA, 100.00%",Proposed,,2025,,,,,,,146.00,130.73,146.00,90.72,28,,Gheraesti,,,Europe,Siret,,,Europe,,,"47.9866, 26.0538: 47.9573, 26.2317: 47.9224, 26.2745: 47.91, 26.3488: 47.8593, 26.3511: 47.8042, 26.3567: 47.7546, 26.3612: 47.7141, 26.3173: 47.6679, 26.2756: 47.5958, 26.2339: 47.5147, 26.2565: 47.4686, 26.288: 47.428, 26.3443: 47.392, 26.3882: 47.3481, 26.4445: 47.3132, 26.4907: 47.2726, 26.538: 47.2332, 26.5898: 47.1961, 26.6393: 47.0977, 26.7474"
P2728,Gas,Italy,Italy,Italy,https://www.gem.wiki/Sealine_Tirrenica_gas_pipeline,Sealine Tirrenica gas pipeline,Additional Southern developments - Section 1,"Snam, 100.00%",Proposed,,2034,,,,,,,255.00,245.92,255.00,158.45,31,,Millazo,,,Europe,Montesano sulla Marcellana,,,Europe,,,"40.282, 15.6673: 40.269, 15.5894: 40.257, 15.5267: 40.249, 15.5169: 40.181, 15.5143: 40.111, 15.5078: 40.045, 15.5119: 39.971, 15.5242: 39.9, 15.5269: 39.866, 15.5282: 39.839, 15.5459: 39.793, 15.569: 39.772, 15.5826: 39.708, 15.5989: 39.633, 15.6125: 39.417, 15.638: 39.343, 15.6489: 39.289, 15.6544: 39.213, 15.6544: 39.142, 15.6517: 39.063, 15.6462: 38.993, 15.6325: 38.918, 15.6051: 38.812, 15.5449: 38.789, 15.5217: 38.695, 15.4137: 38.642, 15.3621: 38.629, 15.3508: 38.574, 15.3088: 38.505, 15.2733: 38.437, 15.2427: 38.374, 15.2249: 38.316, 15.2233: 38.26, 15.2411"
P2729,Gas,Romania,Romania,Romania,https://www.gem.wiki/BRUA_Gas_Pipeline,"BRUA Gas Pipeline, Phase 3",Onesti-Nadlac Gas Pipeline,"Transgaz, 100.00%",Proposed,,2023,,,,,,,843.00,577.50,843.00,523.82,,,Onesti ,,,Europe,Nadlac,,,Europe,,,"46.1646, 20.7572: 46.2469, 20.939: 46.2534, 21.0063: 46.2648, 21.0894: 46.2885, 21.3206: 46.2913, 21.3879: 46.2942, 21.4602: 46.2906, 21.4968: 46.2111, 21.4703: 46.166, 21.466: 46.1109, 21.4509: 46.0858, 21.4545: 45.9845, 21.5723: 45.948, 21.605: 45.8989, 21.6289: 45.8384, 21.7448: 45.7415, 21.9223: 45.71, 21.979: 45.6143, 22.1565: 45.5992, 22.2106: 45.6181, 22.4423: 45.6294, 22.5153: 45.6445, 22.5758: 45.6735, 22.7936: 45.7357, 22.8025: 45.7876, 22.8051: 45.8394, 22.8051: 45.8913, 22.8103: 45.9198, 22.8699: 45.9457, 22.9348: 45.9742, 23.0022: 46.0079, 23.067: 46.0339, 23.1292: 46.0572, 23.194: 46.0831, 23.2588: 46.1142, 23.3236: 46.1453, 23.3807: 46.1972, 23.417: 46.3139, 23.7773: 46.3242, 23.8499: 46.3398, 23.9251: 46.3294, 24.0003: 46.3009, 24.0599: 46.2776, 24.1351: 46.249, 24.1896: 46.2516, 24.2751: 46.2542, 24.3425: 46.249, 24.4255: 46.2464, 24.5007: 46.2464, 24.5733: 46.2464, 24.6536: 46.2464, 24.7262: 46.2439, 24.8066: 46.2464, 24.8896: 46.2464, 24.9544: 46.2344, 25.0253: 46.2113, 25.0927: 46.1847, 25.1602: 46.1599, 25.2223: 46.135, 25.2951: 46.1137, 25.3625: 46.0871, 25.4335: 46.0605, 25.5045: 46.0374, 25.5612: 46.0126, 25.6322: 46.0126, 25.705: 46.009, 25.7831: 46.0108, 25.8612: 46.0108, 25.9357: 46.0126, 26.0315: 46.0143, 26.0919: 46.0143, 26.1664: 46.0143, 26.2374: 46.0126, 26.3155: 46.0126, 26.3936: 46.0427, 26.4397: 46.0889, 26.4929: 46.1279, 26.532: 46.1616, 26.5976: 46.1812, 26.6686: 46.2658, 26.7684"
P2730,Gas,United Kingdom,Ireland,"Scotland, Ireland",https://www.gem.wiki/UK-Ireland_Interconnector_2,UK-Ireland Interconnector 2,"Interconnector 2, Second Interconnector","Ervia, 100.00%",Operating,,,,,,,,,195.00,285.92,195.00,121.17,,,Moffat,,,Europe,Gormanston,,,Europe,,,"53.6387, -6.222: 54.1415, -4.96: 54.1214, -4.837: 54.7343, -4.076: 54.7865, -4.123: 54.879, -4.006: 54.8838, -3.939: 55.0098, -3.808: 55.0338, -3.73: 55.096, -3.73: 55.13, -3.575: 55.282, -3.437; 54.31578, -4.59521: 54.26111268083728, -4.453601990675876"
P2731,NGL,Canada,Canada,Canada,https://www.gem.wiki/Peace_Pipeline,"Peace Pipeline Phase II, HVP",,"Pembina Pipeline Corporation, 100.00%",Operating," $330,000,000.00 ",2015,,,,,,,0.00,,0.00,0.00,36,,,,Alberta,North America,,,Alberta,North America,,Peace Pipeline,Capacity expansion only
P2732,Gas,Portugal,Portugal,Portugal,https://www.gem.wiki/Cantahede-Monforte_pipeline,Cantahede-Monforte pipeline,,"State Grid of China, 25.00%, Oman Oil Company, 12.00%",Operating,,,,,,,,,,297.85,297.85,185.07,,,Cantanhede,,,Europe,Monforte,,,Europe,,,"40.3809, -8.4825: 40.3819, -8.4603: 40.3876, -8.4311: 40.3917, -8.4143: 40.3936, -8.402: 40.3973, -8.3819: 40.3999, -8.3541: 40.4024, -8.3256: 40.4048, -8.3025: 40.4055, -8.2814: 40.4072, -8.2529: 40.4094, -8.2042: 40.4128, -8.1735: 40.4202, -8.1477: 40.4381, -8.1174: 40.4572, -8.0964: 40.4784, -8.0749: 40.486, -8.067: 40.5105, -8.0398: 40.5225, -8.0216: 40.5323, -8.0059: 40.5391, -7.9935: 40.5459, -7.9787: 40.5527, -7.963: 40.5558, -7.9488: 40.6107, -7.9069; 40.5215, -7.2779: 40.5643, -7.2804: 40.5881, -7.2818: 40.6105, -7.2899: 40.6231, -7.2986: 40.6346, -7.3106: 40.6346, -7.3271: 40.6318, -7.3826: 40.6327, -7.4098: 40.6332, -7.4171: 40.6221, -7.4284: 40.6104, -7.4402: 40.5899, -7.4683: 40.5758, -7.4906: 40.5647, -7.5164: 40.5577, -7.5322: 40.5541, -7.5445: 40.5442, -7.5726: 40.5395, -7.5973: 40.5366, -7.6365: 40.5371, -7.6582: 40.5377, -7.6781: 40.5383, -7.6846: 40.5407, -7.7051: 40.5442, -7.7409: 40.5494, -7.7708: 40.553, -7.7954: 40.5565, -7.82: 40.5565, -7.8358: 40.5594, -7.8739: 40.5618, -7.9044: 40.56, -7.9331: 40.5565, -7.949;  40.5215, -7.2772: 40.5085, -7.2865: 40.4688, -7.3114: 40.4448, -7.3290: 40.4152, -7.3548: 40.3903, -7.3761: 40.3801, -7.3862: 40.3358, -7.4389: 40.3081, -7.4666: 40.2841, -7.486: 40.2684, -7.4924: 40.2508, -7.4943: 40.2268, -7.4897: 40.1954, -7.4804: 40.1732, -7.4693: 40.1372, -7.4536: 40.1058, -7.4426: 40.0827, -7.4342: 40.0587, -7.4306: 40.031, -7.4259: 40.0098, -7.4222: 39.9763, -7.4179: 39.9467, -7.4205: 39.8824, -7.4307: 39.8284, -7.4539: 39.8104, -7.4693: 39.7589, -7.5233: 39.7203, -7.5658: 39.6818, -7.6018: 39.6548, -7.6224: 39.6445, -7.6288: 39.6187, -7.6352: 39.584, -7.6352: 39.5493, -7.6262: 39.5171, -7.6185: 39.4786, -7.5992: 39.4426, -7.5825: 39.4348, -7.5761: 39.3924, -7.5581: 39.3422, -7.5298: 39.3075, -7.5118: 39.2805, -7.5053: 39.2646, -7.4947: 39.2473, -7.4904: 39.1917, -7.4774: 39.1614, -7.4695: 39.1469, -7.4673: 39.1394, -7.465"
P2733,Gas,USA,USA,USA,https://www.gem.wiki/Transcontinental_Gas_Pipeline,"Hillabee Expansion Project, Phase 1",,"Williams Companies, 100.00%",Operating,,2017,,,,818.00,MMcf/d,"141,015.02",35.41,34.28,35.41,22.00,,,,,Alabama,North America,,,Alabama,North America,,Transcontinental Gas Pipeline,"33.032921,-85.816087:32.987481,-85.943343;32.668055,-86.721457:32.634568,-86.791926;32.897628,-86.1724:32.879434,-86.215062;32.83385,-86.32862:32.799553,-86.419358"
P2734,Gas,USA,USA,USA,https://www.gem.wiki/Northern_Natural_Gas_Pipeline,Northern Lights 2017 Expansion Project,,"Berkshire Hathaway, 100.00%",Operating," $44,000,000.00 ",2017,,,,76.00,MMcf/d,"13,101.64",8.00,7.67,8.00,4.97,,,,,Minnesota,North America,,,Minnesota,North America,,Northern Gas Pipeline,"45.602069,-93.27018:45.593399,-93.325346;45.513003,-93.539385:45.483692,-93.540059"
P2735,Gas ,USA,Mexico,"USA, Mexico",https://www.gem.wiki/Agua_Dulce-to-Monterrey_Gas_Pipeline,Agua Dulce-to-Monterrey Gas Pipeline,AguaRey Gas Pipeline,"Howard Energy Partners, 100.00%",Operating,,2018,,,,500.00,MMcf/d,"86,195.00",500.50,493.34,500.50,311.00,,,Agua Dulce,,Texas,North America,Monterrey,,,North America,,,"27.764524,-97.905073:27.863535,-98.150938:27.875935,-98.257244:27.903439,-98.3332:27.958289,-98.434332:27.951855,-98.499041:28.030965,-98.61229:28.044267,-98.745646:28.129616,-98.842723:28.098542,-98.94653:28.103344,-99.166467:28.038746,-99.215599:28.040298,-99.30947:28.025103,-99.345167:27.973364,-99.361291:27.974905,-99.445729:27.885442,-99.424846:27.817475,-99.452446:27.712756,-99.697365:27.604832,-99.868429:27.579907,-99.968552:27.455431,-100.019648:27.118123,-100.058681:26.991002,-100.104173:26.89441,-100.068477:26.778069,-100.150544:26.721123,-100.158275:26.49549,-100.098909:26.338483,-100.108202:26.209315,-100.095129:26.120027,-100.133199:26.033973,-100.12621;26.033973,-100.12621:25.990947,-100.122715:25.942089,-100.087823:25.874812,-100.072171:25.7818,-100.070765:25.753948,-100.092976;26.033973,-100.12621:26.021285,-100.174227:25.966882,-100.187003:25.953908,-100.227087:25.925598,-100.23614:25.933692,-100.264817:25.918484,-100.310245:25.865327,-100.362421"
P2736,Oil,USA,USA,USA,https://www.gem.wiki/Cactus_3_Oil_Pipeline,Cactus 3 Oil Pipeline,,"Plains GP Holdings, 100.00%",Shelved,,,,,,"400,000.00",bpd,"400,000.00",431.30,430.03,431.30,268.00,,,McCamey,,Texas,North America,Gardendale,,Texas,North America,,,"31.068524,-102.249264:30.913859,-102.112445:30.705656,-101.838807:30.491505,-101.606809:30.366583,-101.42835:30.28925,-101.38076:30.217867,-101.220147:30.116739,-101.107122:29.997766,-101.041687:29.926383,-100.982201:29.504028,-100.916765:29.391004,-100.875125:29.224442,-100.779946:29.123315,-100.672871:29.028136,-100.470616:28.83421,-99.941186:28.74498,-99.755588:28.709288,-99.623528:28.65932,-99.520022:28.530829,-99.359408:28.491568,-99.26304"
P2737,Gas,USA,USA,USA,https://www.gem.wiki/Delta_Express_Gas_Pipeline,Delta Express Gas Pipeline,,"Venture Global, 100.00%",Proposed,,2024,,,,,,,444.30,438.68,444.30,276.08,,,Alto,,Louisiana,North America,,Plaquemines Parish,Louisiana,North America,,,"32.3744,-91.857528:32.254121,-91.771829:32.107598,-91.747127:32.047078,-91.687698:31.905083,-91.679493:31.85556,-91.64581:31.789329,-91.631596:31.753842,-91.6553:31.660245,-91.661323:31.563821,-91.70087:31.36358,-91.692912:31.255627,-91.802343:31.056314,-91.789841:30.96537,-91.843645:30.793216,-91.827565:30.749241,-91.785404:30.700645,-91.767023:30.57124,-91.519734:30.473866,-91.480566:30.44712,-91.490865:30.390694,-91.440359:30.361895,-91.435734:30.233158,-91.267719:30.148088,-91.236114:30.136307,-91.138604:30.066627,-91.028039:29.956117,-91.008277:29.843734,-90.919185:29.81734,-90.800091:29.755611,-90.724849:29.735723,-90.59859:29.642386,-90.45826:29.605103,-90.269904:29.566497,-90.171438:29.580656,-89.925865"
