Date,Dy,Location,Mo,Month New,Name,Name - Split 2,YEAR,Year & Name (Combined) (group),Year & Name (Combined) (group) 1,# Missing,# of Deaths,# of Injuries,Calculation2,Damage in Millions,Damages Dollars,Day New,Houses Damaged,Houses Destroyed,Hr,Latitude,Longitude,Magnitude,Magnitude Category,Mn,Number of Records,Sec,TOTAL DEATHS AND INJURIES
12/9/2004,9,INDIA,12,12,"INDIA: HAILAKANDI, CACHAR","HAILAKANDI, CACHAR",2004,Other,Other,,,,0.964685158,,,9,,,8,24.757,92.539,5.4,5,49,1,0.2,
12/14/2004,14,JAPAN,12,12,"JAPAN: HOKKAIDO: OBIRO, HABORO, TOMAMAE",HOKKAIDO,2004,Other,Other,,,3,0.613604049,,,14,,,5,44.119,141.793,5.8,5,56,1,10,
12/20/2004,20,TURKEY,12,12,TURKEY: MARMARIS,MARMARIS,2004,Other,Other,,,3,0.345324463,,,20,,,23,37.042,28.206,5.4,5,2,1,12.4,
12/23/2004,23,AUSTRALIA,12,12,AUSTRALIA: MACQUARIE ISLAND,MACQUARIE ISLAND,2004,Other,Other,,,,0.186868448,,,23,,,14,-49.312,161.345,8.1,8,59,1,4.4,
12/26/2004,26,INDONESIA,12,12,INDONESIA: SUMATRA: ACEH: OFF WEST COAST,SUMATRA,2004,Other,"(1952, RUSSIA: KAMCHATKA PENINSULA), (1960, CHILE: PUERTO MONTT, VALDIVIA), (1964, ALASKA) and 2 more",,227899,,0.065170428,10000,10000000000,26,,,0,3.316,95.854,9.1,9,58,1,53.4,
1/10/2005,10,IRAN,1,1,IRAN: GORGAN,GORGAN,2005,Other,Other,,,110,0.817578876,,,10,,,18,37.103,54.574,5.4,5,47,1,30.1,
1/19/2005,19,JAPAN,1,1,JAPAN: EAST COAST HONSHU,EAST COAST HONSHU,2005,Other,Other,,,,0.152650750,,,19,,,6,34.064,141.491,6.6,6,11,1,36.4,
1/20/2005,20,NEW ZEALAND,1,1,NEW ZEALAND: NORTH ISLAND,NORTH ISLAND,2005,Other,Other,,,,0.931605702,,,20,,,18,-41.223,175.21,5.3,5,56,1,30.7,
1/23/2005,23,INDONESIA,1,1,INDONESIA: SULAWESI: PALU,SULAWESI,2005,Other,Other,,1,4,0.365214153,,,23,,,20,-1.198,119.933,6.3,6,10,1,12.1,5
1/24/2005,24,ECUADOR,1,1,"ECUADOR: NEAR WEST COAST: PUERTO LOPEZ, SALANGO",NEAR WEST COAST,2005,Other,Other,,,,0.049740224,,,24,,,23,-1.364,-80.785,6.1,6,23,1,26.1,
1/25/2005,25,CHINA,1,1,CHINA: YUNNAN PROVINCE: SIMAO,YUNNAN PROVINCE,2005,Other,Other,,,3,0.270604393,,,25,,,16,22.526,100.709,4.8,4,30,1,38.9,
1/25/2005,25,TURKEY,1,1,TURKEY: HAKKARI,HAKKARI,2005,Other,Other,,2,22,0.132253399,,,25,,,16,37.622,43.703,5.9,5,44,1,16.1,24
1/29/2005,29,SPAIN,1,1,"SPAIN: LA PACA, ZARCILLA DE RAMOS","LA PACA, ZARCILLA DE RAMOS",2005,Other,Other,,,,0.317935665,,,29,,,7,37.91,-1.82,4.4,4,41,1,31,
2/2/2005,2,INDONESIA,2,2,INDONESIA: JAVA: GARUT,JAVA,2005,Other,Other,,1,,0.147435347,,,2,,,5,-7.037,107.819,4.8,4,55,1,18.2,
2/14/2005,14,GUADELOUPE,2,2,GUADELOUPE,,2005,Other,Other,,,,0.272446477,,,14,,,18,15.775,-61.744,5.8,5,5,1,59.3,
2/14/2005,14,CHINA,2,2,CHINA: XINJIANG PROVINCE: WUSHI,XINJIANG PROVINCE,2005,Other,Other,,,,0.847159728,,,14,,6000,23,41.728,79.44,6.1,6,38,1,8.6,
2/15/2005,15,INDIA,2,2,INDIA: KHASPUR,KHASPUR,2005,Other,Other,,,,0.126751770,,,15,,,11,24.55,92.524,5.1,5,15,1,11.7,
2/22/2005,22,IRAN,2,2,IRAN: KERMAN PROVINCE: ZARAND,KERMAN PROVINCE,2005,Other,Other,,612,1411,0.936968800,,,22,,8000,2,30.754,56.816,6.4,6,25,1,22.9,2023
3/2/2005,2,PAKISTAN,3,3,PAKISTAN: QUETTA,QUETTA,2005,Other,Other,,,1,0.288462220,,,2,,,11,30.378,68.038,4.9,4,12,1,14.9,
3/9/2005,9,SOUTH AFRICA,3,3,"SOUTH AFRICA: KLERKSDORP, STILFONTEIN","KLERKSDORP, STILFONTEIN",2005,Other,Other,,2,58,0.722344788,,,9,,,10,-26.913,26.789,4.3,4,15,1,31.8,60
3/12/2005,12,TURKEY,3,3,"TURKEY: CAT, KARLIOVA","CAT, KARLIOVA",2005,Other,Other,,,16,0.669654585,,,12,,,7,39.44,40.978,5.6,5,36,1,12.1,
3/13/2005,13,IRAN,3,3,IRAN: SARAVAN,SARAVAN,2005,Other,Other,,,,0.852440257,,,13,,,3,27.095,61.887,6,6,31,1,23,
3/14/2005,14,TURKEY,3,3,TURKEY: EASTERN: BINGOL PROVINCE,EASTERN,2005,Other,Other,,,18,0.102074132,,,14,,,1,39.354,40.89,5.8,5,55,1,55.6,
3/14/2005,14,INDIA,3,3,"INDIA: MAHARASHTRA: KOLHAPUR, RATNAGIRI, SATARA",MAHARASHTRA,2005,Other,Other,,,45,0.034056099,,,14,,,9,17.145,73.73,4.9,4,43,1,49.1,
3/15/2005,15,INDIA,3,3,INDIA: MAHARASHTRA: DHEBEWADI,MAHARASHTRA,2005,Other,Other,,,,0.460072951,,,15,,,2,17.072,73.668,4.3,4,7,1,6.8,
3/20/2005,20,JAPAN,3,3,"JAPAN: KYUSHU: FUKUOKA, GENKAI",KYUSHU,2005,Other,Other,,1,500,0.632492651,,,20,,65,1,33.807,130.131,6.6,6,53,1,41.8,501
3/28/2005,28,INDONESIA,3,3,INDONESIA: SUMATERA: SW,SUMATERA,2005,Other,Other,,1313,340,0.764422505,,,28,,300,16,2.085,97.108,8.6,8,9,1,36.5,1653
4/10/2005,10,INDONESIA,4,4,INDONESIA: PADANG,PADANG,2005,Other,Other,,,,0.753017109,,,10,,,10,-1.644,99.607,6.7,6,29,1,11.2,
6/13/2005,13,CHILE,6,6,CHILE: TARAPACA,TARAPACA,2005,Other,Other,,11,200,0.714836059,,,13,,544,22,-19.987,-69.197,7.7,7,44,1,33.9,211
6/15/2005,15,CALIFORNIA,6,6,CALIFORNIA: OFF COAST NORTHERN,OFF COAST NORTHERN,2005,Other,Other,,,,0.146580553,,,15,,,2,41.301,-125.97,7.2,7,50,1,53.1,
7/5/2005,5,INDONESIA,7,7,INDONESIA: SUMATRA: NIAS ISLAND: GUNUNGSITOLI,SUMATRA,2005,Other,Other,,,,0.319228723,,,5,,,1,1.819,97.082,6.7,6,52,1,2.9,
7/9/2005,9,INDONESIA,7,7,INDONESIA: SULAWESI: DONGGALA,SULAWESI,2005,Other,Other,,,,0.112098161,,,9,,6,23,-1.174,119.963,5.9,5,59,1,17,
7/10/2005,10,ALBANIA,7,7,ALBANIA: TROPOJE,TROPOJE,2005,Other,Other,,,,0.510398248,,,10,,,13,42.389,19.812,5.2,5,10,1,12.1,
7/18/2005,18,INDONESIA,7,7,INDONESIA: TIMOR: TIMOR TENGAH UTARA,TIMOR,2005,Other,Other,,,,0.432146493,,,18,,,2,-9.948,124.48,5.3,5,4,1,59.8,
7/23/2005,23,JAPAN,7,7,JAPAN: HONSHU: TOKYO,HONSHU,2005,Other,Other,,,27,0.439518482,,,23,,1,7,35.498,139.982,5.9,5,34,1,56.7,
7/24/2005,24,INDIA,7,7,"INDIA: ANDAMAN ISLANDS, NICOBAR ISLANDS","ANDAMAN ISLANDS, NICOBAR ISLANDS",2005,Other,Other,,,,0.786523833,,,24,,,15,7.92,92.19,7.2,7,42,1,6.2,
7/25/2005,25,CHINA,7,7,CHINA: DAQING,DAQING,2005,Other,Other,,1,12,0.990970939,,,25,,,15,46.827,125.058,4.7,4,43,1,41.1,13
7/26/2005,26,MONTANA,7,7,"MONTANA: DILLON, SILVER STAR, TWIN BRIDGES","DILLON, SILVER STAR, TWIN BRIDGES",2005,Other,Other,,,,0.849507037,,,26,,,4,45.365,-112.615,5.6,5,8,1,37.1,
7/30/2005,30,TURKEY,7,7,"TURKEY: BAHCEKARADALAK, SIRAPINAR, YENIYAPANSEYHLI","BAHCEKARADALAK, SIRAPINAR, YENIYAPANSEYHLI",2005,Other,Other,,,,0.591398955,,,30,,,21,39.437,33.089,5.3,5,45,1,,
8/5/2005,5,CHINA,8,8,CHINA: YUNNAN PROVINCE: HUIZE,YUNNAN PROVINCE,2005,Other,Other,,,9,0.608095504,,,5,,3700,14,26.569,103.036,4.8,4,14,1,48,
8/5/2005,5,VIETNAM,8,8,VIETNAM: HO CHI MINH CITY,HO CHI MINH CITY,2005,Other,Other,,,,0.437532249,,,5,,,18,9.985,108.383,4.5,4,7,1,13.8,
8/9/2005,9,IRAN,8,8,IRAN: FIRUZABAD,FIRUZABAD,2005,Other,Other,,,,0.539349317,,,9,,,5,28.85,52.56,5.1,5,9,1,20.8,
8/13/2005,13,CHINA,8,8,CHINA: YUNNAN PROVINCE: WENSHAN,YUNNAN PROVINCE,2005,Other,Other,,,26,0.623460599,,,13,,,4,23.627,104.103,4.5,4,58,1,44.8,
8/14/2005,14,CHILE,8,8,CHILE: TARAPACA,TARAPACA,2005,Other,Other,,,,0.262332687,,,14,,,2,-19.78,-68.98,5.8,5,39,1,40.3,
8/14/2005,14,INDIA,8,8,INDIA: MAHARASHTRA,MAHARASHTRA,2005,Other,Other,,,,0.144807675,,,14,,,6,17.398,74.118,4.4,4,33,1,32.5,
8/16/2005,16,JAPAN,8,8,JAPAN: EAST COAST HONSHU,EAST COAST HONSHU,2005,Other,Other,,,56,0.559102484,,,16,,1,2,38.276,142.039,7.2,7,46,1,28.4,
8/16/2005,16,INDIA,8,8,INDIA: UTTARANCHAL: UTTARKAHI,UTTARANCHAL,2005,Other,Other,,,,0.721135224,,,16,,,3,30.924,78.56,4.4,4,45,1,54.1,
8/30/2005,30,INDIA,8,8,"INDIA: MAHARASHTRA: AMBEGHAR, DICHOLI, KISRULE",MAHARASHTRA,2005,Other,Other,,,,0.120775636,,,30,,,8,17.067,73.773,4.7,4,53,1,17.4,
9/9/2005,9,PAPUA NEW GUINEA,9,9,PAPUA NEW GUINEA: NEW IRELAND,NEW IRELAND,2005,Other,Other,,,,0.877472496,,,9,,,7,-4.539,153.474,7.7,7,26,1,43.7,
9/24/2005,24,ETHIOPIA,9,9,ETHIOPIA: DABBAHU,DABBAHU,2005,Other,Other,,,,0.913971792,,,24,,,19,12.471,40.634,5.6,5,24,1,2.6,
9/26/2005,26,PERU,9,9,"PERU: LAMAS, CHACHAPOYAS, MOYOBAMBA, TARAPOTA","LAMAS, CHACHAPOYAS, MOYOBAMBA, TARAPOTA",2005,Other,Other,,5,60,0.636442213,,,26,,,1,-5.678,-76.398,7.5,7,55,1,37.6,65
10/1/2005,1,PERU,10,10,PERU: MOQUEGUA,MOQUEGUA,2005,Other,Other,,,10,0.027897521,,,1,,300,22,-16.635,-70.794,5.3,5,19,1,51.3,
10/8/2005,8,PAKISTAN,10,10,"PAKISTAN: MUZAFFARABAD, URI, ANANTNAG, BARAMULA","MUZAFFARABAD, URI, ANANTNAG, BARAMULA",2005,Other,Other,,76213,146599,0.916787112,6680,6680000000,8,,,3,34.539,73.588,7.6,7,50,1,40.8,222812
10/20/2005,20,TURKEY,10,10,TURKEY: IZMIR,IZMIR,2005,Other,Other,,1,15,0.581756946,,,20,,,21,38.152,26.751,5.9,5,40,1,4,16
10/24/2005,24,ECUADOR,10,10,ECUADOR: BAEZA,BAEZA,2005,Other,Other,,,,0.396749176,,,24,,,17,-0.507,-77.745,4.8,4,35,1,33.8,
10/27/2005,27,CHINA,10,10,CHINA: GUANGXI PROVINCE,GUANGXI PROVINCE,2005,Other,Other,,1,1,0.174944800,,,27,,,11,23.604,107.798,4.2,4,18,1,57.3,2
10/31/2005,31,PERU,10,10,PERU: N,N,2005,Other,Other,,,,0.573918359,,,31,,20,2,-5.852,-78.704,5.4,5,10,1,28.7,
11/14/2005,14,JAPAN,11,11,JAPAN: EAST COAST HONSHU,EAST COAST HONSHU,2005,Other,Other,,,,0.330497047,,,14,,,21,38.107,144.896,7,7,38,1,51.4,
11/26/2005,26,CHINA,11,11,"CHINA: JIANGXI: JIUJIANG, RUICHANG",JIANGXI,2005,Other,Other,,16,8000,0.217570044,,,26,,150000,0,29.695,115.689,5.2,5,49,1,37.6,8016
11/26/2005,26,TURKEY,11,11,TURKEY: DOGANYOL,DOGANYOL,2005,Other,Other,,,,0.495622497,,,26,,,15,38.26,38.814,4.4,4,56,1,55,
11/27/2005,27,IRAN,11,11,"IRAN: QESHM, ZIRANG","QESHM, ZIRANG",2005,Other,Other,,13,100,0.804770768,,,27,,,10,26.774,55.858,6,6,22,1,19.1,113
12/5/2005,5,CONGO,12,12,CONGO: KALEMIE,KALEMIE,2005,Other,Other,,6,,0.799166032,,,5,,300,12,-6.224,29.83,6.8,6,19,1,56.6,
12/12/2005,12,AFGHANISTAN,12,12,"AFGHANISTAN: TILI, JALALABAD, BADAKHSHAN","TILI, JALALABAD, BADAKHSHAN",2005,Other,Other,,5,1,0.354989375,,,12,,100,21,36.357,71.093,6.5,6,47,1,46,6
12/14/2005,14,INDIA,12,12,"INDIA: JAUSARI, CHAMOLI, NANDPRAYAG","JAUSARI, CHAMOLI, NANDPRAYAG",2005,Other,Other,,1,4,0.554484984,,,14,,1,7,30.476,79.255,5.3,5,9,1,54.1,5
12/24/2005,24,TURKEY,12,12,TURKEY: AKHISAR,AKHISAR,2005,Other,Other,,,,0.219198971,,,24,,,3,38.804,26.783,4.3,4,56,1,7.3,
1/8/2006,8,GREECE,1,1,GREECE: SOUTHERN,SOUTHERN,2006,Other,Other,,,3,0.336536582,,,8,,,11,36.311,23.212,6.7,6,34,1,55.6,
1/27/2006,27,INDONESIA,1,1,INDONESIA: BANDA SEA,BANDA SEA,2006,Other,Other,,,,0.857402430,,,27,,,16,-5.473,128.131,7.6,7,58,1,53.6,
2/14/2006,14,INDIA,2,2,INDIA: SIKKIM,SIKKIM,2006,Other,Other,,2,2,0.050739208,,,14,,,0,27.382,88.388,5.3,5,55,1,25,4
2/20/2006,20,GREECE-BULGARIA BORDER REGION,2,2,GREECE-BULGARIA BORDER REGION,,2006,Other,Other,,,2,0.810749409,,,20,,,17,41.708,25.544,4.6,4,20,1,9,
2/22/2006,22,MOZAMBIQUE,2,2,MOZAMBIQUE,,2006,Other,Other,,4,36,0.252254784,,,22,,294,22,-21.324,33.583,7,7,19,1,7.8,40
2/23/2006,23,BHUTAN,2,2,BHUTAN: TASHIGANG,TASHIGANG,2006,Other,Other,,,,0.080649181,,,23,,126,20,26.912,91.705,5.8,5,4,1,53.5,
2/28/2006,28,IRAN,2,2,IRAN: SOUTHERN,SOUTHERN,2006,Other,Other,,,6,0.506693046,,,28,,,7,28.12,56.865,6,6,31,1,2.6,
3/7/2006,7,INDIA,3,3,INDIA: GUJARAT,GUJARAT,2006,Other,Other,,,7,0.946921069,,,7,,,18,23.777,70.899,5.5,5,20,1,46.1,
3/10/2006,10,PAKISTAN,3,3,PAKISTAN: MIRPUR DISTRICT,MIRPUR DISTRICT,2006,Other,Other,,1,22,0.107513142,,,10,,,7,33.129,73.887,4.9,4,50,1,14.3,23
3/14/2006,14,INDONESIA,3,3,INDONESIA: SERAM,SERAM,2006,Other,Other,,4,,0.247647623,,,14,,241,6,-3.595,127.214,6.7,6,57,1,33.8,
3/20/2006,20,ALGERIA,3,3,ALGERIA: NORTHERN,NORTHERN,2006,Other,Other,,4,9,0.765488135,,,20,,62,19,36.623,5.328,4.9,4,44,1,25.1,13
3/25/2006,25,IRAN,3,3,IRAN: SOUTHERN,SOUTHERN,2006,Other,Other,,1,1,0.588802267,,,25,,,7,27.574,55.685,5.9,5,28,1,57.6,2
3/28/2006,28,INDONESIA,3,3,INDONESIA: N. SUMATRA: TAPAKTUAN,N. SUMATRA,2006,Other,Other,,,,0.781174624,,,28,,,8,3.462,97.224,5,5,35,1,43.3,
3/31/2006,31,IRAN,3,3,"IRAN: WESTERN: BORUJERD, DORUD",WESTERN,2006,Other,Other,,70,1300,0.204051852,,,31,,,1,33.5,48.78,6.1,6,17,1,0.9,1370
3/31/2006,31,CHINA,3,3,"CHINA: JILIN PROVINCE: JILIN, SONGYUAN",JILIN PROVINCE,2006,Other,Other,,,,0.940838225,,,31,,,12,44.624,124.122,4.9,4,23,1,17.8,
4/1/2006,1,TAIWAN,4,4,TAIWAN: T'AIT-TUNG,T'AIT-TUNG,2006,Other,Other,,,42,0.296789198,,,1,,,10,22.868,121.278,6.2,6,2,1,19.5,
4/4/2006,4,PAKISTAN,4,4,PAKISTAN: BATGRAM,BATGRAM,2006,Other,Other,,,28,0.777819436,,,4,,,9,34.6,73.136,4.8,4,12,1,23.4,
4/6/2006,6,INDIA,4,4,INDIA: GUJARAT,GUJARAT,2006,Other,Other,,,,0.438146954,,,6,,,17,23.322,70.477,5.5,5,59,1,16.4,
4/11/2006,11,GREECE,4,4,GREECE: ZAKYNTHOS,ZAKYNTHOS,2006,Other,Other,,,,0.740393764,,,11,,,0,37.64,20.92,5.5,5,2,1,41.5,
4/19/2006,19,CHINA,4,4,CHINA: TIBET (XIZANG PROVINCE),TIBET (XIZANG PROVINCE),2006,Other,Other,,,,0.731711784,,,19,,,2,31.607,90.413,5.7,5,5,1,42.9,
4/20/2006,20,RUSSIA,4,4,RUSSIA: KORYAKSKIY,KORYAKSKIY,2006,Other,Other,,,40,0.475300197,55,55000000,20,,,23,60.949,167.089,7.6,7,25,1,2.1,
5/3/2006,3,TONGA ISLANDS,5,5,TONGA ISLANDS,,2006,Other,Other,,,1,0.681924470,,,3,,,15,-20.187,-174.123,7.9,7,26,1,40.2,
5/4/2006,4,PANAMA,5,5,PANAMA: BOQUETE,BOQUETE,2006,Other,Other,,,,0.722593416,,,4,,,17,8.898,-82.543,4.5,4,43,1,9.7,
5/7/2006,7,IRAN,5,5,IRAN: ZARAND,ZARAND,2006,Other,Other,,,70,0.027553011,,,7,,,6,30.79,56.7,4.1,4,20,1,53.7,
5/12/2006,12,INDONESIA,5,5,INDONESIA: SUMATRA: KALIANDAK,SUMATRA,2006,Other,Other,,,,0.284716665,,,12,,,8,-5.575,105.395,5.5,5,16,1,56.5,
5/26/2006,26,INDONESIA,5,5,"INDONESIA: JAVA: BANTUL, YOGYAKARTA",JAVA,2006,Other,Other,,5749,38568,0.177586178,3100,3100000000,26,,127000,22,-7.961,110.446,6.3,6,53,1,58.9,44317
6/3/2006,3,IRAN,6,6,IRAN: SOUTHERN: QESHM,SOUTHERN,2006,Other,Other,,2,4,0.881379148,,,3,,,7,26.759,55.843,5.1,5,15,1,35.6,6
6/3/2006,3,TURKEY,6,6,TURKEY: HAKKARI,HAKKARI,2006,Other,Other,,,,0.656919467,,,3,,,11,37.605,43.787,4.1,4,7,1,45,
6/3/2006,3,MALAWI,6,6,MALAWI: SALIMA,SALIMA,2006,Other,Other,,,,0.624681667,,,3,,,16,-14.52,34.28,3.8,3,34,1,25.8,
6/11/2006,11,JAPAN,6,6,JAPAN: KYUSHU,KYUSHU,2006,Other,Other,,,8,0.176410522,,,11,,,20,33.129,131.141,6.3,6,1,1,26.3,
6/13/2006,13,ALBANIA,6,6,ALBANIA: TEPELENE,TEPELENE,2006,Other,Other,,,1,0.955269866,,,13,,12,14,40.27,19.96,4.5,4,15,1,38.3,
6/20/2006,20,CHINA,6,6,CHINA: GANSU PROVINCE,GANSU PROVINCE,2006,Other,Other,,,5,0.387638560,,,20,,,16,33.068,104.95,4.5,4,52,1,57.9,
7/17/2006,17,INDONESIA,7,7,INDONESIA: JAVA,JAVA,2006,Other,Other,,802,498,0.607579347,55,55000000,17,,1623,8,-9.254,107.411,7.7,7,19,1,25,1300
7/22/2006,22,CHINA,7,7,CHINA: YANJIN,YANJIN,2006,Other,Other,,22,106,0.562209154,,,22,,,1,27.995,104.138,4.9,4,10,1,29,128
7/29/2006,29,TAJIKISTAN,7,7,TAJIKISTAN: PANJ-QUMSANGIR,PANJ-QUMSANGIR,2006,Other,Other,,3,19,0.200113013,,,29,,721,0,37.255,68.828,5.6,5,11,1,51.3,22
8/5/2006,5,ARGENTINA,8,8,ARGENTINA: MENDOZA,MENDOZA,2006,Other,Other,,,,0.495794827,,,5,,,14,-33.131,-68.707,5.6,5,3,1,43.7,
8/18/2006,18,TAJIKISTAN,8,8,TAJIKISTAN: DUSHANBE (STALINABAD),DUSHANBE (STALINABAD),2006,Other,Other,,,,0.381490389,,,18,,,11,38.246,69.22,4.7,4,45,1,49.4,
8/24/2006,24,FRANCE,8,8,FRANCE,,2006,Other,Other,,,,0.558562862,,,24,,,20,45.84,-0.14,4.3,4,1,1,0.2,
8/25/2006,25,CHINA,8,8,CHINA: SICHUAN PROVINCE,SICHUAN PROVINCE,2006,Other,Other,,1,31,0.664792331,,,25,,,5,28.012,104.151,4.6,4,51,1,44.3,32
9/10/2006,10,GULF OF MEXICO,9,9,GULF OF MEXICO,,2006,Other,Other,,,,0.197249488,,,10,,,14,26.319,-86.606,5.8,5,56,1,8.1,
9/28/2006,28,SAMOA ISLANDS,9,9,SAMOA ISLANDS,,2006,Other,Other,,,,0.103396627,,,28,,,6,-16.592,-172.033,6.9,6,22,1,9.7,
9/29/2006,29,TRINIDAD,9,9,TRINIDAD: PORT-OF-SPAIN,PORT-OF-SPAIN,2006,Other,Other,,,3,0.365669246,,,29,,1,13,10.876,-61.756,6.1,6,8,1,26.1,
9/29/2006,29,TRINIDAD,9,9,TRINIDAD: GASPARILLO,GASPARILLO,2006,Other,Other,,1,,0.771362940,,,29,,,18,10.814,-61.758,5.5,5,23,1,5.9,
10/15/2006,15,HAWAIIAN ISLANDS,10,10,HAWAIIAN ISLANDS,,2006,Other,Other,,,,0.310034620,73,73000000,15,,,17,19.878,-155.935,6.7,6,7,1,49.2,
10/20/2006,20,PERU,10,10,PERU: CENTRAL,CENTRAL,2006,Other,Other,,,,0.721768027,,,20,,,10,-13.457,-76.677,6.7,6,48,1,56,
10/27/2006,27,CHINA,10,10,CHINA: HUBEI,HUBEI,2006,Other,Other,,,,0.551695438,,,27,,,10,31.56,113.21,4.5,4,52,1,5.7,
11/3/2006,3,CHINA,11,11,CHINA: NEI MONGOL,NEI MONGOL,2006,Other,Other,,,,0.718316921,,,3,,5586,6,43.469,119.558,4.7,4,21,1,39.2,
11/15/2006,15,RUSSIA,11,11,RUSSIA: KURIL ISLANDS,KURIL ISLANDS,2006,Other,Other,,,1,0.729744641,,,15,,,11,46.592,153.266,8.3,8,14,1,13.5,
11/17/2006,17,FRANCE,11,11,FRANCE: PYRENEES,PYRENEES,2006,Other,Other,,,,0.801706200,,,17,,,18,42.99,-0.05,4.7,4,19,1,51.6,
11/23/2006,23,HUNGARY,11,11,HUNGARY: BEREGDAROC,BEREGDAROC,2006,Other,Other,,,,0.446302662,,,23,,,7,48.195,22.46,4.8,4,15,1,20.5,
11/23/2006,23,CHINA,11,11,CHINA: XINJIANG PROVINCE: NORTH,XINJIANG PROVINCE,2006,Other,Other,,,,0.320953038,,,23,,60,11,44.229,83.524,4.7,4,4,1,44.3,
11/24/2006,24,INDONESIA,11,11,INDONESIA: SULAWESI: PINRANG,SULAWESI,2006,Other,Other,,,,0.774821565,,,24,,,6,-3.728,119.233,5.2,5,33,1,26.4,
11/29/2006,29,INDONESIA,11,11,INDONESIA: HALMAHERA: MOROTAI,HALMAHERA,2006,Other,Other,,,,0.151046193,,,29,,50,1,2.52,128.283,6.2,6,32,1,17.9,
12/1/2006,1,INDONESIA,12,12,INDONESIA: SUMABAWA: BIMA,SUMABAWA,2006,Other,Other,,1,14,0.828074121,,,1,,20,14,-8.251,118.777,6.3,6,1,1,47.5,15
12/8/2006,8,SWITZERLAND,12,12,SWITZERLAND: BASEL,BASEL,2006,Other,Other,,,,0.127379147,,,8,,,16,47.58,7.6,3.9,3,48,1,39.1,
12/12/2006,12,THAILAND,12,12,THAILAND: MAE RIM,MAE RIM,2006,Other,Other,,,,0.285537036,,,12,,5,17,18.901,98.916,4.6,4,2,1,29.7,
12/17/2006,17,INDONESIA,12,12,"INDONESIA: SUMATERA: NORTHERN, MUARASIPONGI",SUMATERA,2006,Other,Other,,7,100,0.970373286,,,17,,680,21,0.626,99.859,5.8,5,39,1,17.4,107
12/24/2006,24,INDIA,12,12,INDIA: RAJASTHAN,RAJASTHAN,2006,Other,Other,,,,0.701515252,,,24,,,22,26.88,76.15,4.2,4,43,1,26.7,
12/25/2006,25,KYRGYZSTAN,12,12,KYRGYZSTAN: KOCHKOR,KOCHKOR,2006,Other,Other,,,,0.827139284,,,25,,2410,20,42.156,76.163,5.8,5,1,1,0.4,
12/26/2006,26,TAIWAN,12,12,TAIWAN: PINGTUNG,PINGTUNG,2006,Other,Other,,2,40,0.115444424,,,26,,,12,21.799,120.547,7,7,26,1,21.1,42
12/31/2006,31,HUNGARY,12,12,HUNGARY: BUDAPEST,BUDAPEST,2006,Other,Other,,,,0.536252184,,,31,,,13,47.449,19.343,4.1,4,39,1,23.6,
1/8/2007,8,KYRGYZSTAN,1,1,KYRGYZSTAN: ISFARIA,ISFARIA,2007,Other,Other,,,,0.965158748,,,8,,187,17,39.803,70.311,6,6,21,1,50.2,
1/9/2007,9,CHINA,1,1,CHINA: GANSU PROVINCE,GANSU PROVINCE,2007,Other,Other,,,,0.649188321,,,9,,2000,14,37.021,103.911,4.5,4,49,1,48.8,
1/10/2007,10,CHINA,1,1,CHINA: GANSU PROVINCE,GANSU PROVINCE,2007,Other,Other,,,,0.006834514,,,10,,,17,33.259,104.74,4.7,4,18,1,58.3,
1/13/2007,13,RUSSIA,1,1,RUSSIA: KURIL ISLANDS,KURIL ISLANDS,2007,Other,Other,,,,0.824500882,,,13,,,4,46.243,154.524,8.1,8,23,1,21.1,
1/21/2007,21,TURKEY,1,1,TURKEY: E,E,2007,Other,Other,,,2,0.816073679,,,21,,,7,39.592,42.863,5.1,5,38,1,57,
1/21/2007,21,INDONESIA,1,1,INDONESIA: MOLUCCA ISLANDS: N,MOLUCCA ISLANDS,2007,Other,Other,,4,4,0.312755754,,,21,,,11,1.065,126.282,7.5,7,27,1,45,8
2/16/2007,16,PHILIPPINES,2,2,PHILIPPINES: MINDANAO,MINDANAO,2007,Other,Other,,,,0.436590421,,,16,,,7,6.614,126.24,4.9,4,15,1,54,
2/21/2007,21,TURKEY,2,2,"TURKEY: DOGANKOY, PUTURGE, SIVRICE","DOGANKOY, PUTURGE, SIVRICE",2007,Other,Other,,,,0.978720523,,,21,,,11,38.318,39.267,5.7,5,5,1,29.2,
3/6/2007,6,INDONESIA,3,3,INDONESIA: SUMATRA: SOUTHERN,SUMATRA,2007,Other,Other,,67,826,0.158225566,,,6,,43719,3,-0.493,100.498,6.4,6,49,1,38.9,893
3/6/2007,6,COLOMBIA,3,3,"COLOMBIA: CAUCA, SOTARA, PURACE,","CAUCA, SOTARA, PURACE,",2007,Other,Other,,,9,0.246217902,,,6,,9,13,2.082,-76.495,5,5,5,1,12.1,
3/6/2007,6,IRAN,3,3,IRAN: WESTERN: DORUD,WESTERN,2007,Other,Other,,,35,0.009284598,,,6,,,22,33.49,48.93,4.7,4,32,1,6.8,
3/25/2007,25,VANUATU ISLANDS,3,3,VANUATU ISLANDS,,2007,Other,Other,,,,0.000563124,,,25,,,0,-20.617,169.357,7.1,7,40,1,1.6,
3/25/2007,25,JAPAN,3,3,JAPAN: HONSHU: W COAST,HONSHU,2007,Other,Other,,1,150,0.320991690,,,25,455,58,0,37.336,136.588,6.7,6,41,1,57.8,151
