date,hour,day,weekend,week,month,quarter,value
2020-11-08T06:00Z,22,Saturday,Weekend,45,November,Q4: Oct - Dec,28134
2020-11-08T05:00Z,21,Saturday,Weekend,45,November,Q4: Oct - Dec,29119
2020-11-08T04:00Z,20,Saturday,Weekend,45,November,Q4: Oct - Dec,29778
2020-11-08T03:00Z,19,Saturday,Weekend,45,November,Q4: Oct - Dec,30412
2020-11-08T02:00Z,18,Saturday,Weekend,45,November,Q4: Oct - Dec,30143
2020-11-08T01:00Z,17,Saturday,Weekend,45,November,Q4: Oct - Dec,27822
2020-11-08,16,Saturday,Weekend,45,November,Q4: Oct - Dec,26061
2020-11-07T23:00Z,15,Saturday,Weekend,45,November,Q4: Oct - Dec,25032
2020-11-07T22:00Z,14,Saturday,Weekend,45,November,Q4: Oct - Dec,24243
2020-11-07T21:00Z,13,Saturday,Weekend,45,November,Q4: Oct - Dec,24109
2020-11-07T20:00Z,12,Saturday,Weekend,45,November,Q4: Oct - Dec,24399
2020-11-07T19:00Z,11,Saturday,Weekend,45,November,Q4: Oct - Dec,25344
2020-11-07T18:00Z,10,Saturday,Weekend,45,November,Q4: Oct - Dec,25862
2020-11-07T17:00Z,9,Saturday,Weekend,45,November,Q4: Oct - Dec,25515
2020-11-07T16:00Z,8,Saturday,Weekend,45,November,Q4: Oct - Dec,24759
2020-11-07T15:00Z,7,Saturday,Weekend,45,November,Q4: Oct - Dec,24326
2020-11-07T14:00Z,6,Saturday,Weekend,45,November,Q4: Oct - Dec,23625
2020-11-07T13:00Z,5,Saturday,Weekend,45,November,Q4: Oct - Dec,22997
2020-11-07T12:00Z,4,Saturday,Weekend,45,November,Q4: Oct - Dec,22919
2020-11-07T11:00Z,3,Saturday,Weekend,45,November,Q4: Oct - Dec,23187
2020-11-07T10:00Z,2,Saturday,Weekend,45,November,Q4: Oct - Dec,23843
2020-11-07T09:00Z,1,Saturday,Weekend,45,November,Q4: Oct - Dec,24798
2020-11-07T08:00Z,0,Saturday,Weekend,45,November,Q4: Oct - Dec,26002
2020-11-07T07:00Z,23,Friday,Weekday,45,November,Q4: Oct - Dec,27623
2020-11-07T06:00Z,22,Friday,Weekday,45,November,Q4: Oct - Dec,29118
2020-11-07T05:00Z,21,Friday,Weekday,45,November,Q4: Oct - Dec,30412
2020-11-07T04:00Z,20,Friday,Weekday,45,November,Q4: Oct - Dec,31503
2020-11-07T03:00Z,19,Friday,Weekday,45,November,Q4: Oct - Dec,32699
2020-11-07T02:00Z,18,Friday,Weekday,45,November,Q4: Oct - Dec,33188
2020-11-07T01:00Z,17,Friday,Weekday,45,November,Q4: Oct - Dec,31736
2020-11-07,16,Friday,Weekday,45,November,Q4: Oct - Dec,31279
2020-11-06T23:00Z,15,Friday,Weekday,45,November,Q4: Oct - Dec,30970
2020-11-06T22:00Z,14,Friday,Weekday,45,November,Q4: Oct - Dec,30323
2020-11-06T21:00Z,13,Friday,Weekday,45,November,Q4: Oct - Dec,29635
2020-11-06T20:00Z,12,Friday,Weekday,45,November,Q4: Oct - Dec,29533
2020-11-06T19:00Z,11,Friday,Weekday,45,November,Q4: Oct - Dec,29387
2020-11-06T18:00Z,10,Friday,Weekday,45,November,Q4: Oct - Dec,29181
2020-11-06T17:00Z,9,Friday,Weekday,45,November,Q4: Oct - Dec,29116
2020-11-06T16:00Z,8,Friday,Weekday,45,November,Q4: Oct - Dec,28825
2020-11-06T15:00Z,7,Friday,Weekday,45,November,Q4: Oct - Dec,27399
2020-11-06T14:00Z,6,Friday,Weekday,45,November,Q4: Oct - Dec,25794
2020-11-06T13:00Z,5,Friday,Weekday,45,November,Q4: Oct - Dec,24979
2020-11-06T12:00Z,4,Friday,Weekday,45,November,Q4: Oct - Dec,24748
2020-11-06T11:00Z,3,Friday,Weekday,45,November,Q4: Oct - Dec,25023
2020-11-06T10:00Z,2,Friday,Weekday,45,November,Q4: Oct - Dec,25611
2020-11-06T09:00Z,1,Friday,Weekday,45,November,Q4: Oct - Dec,26176
2020-11-06T08:00Z,0,Friday,Weekday,45,November,Q4: Oct - Dec,27448
2020-11-06T07:00Z,23,Thursday,Weekday,45,November,Q4: Oct - Dec,29165
2020-11-06T06:00Z,22,Thursday,Weekday,45,November,Q4: Oct - Dec,31142
2020-11-06T05:00Z,21,Thursday,Weekday,45,November,Q4: Oct - Dec,32562
2020-11-06T04:00Z,20,Thursday,Weekday,45,November,Q4: Oct - Dec,33913
2020-11-06T03:00Z,19,Thursday,Weekday,45,November,Q4: Oct - Dec,35249
2020-11-06T02:00Z,18,Thursday,Weekday,45,November,Q4: Oct - Dec,35998
2020-11-06T01:00Z,17,Thursday,Weekday,45,November,Q4: Oct - Dec,34771
2020-11-06,16,Thursday,Weekday,45,November,Q4: Oct - Dec,34423
2020-11-05T23:00Z,15,Thursday,Weekday,45,November,Q4: Oct - Dec,34192
2020-11-05T22:00Z,14,Thursday,Weekday,45,November,Q4: Oct - Dec,33241
2020-11-05T21:00Z,13,Thursday,Weekday,45,November,Q4: Oct - Dec,31902
2020-11-05T20:00Z,12,Thursday,Weekday,45,November,Q4: Oct - Dec,30898
2020-11-05T19:00Z,11,Thursday,Weekday,45,November,Q4: Oct - Dec,30151
2020-11-05T18:00Z,10,Thursday,Weekday,45,November,Q4: Oct - Dec,29521
2020-11-05T17:00Z,9,Thursday,Weekday,45,November,Q4: Oct - Dec,29152
2020-11-05T16:00Z,8,Thursday,Weekday,45,November,Q4: Oct - Dec,28572
2020-11-05T15:00Z,7,Thursday,Weekday,45,November,Q4: Oct - Dec,27552
2020-11-05T14:00Z,6,Thursday,Weekday,45,November,Q4: Oct - Dec,26051
2020-11-05T13:00Z,5,Thursday,Weekday,45,November,Q4: Oct - Dec,24749
2020-11-05T12:00Z,4,Thursday,Weekday,45,November,Q4: Oct - Dec,24307
2020-11-05T11:00Z,3,Thursday,Weekday,45,November,Q4: Oct - Dec,24303
2020-11-05T10:00Z,2,Thursday,Weekday,45,November,Q4: Oct - Dec,24819
2020-11-05T09:00Z,1,Thursday,Weekday,45,November,Q4: Oct - Dec,25673
2020-11-05T08:00Z,0,Thursday,Weekday,45,November,Q4: Oct - Dec,26864
2020-11-05T07:00Z,23,Wednesday,Weekday,45,November,Q4: Oct - Dec,28461
2020-11-05T06:00Z,22,Wednesday,Weekday,45,November,Q4: Oct - Dec,30576
2020-11-05T05:00Z,21,Wednesday,Weekday,45,November,Q4: Oct - Dec,32079
2020-11-05T04:00Z,20,Wednesday,Weekday,45,November,Q4: Oct - Dec,33613
2020-11-05T03:00Z,19,Wednesday,Weekday,45,November,Q4: Oct - Dec,35109
2020-11-05T02:00Z,18,Wednesday,Weekday,45,November,Q4: Oct - Dec,35897
2020-11-05T01:00Z,17,Wednesday,Weekday,45,November,Q4: Oct - Dec,34963
2020-11-05,16,Wednesday,Weekday,45,November,Q4: Oct - Dec,34371
2020-11-04T23:00Z,15,Wednesday,Weekday,45,November,Q4: Oct - Dec,33246
2020-11-04T22:00Z,14,Wednesday,Weekday,45,November,Q4: Oct - Dec,31678
2020-11-04T21:00Z,13,Wednesday,Weekday,45,November,Q4: Oct - Dec,30255
2020-11-04T20:00Z,12,Wednesday,Weekday,45,November,Q4: Oct - Dec,29114
2020-11-04T19:00Z,11,Wednesday,Weekday,45,November,Q4: Oct - Dec,28562
2020-11-04T18:00Z,10,Wednesday,Weekday,45,November,Q4: Oct - Dec,28328
2020-11-04T17:00Z,9,Wednesday,Weekday,45,November,Q4: Oct - Dec,28531
2020-11-04T16:00Z,8,Wednesday,Weekday,45,November,Q4: Oct - Dec,27992
2020-11-04T15:00Z,7,Wednesday,Weekday,45,November,Q4: Oct - Dec,27290
2020-11-04T14:00Z,6,Wednesday,Weekday,45,November,Q4: Oct - Dec,25884
2020-11-04T13:00Z,5,Wednesday,Weekday,45,November,Q4: Oct - Dec,24613
2020-11-04T12:00Z,4,Wednesday,Weekday,45,November,Q4: Oct - Dec,24151
2020-11-04T11:00Z,3,Wednesday,Weekday,45,November,Q4: Oct - Dec,24297
2020-11-04T10:00Z,2,Wednesday,Weekday,45,November,Q4: Oct - Dec,24609
2020-11-04T09:00Z,1,Wednesday,Weekday,45,November,Q4: Oct - Dec,25479
2020-11-04T08:00Z,0,Wednesday,Weekday,45,November,Q4: Oct - Dec,26619
2020-11-04T07:00Z,23,Tuesday,Weekday,45,November,Q4: Oct - Dec,28293
2020-11-04T06:00Z,22,Tuesday,Weekday,45,November,Q4: Oct - Dec,30174
2020-11-04T05:00Z,21,Tuesday,Weekday,45,November,Q4: Oct - Dec,31550
2020-11-04T04:00Z,20,Tuesday,Weekday,45,November,Q4: Oct - Dec,32876
2020-11-04T03:00Z,19,Tuesday,Weekday,45,November,Q4: Oct - Dec,34247
2020-11-04T02:00Z,18,Tuesday,Weekday,45,November,Q4: Oct - Dec,34745
2020-11-04T01:00Z,17,Tuesday,Weekday,45,November,Q4: Oct - Dec,33325
2020-11-04,16,Tuesday,Weekday,45,November,Q4: Oct - Dec,32620
2020-11-03T23:00Z,15,Tuesday,Weekday,45,November,Q4: Oct - Dec,31609
2020-11-03T22:00Z,14,Tuesday,Weekday,45,November,Q4: Oct - Dec,30462
2020-11-03T21:00Z,13,Tuesday,Weekday,45,November,Q4: Oct - Dec,29618
2020-11-03T20:00Z,12,Tuesday,Weekday,45,November,Q4: Oct - Dec,28825
2020-11-03T19:00Z,11,Tuesday,Weekday,45,November,Q4: Oct - Dec,28374
2020-11-03T18:00Z,10,Tuesday,Weekday,45,November,Q4: Oct - Dec,28364
2020-11-03T17:00Z,9,Tuesday,Weekday,45,November,Q4: Oct - Dec,28287
2020-11-03T16:00Z,8,Tuesday,Weekday,45,November,Q4: Oct - Dec,28016
2020-11-03T15:00Z,7,Tuesday,Weekday,45,November,Q4: Oct - Dec,27230
2020-11-03T14:00Z,6,Tuesday,Weekday,45,November,Q4: Oct - Dec,25722
2020-11-03T13:00Z,5,Tuesday,Weekday,45,November,Q4: Oct - Dec,24525
2020-11-03T12:00Z,4,Tuesday,Weekday,45,November,Q4: Oct - Dec,23999
2020-11-03T11:00Z,3,Tuesday,Weekday,45,November,Q4: Oct - Dec,24061
2020-11-03T10:00Z,2,Tuesday,Weekday,45,November,Q4: Oct - Dec,24608
2020-11-03T09:00Z,1,Tuesday,Weekday,45,November,Q4: Oct - Dec,25459
2020-11-03T08:00Z,0,Tuesday,Weekday,45,November,Q4: Oct - Dec,26538
2020-11-03T07:00Z,23,Monday,Weekday,45,November,Q4: Oct - Dec,28226
2020-11-03T06:00Z,22,Monday,Weekday,45,November,Q4: Oct - Dec,29924
2020-11-03T05:00Z,21,Monday,Weekday,45,November,Q4: Oct - Dec,31280
2020-11-03T04:00Z,20,Monday,Weekday,45,November,Q4: Oct - Dec,32686
2020-11-03T03:00Z,19,Monday,Weekday,45,November,Q4: Oct - Dec,34203
2020-11-03T02:00Z,18,Monday,Weekday,45,November,Q4: Oct - Dec,34956
2020-11-03T01:00Z,17,Monday,Weekday,45,November,Q4: Oct - Dec,34009
2020-11-03,16,Monday,Weekday,45,November,Q4: Oct - Dec,33322
2020-11-02T23:00Z,15,Monday,Weekday,45,November,Q4: Oct - Dec,32337
2020-11-02T22:00Z,14,Monday,Weekday,45,November,Q4: Oct - Dec,31064
2020-11-02T21:00Z,13,Monday,Weekday,45,November,Q4: Oct - Dec,29876
2020-11-02T20:00Z,12,Monday,Weekday,45,November,Q4: Oct - Dec,28999
2020-11-02T19:00Z,11,Monday,Weekday,45,November,Q4: Oct - Dec,28301
2020-11-02T18:00Z,10,Monday,Weekday,45,November,Q4: Oct - Dec,28119
2020-11-02T17:00Z,9,Monday,Weekday,45,November,Q4: Oct - Dec,28103
2020-11-02T16:00Z,8,Monday,Weekday,45,November,Q4: Oct - Dec,27519
2020-11-02T15:00Z,7,Monday,Weekday,45,November,Q4: Oct - Dec,26687
2020-11-02T14:00Z,6,Monday,Weekday,45,November,Q4: Oct - Dec,24891
2020-11-02T13:00Z,5,Monday,Weekday,45,November,Q4: Oct - Dec,23325
2020-11-02T12:00Z,4,Monday,Weekday,45,November,Q4: Oct - Dec,22718
2020-11-02T11:00Z,3,Monday,Weekday,45,November,Q4: Oct - Dec,22742
2020-11-02T10:00Z,2,Monday,Weekday,45,November,Q4: Oct - Dec,23091
2020-11-02T09:00Z,1,Monday,Weekday,45,November,Q4: Oct - Dec,23496
2020-11-02T08:00Z,0,Monday,Weekday,45,November,Q4: Oct - Dec,22320
2020-11-02T07:00Z,23,Sunday,Weekend,44,November,Q4: Oct - Dec,26241
2020-11-02T06:00Z,22,Sunday,Weekend,44,November,Q4: Oct - Dec,28046
2020-11-02T05:00Z,21,Sunday,Weekend,44,November,Q4: Oct - Dec,29483
2020-11-02T04:00Z,20,Sunday,Weekend,44,November,Q4: Oct - Dec,30795
2020-11-02T03:00Z,19,Sunday,Weekend,44,November,Q4: Oct - Dec,31893
2020-11-02T02:00Z,18,Sunday,Weekend,44,November,Q4: Oct - Dec,32183
2020-11-02T01:00Z,17,Sunday,Weekend,44,November,Q4: Oct - Dec,30724
2020-11-02,16,Sunday,Weekend,44,November,Q4: Oct - Dec,29417
2020-11-01T23:00Z,15,Sunday,Weekend,44,November,Q4: Oct - Dec,28006
2020-11-01T22:00Z,14,Sunday,Weekend,44,November,Q4: Oct - Dec,26953
2020-11-01T21:00Z,13,Sunday,Weekend,44,November,Q4: Oct - Dec,25693
2020-11-01T20:00Z,12,Sunday,Weekend,44,November,Q4: Oct - Dec,24708
2020-11-01T19:00Z,11,Sunday,Weekend,44,November,Q4: Oct - Dec,24097
2020-11-01T18:00Z,10,Sunday,Weekend,44,November,Q4: Oct - Dec,23968
2020-11-01T17:00Z,9,Sunday,Weekend,44,November,Q4: Oct - Dec,23782
2020-11-01T16:00Z,8,Sunday,Weekend,44,November,Q4: Oct - Dec,23536
2020-11-01T15:00Z,7,Sunday,Weekend,44,November,Q4: Oct - Dec,23344
2020-11-01T14:00Z,6,Sunday,Weekend,44,November,Q4: Oct - Dec,22928
2020-11-01T13:00Z,5,Sunday,Weekend,44,November,Q4: Oct - Dec,22519
2020-11-01T12:00Z,4,Sunday,Weekend,44,November,Q4: Oct - Dec,22360
2020-11-01T11:00Z,3,Sunday,Weekend,44,November,Q4: Oct - Dec,22783
2020-11-01T10:00Z,2,Sunday,Weekend,44,November,Q4: Oct - Dec,23090
2020-11-01T09:00Z,1,Sunday,Weekend,44,November,Q4: Oct - Dec,23595
2020-11-01T08:00Z,1,Sunday,Weekend,44,November,Q4: Oct - Dec,24637
2020-11-01T07:00Z,0,Sunday,Weekend,44,November,Q4: Oct - Dec,25652
2020-11-01T06:00Z,23,Saturday,Weekend,44,October,Q4: Oct - Dec,27139
2020-11-01T05:00Z,22,Saturday,Weekend,44,October,Q4: Oct - Dec,28521
2020-11-01T04:00Z,21,Saturday,Weekend,44,October,Q4: Oct - Dec,29419
2020-11-01T03:00Z,20,Saturday,Weekend,44,October,Q4: Oct - Dec,30435
2020-11-01T02:00Z,19,Saturday,Weekend,44,October,Q4: Oct - Dec,31082
2020-11-01T01:00Z,18,Saturday,Weekend,44,October,Q4: Oct - Dec,30155
2020-11-01,17,Saturday,Weekend,44,October,Q4: Oct - Dec,29165
2020-10-31T23:00Z,16,Saturday,Weekend,44,October,Q4: Oct - Dec,28347
2020-10-31T22:00Z,15,Saturday,Weekend,44,October,Q4: Oct - Dec,27315
2020-10-31T21:00Z,14,Saturday,Weekend,44,October,Q4: Oct - Dec,26117
2020-10-31T20:00Z,13,Saturday,Weekend,44,October,Q4: Oct - Dec,25447
2020-10-31T19:00Z,12,Saturday,Weekend,44,October,Q4: Oct - Dec,25161
2020-10-31T18:00Z,11,Saturday,Weekend,44,October,Q4: Oct - Dec,25269
2020-10-31T17:00Z,10,Saturday,Weekend,44,October,Q4: Oct - Dec,25322
2020-10-31T16:00Z,9,Saturday,Weekend,44,October,Q4: Oct - Dec,25605
2020-10-31T15:00Z,8,Saturday,Weekend,44,October,Q4: Oct - Dec,25405
2020-10-31T14:00Z,7,Saturday,Weekend,44,October,Q4: Oct - Dec,24788
2020-10-31T13:00Z,6,Saturday,Weekend,44,October,Q4: Oct - Dec,23762
2020-10-31T12:00Z,5,Saturday,Weekend,44,October,Q4: Oct - Dec,23289
2020-10-31T11:00Z,4,Saturday,Weekend,44,October,Q4: Oct - Dec,23285
2020-10-31T10:00Z,3,Saturday,Weekend,44,October,Q4: Oct - Dec,23770
2020-10-31T09:00Z,2,Saturday,Weekend,44,October,Q4: Oct - Dec,24433
2020-10-31T08:00Z,1,Saturday,Weekend,44,October,Q4: Oct - Dec,25281
2020-10-31T07:00Z,0,Saturday,Weekend,44,October,Q4: Oct - Dec,26694
2020-10-31T06:00Z,23,Friday,Weekday,44,October,Q4: Oct - Dec,28440
2020-10-31T05:00Z,22,Friday,Weekday,44,October,Q4: Oct - Dec,30177
2020-10-31T04:00Z,21,Friday,Weekday,44,October,Q4: Oct - Dec,31463
2020-10-31T03:00Z,20,Friday,Weekday,44,October,Q4: Oct - Dec,32614
2020-10-31T02:00Z,19,Friday,Weekday,44,October,Q4: Oct - Dec,33195
2020-10-31T01:00Z,18,Friday,Weekday,44,October,Q4: Oct - Dec,32452
2020-10-31,17,Friday,Weekday,44,October,Q4: Oct - Dec,31469
2020-10-30T23:00Z,16,Friday,Weekday,44,October,Q4: Oct - Dec,30294
2020-10-30T22:00Z,15,Friday,Weekday,44,October,Q4: Oct - Dec,29691
2020-10-30T21:00Z,14,Friday,Weekday,44,October,Q4: Oct - Dec,28942
2020-10-30T20:00Z,13,Friday,Weekday,44,October,Q4: Oct - Dec,28637
2020-10-30T19:00Z,12,Friday,Weekday,44,October,Q4: Oct - Dec,28464
2020-10-30T18:00Z,11,Friday,Weekday,44,October,Q4: Oct - Dec,28663
2020-10-30T17:00Z,10,Friday,Weekday,44,October,Q4: Oct - Dec,29048
2020-10-30T16:00Z,9,Friday,Weekday,44,October,Q4: Oct - Dec,29495
2020-10-30T15:00Z,8,Friday,Weekday,44,October,Q4: Oct - Dec,28807
2020-10-30T14:00Z,7,Friday,Weekday,44,October,Q4: Oct - Dec,27144
2020-10-30T13:00Z,6,Friday,Weekday,44,October,Q4: Oct - Dec,25223
2020-10-30T12:00Z,5,Friday,Weekday,44,October,Q4: Oct - Dec,24117
2020-10-30T11:00Z,4,Friday,Weekday,44,October,Q4: Oct - Dec,23735
2020-10-30T10:00Z,3,Friday,Weekday,44,October,Q4: Oct - Dec,23776
2020-10-30T09:00Z,2,Friday,Weekday,44,October,Q4: Oct - Dec,24275
2020-10-30T08:00Z,1,Friday,Weekday,44,October,Q4: Oct - Dec,25279
2020-10-30T07:00Z,0,Friday,Weekday,44,October,Q4: Oct - Dec,26590
2020-10-30T06:00Z,23,Thursday,Weekday,44,October,Q4: Oct - Dec,28524
2020-10-30T05:00Z,22,Thursday,Weekday,44,October,Q4: Oct - Dec,30470
2020-10-30T04:00Z,21,Thursday,Weekday,44,October,Q4: Oct - Dec,31866
2020-10-30T03:00Z,20,Thursday,Weekday,44,October,Q4: Oct - Dec,33132
2020-10-30T02:00Z,19,Thursday,Weekday,44,October,Q4: Oct - Dec,33625
2020-10-30T01:00Z,18,Thursday,Weekday,44,October,Q4: Oct - Dec,32907
2020-10-30,17,Thursday,Weekday,44,October,Q4: Oct - Dec,31784
2020-10-29T23:00Z,16,Thursday,Weekday,44,October,Q4: Oct - Dec,31154
2020-10-29T22:00Z,15,Thursday,Weekday,44,October,Q4: Oct - Dec,30062
2020-10-29T21:00Z,14,Thursday,Weekday,44,October,Q4: Oct - Dec,29032
2020-10-29T20:00Z,13,Thursday,Weekday,44,October,Q4: Oct - Dec,28482
2020-10-29T19:00Z,12,Thursday,Weekday,44,October,Q4: Oct - Dec,28246
2020-10-29T18:00Z,11,Thursday,Weekday,44,October,Q4: Oct - Dec,28631
2020-10-29T17:00Z,10,Thursday,Weekday,44,October,Q4: Oct - Dec,29212
2020-10-29T16:00Z,9,Thursday,Weekday,44,October,Q4: Oct - Dec,29390
2020-10-29T15:00Z,8,Thursday,Weekday,44,October,Q4: Oct - Dec,28892
2020-10-29T14:00Z,7,Thursday,Weekday,44,October,Q4: Oct - Dec,27308
2020-10-29T13:00Z,6,Thursday,Weekday,44,October,Q4: Oct - Dec,25059
2020-10-29T12:00Z,5,Thursday,Weekday,44,October,Q4: Oct - Dec,23775
2020-10-29T11:00Z,4,Thursday,Weekday,44,October,Q4: Oct - Dec,23361
2020-10-29T10:00Z,3,Thursday,Weekday,44,October,Q4: Oct - Dec,23584
2020-10-29T09:00Z,2,Thursday,Weekday,44,October,Q4: Oct - Dec,24153
2020-10-29T08:00Z,1,Thursday,Weekday,44,October,Q4: Oct - Dec,25003
2020-10-29T07:00Z,0,Thursday,Weekday,44,October,Q4: Oct - Dec,26273
2020-10-29T06:00Z,23,Wednesday,Weekday,44,October,Q4: Oct - Dec,28046
2020-10-29T05:00Z,22,Wednesday,Weekday,44,October,Q4: Oct - Dec,29971
2020-10-29T04:00Z,21,Wednesday,Weekday,44,October,Q4: Oct - Dec,31342
2020-10-29T03:00Z,20,Wednesday,Weekday,44,October,Q4: Oct - Dec,32572
2020-10-29T02:00Z,19,Wednesday,Weekday,44,October,Q4: Oct - Dec,32848
2020-10-29T01:00Z,18,Wednesday,Weekday,44,October,Q4: Oct - Dec,31502
2020-10-29,17,Wednesday,Weekday,44,October,Q4: Oct - Dec,30117
2020-10-28T23:00Z,16,Wednesday,Weekday,44,October,Q4: Oct - Dec,29421
2020-10-28T22:00Z,15,Wednesday,Weekday,44,October,Q4: Oct - Dec,28657
2020-10-28T21:00Z,14,Wednesday,Weekday,44,October,Q4: Oct - Dec,28044
2020-10-28T20:00Z,13,Wednesday,Weekday,44,October,Q4: Oct - Dec,27997
2020-10-28T19:00Z,12,Wednesday,Weekday,44,October,Q4: Oct - Dec,27794
2020-10-28T18:00Z,11,Wednesday,Weekday,44,October,Q4: Oct - Dec,27817
2020-10-28T17:00Z,10,Wednesday,Weekday,44,October,Q4: Oct - Dec,28212
2020-10-28T16:00Z,9,Wednesday,Weekday,44,October,Q4: Oct - Dec,28890
2020-10-28T15:00Z,8,Wednesday,Weekday,44,October,Q4: Oct - Dec,28583
2020-10-28T14:00Z,7,Wednesday,Weekday,44,October,Q4: Oct - Dec,27104
2020-10-28T13:00Z,6,Wednesday,Weekday,44,October,Q4: Oct - Dec,24889
2020-10-28T12:00Z,5,Wednesday,Weekday,44,October,Q4: Oct - Dec,23567
2020-10-28T11:00Z,4,Wednesday,Weekday,44,October,Q4: Oct - Dec,23151
2020-10-28T10:00Z,3,Wednesday,Weekday,44,October,Q4: Oct - Dec,23324
2020-10-28T09:00Z,2,Wednesday,Weekday,44,October,Q4: Oct - Dec,23870
2020-10-28T08:00Z,1,Wednesday,Weekday,44,October,Q4: Oct - Dec,24768
2020-10-28T07:00Z,0,Wednesday,Weekday,44,October,Q4: Oct - Dec,26103
2020-10-28T06:00Z,23,Tuesday,Weekday,44,October,Q4: Oct - Dec,27938
2020-10-28T05:00Z,22,Tuesday,Weekday,44,October,Q4: Oct - Dec,29858
2020-10-28T04:00Z,21,Tuesday,Weekday,44,October,Q4: Oct - Dec,31141
2020-10-28T03:00Z,20,Tuesday,Weekday,44,October,Q4: Oct - Dec,32398
2020-10-28T02:00Z,19,Tuesday,Weekday,44,October,Q4: Oct - Dec,32615
2020-10-28T01:00Z,18,Tuesday,Weekday,44,October,Q4: Oct - Dec,31124
2020-10-28,17,Tuesday,Weekday,44,October,Q4: Oct - Dec,29565
2020-10-27T23:00Z,16,Tuesday,Weekday,44,October,Q4: Oct - Dec,28779
2020-10-27T22:00Z,15,Tuesday,Weekday,44,October,Q4: Oct - Dec,27828
2020-10-27T21:00Z,14,Tuesday,Weekday,44,October,Q4: Oct - Dec,27437
2020-10-27T20:00Z,13,Tuesday,Weekday,44,October,Q4: Oct - Dec,26833
2020-10-27T19:00Z,12,Tuesday,Weekday,44,October,Q4: Oct - Dec,26857
2020-10-27T18:00Z,11,Tuesday,Weekday,44,October,Q4: Oct - Dec,27382
2020-10-27T17:00Z,10,Tuesday,Weekday,44,October,Q4: Oct - Dec,27953
2020-10-27T16:00Z,9,Tuesday,Weekday,44,October,Q4: Oct - Dec,28683
2020-10-27T15:00Z,8,Tuesday,Weekday,44,October,Q4: Oct - Dec,28431
2020-10-27T14:00Z,7,Tuesday,Weekday,44,October,Q4: Oct - Dec,26773
2020-10-27T13:00Z,6,Tuesday,Weekday,44,October,Q4: Oct - Dec,24548
2020-10-27T12:00Z,5,Tuesday,Weekday,44,October,Q4: Oct - Dec,23245
2020-10-27T11:00Z,4,Tuesday,Weekday,44,October,Q4: Oct - Dec,22822
2020-10-27T10:00Z,3,Tuesday,Weekday,44,October,Q4: Oct - Dec,23026
2020-10-27T09:00Z,2,Tuesday,Weekday,44,October,Q4: Oct - Dec,23508
2020-10-27T08:00Z,1,Tuesday,Weekday,44,October,Q4: Oct - Dec,24318
2020-10-27T07:00Z,0,Tuesday,Weekday,44,October,Q4: Oct - Dec,25506
2020-10-27T06:00Z,23,Monday,Weekday,44,October,Q4: Oct - Dec,27286
2020-10-27T05:00Z,22,Monday,Weekday,44,October,Q4: Oct - Dec,29105
2020-10-27T04:00Z,21,Monday,Weekday,44,October,Q4: Oct - Dec,30346
2020-10-27T03:00Z,20,Monday,Weekday,44,October,Q4: Oct - Dec,31440
2020-10-27T02:00Z,19,Monday,Weekday,44,October,Q4: Oct - Dec,31549
2020-10-27T01:00Z,18,Monday,Weekday,44,October,Q4: Oct - Dec,29987
2020-10-27,17,Monday,Weekday,44,October,Q4: Oct - Dec,28482
2020-10-26T23:00Z,16,Monday,Weekday,44,October,Q4: Oct - Dec,27276
2020-10-26T22:00Z,15,Monday,Weekday,44,October,Q4: Oct - Dec,26667
2020-10-26T21:00Z,14,Monday,Weekday,44,October,Q4: Oct - Dec,26339
2020-10-26T20:00Z,13,Monday,Weekday,44,October,Q4: Oct - Dec,26213
2020-10-26T19:00Z,12,Monday,Weekday,44,October,Q4: Oct - Dec,26552
2020-10-26T18:00Z,11,Monday,Weekday,44,October,Q4: Oct - Dec,27032
2020-10-26T17:00Z,10,Monday,Weekday,44,October,Q4: Oct - Dec,27837
2020-10-26T16:00Z,9,Monday,Weekday,44,October,Q4: Oct - Dec,28319
2020-10-26T15:00Z,8,Monday,Weekday,44,October,Q4: Oct - Dec,27802
2020-10-26T14:00Z,7,Monday,Weekday,44,October,Q4: Oct - Dec,26529
2020-10-26T13:00Z,6,Monday,Weekday,44,October,Q4: Oct - Dec,24889
2020-10-26T12:00Z,5,Monday,Weekday,44,October,Q4: Oct - Dec,23683
2020-10-26T11:00Z,4,Monday,Weekday,44,October,Q4: Oct - Dec,23311
2020-10-26T10:00Z,3,Monday,Weekday,44,October,Q4: Oct - Dec,23346
2020-10-26T09:00Z,2,Monday,Weekday,44,October,Q4: Oct - Dec,23919
2020-10-26T08:00Z,1,Monday,Weekday,44,October,Q4: Oct - Dec,24340
2020-10-26T07:00Z,0,Monday,Weekday,44,October,Q4: Oct - Dec,25255
2020-10-26T06:00Z,23,Sunday,Weekend,43,October,Q4: Oct - Dec,26803
2020-10-26T05:00Z,22,Sunday,Weekend,43,October,Q4: Oct - Dec,28168
2020-10-26T04:00Z,21,Sunday,Weekend,43,October,Q4: Oct - Dec,29299
2020-10-26T03:00Z,20,Sunday,Weekend,43,October,Q4: Oct - Dec,30186
2020-10-26T02:00Z,19,Sunday,Weekend,43,October,Q4: Oct - Dec,30090
2020-10-26T01:00Z,18,Sunday,Weekend,43,October,Q4: Oct - Dec,28159
2020-10-26,17,Sunday,Weekend,43,October,Q4: Oct - Dec,26951
