Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","41","China, mainland","5531","Producer Price (SLC/tonne)","515","Apples","2017","2017","7021","Annual value","SLC","3657.2","","Official data"
"PP","Producer Prices","41","China, mainland","5531","Producer Price (SLC/tonne)","515","Apples","2018","2018","7021","Annual value","SLC","3862","","Official data"
"PP","Producer Prices","41","China, mainland","5531","Producer Price (SLC/tonne)","515","Apples","2019","2019","7021","Annual value","SLC","9392.5","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","276","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","259.1","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","253","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","219.8","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","222.2","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","405.3","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","351","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","320.1","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","385.3","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","333.4","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","358.8","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","420.4","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","408.4","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","435","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","452.8","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","599.5","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","786.1","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","984.4","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","1004.2","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","1292.4","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","598.3","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","953.7","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","621.4","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","638.1","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","581.9","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","468.4","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","541.1","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","583.7","","Official data"
"PP","Producer Prices","41","China, mainland","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","1359.6","","Official data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1991","1991","7021","Annual value","","41.36","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1992","1992","7021","Annual value","","40.23","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1993","1993","7021","Annual value","","41.05","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1994","1994","7021","Annual value","","53.32","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1995","1995","7021","Annual value","","52.25","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1996","1996","7021","Annual value","","94.88","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1997","1997","7021","Annual value","","81.93","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1998","1998","7021","Annual value","","74.61","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1999","1999","7021","Annual value","","89.81","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2000","2000","7021","Annual value","","77.7","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2001","2001","7021","Annual value","","83.61","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2002","2002","7021","Annual value","","97.97","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2003","2003","7021","Annual value","","95.16","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2004","2004","7021","Annual value","","101.35","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2005","2005","7021","Annual value","","104.45","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2006","2006","7021","Annual value","","134.57","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2007","2007","7021","Annual value","","168.36","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2008","2008","7021","Annual value","","192.57","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2009","2009","7021","Annual value","","193.13","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2010","2010","7021","Annual value","","246.34","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2011","2011","7021","Annual value","","108.84","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2012","2012","7021","Annual value","","169.48","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2013","2013","7021","Annual value","","108.39","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2014","2014","7021","Annual value","","110.36","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2015","2015","7021","Annual value","","102.03","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2016","2016","7021","Annual value","","87.61","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2017","2017","7021","Annual value","","102.96","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2018","2018","7021","Annual value","","108.73","Fc","Calculated data"
"PP","Producer Prices","41","China, mainland","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2019","2019","7021","Annual value","","264.43","Fc","Calculated data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2000","2000","7021","Annual value","LCU","659306.8","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2001","2001","7021","Annual value","LCU","642931.9","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2002","2002","7021","Annual value","LCU","722883.8","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2003","2003","7021","Annual value","LCU","673828","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2004","2004","7021","Annual value","LCU","737458.7","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2005","2005","7021","Annual value","LCU","1045097.5","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2006","2006","7021","Annual value","LCU","1173283.4","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2007","2007","7021","Annual value","LCU","1156469.7","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2008","2008","7021","Annual value","LCU","1200351.3","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2009","2009","7021","Annual value","LCU","1018261.7","","Official data"
"PP","Producer Prices","44","Colombia","5530","Producer Price (LCU/tonne)","515","Apples","2010","2010","7021","Annual value","LCU","1211351.4","","Official data"
