"date","year","location","locality","magnitude","x_missing","x_of_deaths","x_of_injuries","damage_in_millions","damages_dollars","houses_damaged","houses_destroyed","latitude","longitude"
"9/10/1993",1993,"GUATEMALA","SOUTHWEST; MEXICO",7.2,NA,1,3,NA,NA,NA,NA,14.717,-92.645
"9/21/1993",1993,"OREGON","KLAMATH FALLS",6,NA,NA,NA,NA,NA,NA,NA,42.314,-122.012
"9/29/1993",1993,"INDIA","LATUR-OSMANABAD, KILLARI",6.2,NA,11000,30000,300,300000000,NA,NA,18.066,76.451
"10/13/1993",1993,"PAPUA NEW GUINEA","EASTERN",6.9,NA,60,200,5,5000000,NA,NA,-5.889,146.02
"10/20/1993",1993,"NEPAL","NW; INDIA",5.1,NA,NA,NA,NA,NA,NA,NA,28.723,82.28
"11/12/1993",1993,"INDIA","LATUR",4.6,NA,NA,25,NA,NA,100,NA,18.12,76.533
"11/13/1993",1993,"RUSSIA","KAMCHATKA",7,NA,NA,NA,NA,NA,NA,NA,51.934,158.647
"11/30/1993",1993,"CHINA","SOUTHERN XINJIANG",5.6,NA,NA,4,NA,NA,NA,100,39.263,75.533
"1/3/1994",1994,"CHINA","QINGHAI PROVINCE",5.7,NA,NA,5,NA,NA,NA,56,36.028,100.104
"1/16/1994",1994,"PENNSYLVANIA","READING, FELT TO CANADA",4.6,NA,NA,NA,NA,NA,NA,NA,40.33,-76.037
"1/17/1994",1994,"CALIFORNIA","NORTHRIDGE",6.7,NA,60,7000,40000,40000000000,NA,40000,34.213,-118.537
"1/21/1994",1994,"INDONESIA","KAU",7,NA,9,300,NA,NA,550,NA,1.015,127.733
"2/3/1994",1994,"WYOMING","AFTON",5.8,NA,NA,NA,NA,NA,NA,NA,42.762,-110.976
"2/5/1994",1994,"UGANDA","FORT PORTAL, KASESE; ZAMBIA",6.2,NA,7,NA,70,70000000,NA,NA,0.593,30.037
"2/15/1994",1994,"INDONESIA","SOUTHERN SUMATERA, LIWA, LAMPUNG",6.9,NA,207,2000,170.476,170476000,NA,6000,-4.967,104.302
"2/23/1994",1994,"IRAN","SISTAN",6.1,NA,6,NA,1.4,1400000,NA,NA,30.853,60.596
"3/1/1994",1994,"IRAN","SOUTHERN",6.1,NA,2,50,NA,NA,NA,NA,29.096,52.617
"3/2/1994",1994,"HAITI","SAINT-LOUIS DU NORD",5.4,NA,4,NA,NA,NA,NA,NA,19.803,-72.799
"3/9/1994",1994,"FIJI ISLANDS","",7.6,NA,NA,NA,NA,NA,NA,NA,-18.039,-178.413
"4/8/1994",1994,"JAPAN","OFF EAST COAST OF HONSHU ISLAND",6.4,NA,NA,NA,NA,NA,NA,NA,40.608,143.683
"5/1/1994",1994,"AFGHANISTAN","HINDU KUSH",6.1,NA,NA,160,NA,NA,NA,NA,36.901,67.163
"5/24/1994",1994,"TAIWAN","",6.5,NA,NA,NA,NA,NA,NA,NA,23.959,122.448
"6/2/1994",1994,"INDONESIA","JAVA",7.8,NA,238,423,2.2,2200000,NA,1500,-10.477,112.835
"6/3/1994",1994,"INDONESIA","JAVA",6.6,NA,NA,NA,NA,NA,NA,NA,-10.362,112.892
"6/4/1994",1994,"INDONESIA","JAVA",6.5,NA,NA,NA,NA,NA,NA,NA,-10.777,113.366
"6/5/1994",1994,"TAIWAN","CHI-LUNG, I-LAN, TAIPEI, NAN-AO",6.4,NA,1,2,NA,NA,NA,NA,24.511,121.905
"6/5/1994",1994,"INDONESIA","JAVA",6.1,NA,NA,NA,NA,NA,NA,NA,-10.341,113.369
"6/6/1994",1994,"COLOMBIA","CAUCA, HUILA",6.8,NA,650,NA,2.4,2400000,NA,200,2.917,-76.057
"6/9/1994",1994,"BOLIVIA-PERU","AREQUIPA, FELT IN N AND S AMERICA",8.2,NA,5,NA,NA,NA,NA,NA,-13.841,-67.553
"6/18/1994",1994,"NEW ZEALAND","SOUTH ISLAND",6.8,NA,NA,NA,NA,NA,NA,NA,-42.963,171.658
"6/20/1994",1994,"IRAN","FIRUZABAD, SHIRAZ",5.9,NA,3,100,NA,NA,NA,NA,28.968,52.614
"8/18/1994",1994,"ALGERIA","MASCARA",5.9,NA,171,NA,NA,NA,NA,NA,35.52,-0.106
"9/1/1994",1994,"CALIFORNIA","NORTH",7,NA,NA,NA,NA,NA,NA,NA,40.402,-125.68
"10/4/1994",1994,"RUSSIA","KURIL ISLANDS; JAPAN",8.3,NA,11,382,NA,NA,NA,NA,43.773,147.321
"10/8/1994",1994,"INDONESIA","HALMAHERA",6.8,NA,1,52,NA,NA,500,NA,-1.258,127.98
"10/9/1994",1994,"RUSSIA","KURIL ISLANDS",7.3,NA,NA,NA,NA,NA,NA,NA,43.905,147.916
"11/14/1994",1994,"PHILIPPINES","MINDORO",7.1,NA,81,225,3.7,3700000,3288,797,13.525,121.067
"12/26/1994",1994,"CALIFORNIA","EUREKA, SAMOA, ARCATA, BLUE LAKE",5.5,NA,NA,NA,2.1,2100000,NA,NA,40.741,-124.31
"12/28/1994",1994,"JAPAN","HONSHU",7.8,NA,3,200,170.4,170400000,NA,NA,40.525,143.419
"12/31/1994",1994,"CHINA","GUANGXI PROVINCE, GUANDONG PROVINCE",5.3,NA,NA,360,NA,NA,NA,1100,20.524,109.33
"1/16/1995",1995,"JAPAN","SW HONSHU",6.9,NA,5502,36896,100000,100000000000,NA,200000,34.583,135.018
"1/19/1995",1995,"COLOMBIA","BOGOTA, MANIZALES, MIRAFLORES",6.5,NA,7,NA,NA,NA,20,512,5.05,-72.916
"2/5/1995",1995,"NEW ZEALAND","NORTH ISLAND; S ISLAND",7.1,NA,NA,NA,NA,NA,NA,NA,-37.759,178.752
"2/8/1995",1995,"COLOMBIA","CALI, PEREIRA, ARMENIA, CALARCA",6.4,1,45,400,50,50000000,NA,2000,4.104,-76.622
"2/23/1995",1995,"CYPRUS","PAPHOS, NICOSIA, ARODHES, PERISTERONA",5.9,NA,2,5,4.34,4340000,570,70,35.046,32.279
"3/19/1995",1995,"INDONESIA","IRIAN JAYA REGION",6.9,NA,NA,NA,NA,NA,NA,NA,-4.183,135.109
"4/1/1995",1995,"JAPAN","NIIGATA PREFECTURE, SADO",5.4,NA,NA,NA,NA,NA,NA,NA,37.925,139.186
"4/7/1995",1995,"SAMOA","APIA; AMERICAN SAMOA",7.4,NA,NA,NA,NA,NA,NA,NA,-15.199,-173.529
"4/21/1995",1995,"PHILIPPINES","SAMAR",7.2,NA,NA,NA,NA,NA,NA,NA,12.059,125.58
"4/21/1995",1995,"PHILIPPINES","SAMAR",6.8,NA,NA,NA,NA,NA,NA,NA,12.047,125.92
"5/13/1995",1995,"GREECE","GREVENA-KOZANI, THESSALONIKI, YUGOSLAVIA",6.6,NA,NA,25,450,450000000,NA,12000,40.149,21.695
"5/14/1995",1995,"INDONESIA","TIMOR, DILI, MALIANA, MAUBARA",6.9,NA,11,19,NA,NA,NA,NA,-8.452,125.049
"5/16/1995",1995,"NEW CALEDONIA","NOUMEA; VANUATU",7.7,NA,NA,NA,NA,NA,NA,NA,-23.008,169.9
"5/27/1995",1995,"RUSSIA","SAKHALIN IS",7.1,NA,1989,750,300,300000000,NA,NA,52.629,142.827
"6/15/1995",1995,"GREECE","AIYION, ERATINI",6.5,NA,26,60,660,660000000,NA,NA,38.401,22.283
"7/11/1995",1995,"CHINA","YUNNAN PROVINCE",6.8,NA,11,136,36.1,36100000,NA,100000,21.966,99.196
"7/21/1995",1995,"CHINA","GANSU, YONGDENG, BAIYIN, DINGXI, JINGTAI",5.6,NA,14,60,NA,NA,NA,4500,36.427,103.123
"7/30/1995",1995,"CHILE","ANTOFAGASTA, CALAMA, MEJILLONES",8,NA,3,NA,1.791,1791000,NA,115,-23.34,-70.294
"8/16/1995",1995,"PAPUA NEW GUINEA","RABAUL, KOKOPO, NEW BRITAIN",7.7,NA,NA,NA,NA,NA,NA,NA,-5.799,154.178
"9/14/1995",1995,"MEXICO","GUERRERO, OAXACA, PUEBLA, MEXICO CITY",7.4,NA,3,100,NA,NA,NA,NA,16.779,-98.597
"10/1/1995",1995,"TURKEY","DINAR, EVCILER",6.4,NA,95,348,205.8,205800000,NA,5100,38.063,30.134
"10/3/1995",1995,"ECUADOR","QUITO",7,NA,2,5,NA,NA,NA,83,-2.75,-77.881
"10/6/1995",1995,"ALASKA","FAIRBANKS NORTH STAR COUNTY",6,NA,NA,NA,NA,NA,NA,NA,65.17,-148.565
"10/6/1995",1995,"INDONESIA","SUMATERA, JAMBI PROVINCE",6.8,NA,84,1868,NA,NA,NA,17600,-2.045,101.436
"10/9/1995",1995,"MEXICO","JALISCO, MANZANILLO, SAN PATRICIO MELAQUE",8,NA,50,200,NA,NA,NA,NA,19.055,-104.205
"10/18/1995",1995,"JAPAN","RYUKU IS.",7.1,NA,NA,1,NA,NA,NA,NA,27.929,130.175
"10/19/1995",1995,"JAPAN","RYUKU IS.",6.8,NA,NA,NA,NA,NA,NA,NA,28.094,130.148
"10/23/1995",1995,"CHINA","YUNNAN PROVINCE",6.2,NA,81,800,80,80000000,NA,200,26.003,102.227
"11/1/1995",1995,"CHILE","NEAR CENTRAL COAST",6.7,NA,NA,NA,NA,NA,NA,NA,-28.906,-71.417
"11/22/1995",1995,"EGYPT","NUWAYBI; SAUDI ARABIA; ISRAEL; JORDAN",7.2,NA,12,NA,NA,NA,NA,NA,28.826,34.799
"12/3/1995",1995,"RUSSIA","KURIL ISLANDS",7.9,NA,NA,NA,NA,NA,NA,NA,44.663,149.3
"1/1/1996",1996,"INDONESIA","SULAWESI",7.9,NA,9,63,1.2,1200000,NA,400,0.729,119.931
"2/3/1996",1996,"CHINA","YUNNAN PROVINCE",6.6,NA,322,17057,506,506000000,NA,959000,27.291,100.276
"2/17/1996",1996,"INDONESIA","NEW GUINEA",8.2,NA,164,423,4.2,4200000,NA,5043,-0.891,136.952
"2/21/1996",1996,"PERU","NORTHERN",7.5,NA,12,57,NA,NA,22,15,-9.593,-79.587
"2/25/1996",1996,"MEXICO","OFF COAST OF GUERRERO",7.1,NA,NA,NA,NA,NA,NA,NA,15.978,-98.07
"3/19/1996",1996,"CHINA","S. XINJIANG",6.3,NA,24,128,24,24000000,NA,15314,39.993,76.696
"3/28/1996",1996,"ECUADOR","COTOPAXI, PASTAZA, TUNGURAHUA, AMBATO",5.9,NA,NA,NA,NA,NA,NA,NA,-1.036,-78.737
"4/29/1996",1996,"SOLOMON ISLANDS","BOUGAINVILLE ISLAND",7.2,NA,NA,NA,NA,NA,NA,NA,-6.518,154.999
"5/3/1996",1996,"CHINA","NEI MONGOL",6,NA,23,330,NA,NA,NA,NA,40.774,109.661
"6/10/1996",1996,"ALASKA","ANDREANOF ISLANDS",7.9,NA,NA,NA,NA,NA,NA,NA,51.564,-177.632
"6/10/1996",1996,"ALASKA","ANDREANOF ISLANDS",7.3,NA,NA,NA,NA,NA,NA,NA,51.478,-176.847
"9/4/1996",1996,"HONSHU ISLAND, JAPAN","",5.7,NA,NA,NA,NA,NA,NA,NA,31.555,139.931
"9/5/1996",1996,"CHILE","EASTER ISLAND REGION",6.9,NA,NA,NA,NA,NA,NA,NA,-22.118,-113.436
"9/5/1996",1996,"BALKANS NW","CROATIA",6,NA,NA,NA,NA,NA,NA,NA,42.803,17.936
"9/5/1996",1996,"TAIWAN REGION","",6.8,NA,NA,NA,NA,NA,NA,NA,21.898,121.498
"10/18/1996",1996,"JAPAN","KYUSHU ISLAND",6.6,NA,NA,NA,NA,NA,NA,NA,30.568,131.093
"10/19/1996",1996,"JAPAN","KYUSHU ISLAND",6.7,NA,NA,NA,NA,NA,NA,NA,31.885,131.468
"11/12/1996",1996,"PERU","CHINCHA ALTA, ACARI, NAZCA, MARCONA",7.7,NA,14,560,NA,NA,4000,NA,-14.993,-75.675
"12/2/1996",1996,"JAPAN","KYUSHU",6.7,NA,NA,NA,NA,NA,NA,NA,31.789,131.314
"1/9/1997",1997,"KYRGYZSTAN","DZHERGETAL, KOSHTEBE, KAZARMAN",5.8,NA,NA,NA,NA,NA,NA,NA,41.026,74.284
"1/11/1997",1997,"MEXICO","MICHOACAN, ARTEAGA",7.2,NA,NA,NA,NA,NA,NA,NA,18.219,-102.756
"1/12/1997",1997,"ALBANIA","BERAT, URA VAJGURORE, GRAMSH, CERRIK",4.7,NA,NA,NA,NA,NA,NA,NA,40.956,19.672
"1/21/1997",1997,"CHINA","SOUTHERN XINJIANG",5.9,NA,12,40,NA,NA,NA,14000,39.474,76.998
"2/4/1997",1997,"IRAN","BOJNURD, SHIRVAN, ESFARAYEN",6.5,NA,88,1948,30,30000000,11000,5500,37.661,57.291
"2/27/1997",1997,"PAKISTAN","HARNAI-SIBI, QUETTA",7.1,NA,60,NA,NA,NA,NA,500,29.976,68.208
"2/28/1997",1997,"IRAN","ARDABIL",6.1,NA,1100,2600,NA,NA,NA,12000,38.075,48.05
"3/1/1997",1997,"CHINA","S. XINJIANG, JIASHI COUNTY, KASHI",5.6,NA,2,6,NA,NA,NA,4000,39.422,76.839
"3/19/1997",1997,"PAKISTAN","BAJAUR, CHITRAL",4.9,NA,NA,NA,NA,NA,NA,NA,34.872,71.62
"3/26/1997",1997,"JAPAN","KYUSHU, KAGOSHIMA",6.1,NA,NA,NA,NA,NA,NA,NA,31.92,130.429
"4/5/1997",1997,"CHINA","S. XINJIANG, JIASHI COUNTY",5.9,NA,NA,23,NA,NA,NA,3000,39.513,76.865
"4/6/1997",1997,"CHINA","S. XINJIANG",6,NA,NA,NA,NA,NA,NA,NA,39.537,76.998
"4/11/1997",1997,"CHINA","S. XINJIANG, BACHU, SHULE, YINGJISHA",6.2,NA,9,89,NA,NA,NA,2000,39.527,76.941
"4/21/1997",1997,"SOLOMON ISLANDS","SANTA CRUZ ISLANDS; VANUATU",7.7,NA,NA,NA,NA,NA,NA,7,-12.584,166.676
"4/22/1997",1997,"TOBAGO","",6.7,NA,NA,2,25,25000000,NA,3,11.112,-60.892
"4/23/1997",1997,"GUAM","",6.5,NA,NA,4,NA,NA,NA,NA,13.986,144.901
"5/10/1997",1997,"IRAN","BIRJAND, GHAEN",7.2,NA,1728,2300,100,100000000,5474,10533,33.825,59.809
"5/13/1997",1997,"AFGHANISTAN","HINDU-KUSH, MALAKAND-PESHAWAR",6.4,NA,NA,NA,NA,NA,NA,NA,36.411,70.945
"5/21/1997",1997,"INDIA","SOUTHERN",5.8,NA,56,1000,143,143000000,52690,8546,23.083,80.041
"6/25/1997",1997,"IRAN","BIRJAND, QAYEN",5.9,NA,NA,NA,NA,NA,5000,100,33.938,59.475
"7/9/1997",1997,"VENEZUELA","CARIACO-CUMANA",7,NA,81,522,81,81000000,NA,NA,10.598,-63.486
"7/21/1997",1997,"SOUTH AFRICA","AVGOLD'S HARTEBEESTFONTEIN MINE",5,NA,15,46,NA,NA,NA,NA,-26.857,26.619
"8/20/1997",1997,"INDONESIA","N. SUMATERA, ACEH, BANDA ACEH, MEDAN",6,NA,NA,NA,NA,NA,NA,NA,4.358,96.494
"9/26/1997",1997,"ITALY","CENTRAL",5.7,NA,NA,NA,NA,NA,NA,NA,43.048,12.879
"9/26/1997",1997,"ITALY","CENTRAL",6,NA,14,100,4524.9,4524900000,NA,80000,43.084,12.812
"9/28/1997",1997,"INDONESIA","SULAWESI, PAREPARE",5.9,NA,20,300,1.1,1100000,NA,650,-3.776,119.727
"9/30/1997",1997,"JAPAN","HONSHU",6.2,NA,NA,NA,NA,NA,NA,NA,31.959,141.878
"10/14/1997",1997,"TONGA ISLANDS","",7.7,NA,NA,NA,NA,NA,NA,NA,-22.101,-176.772
"10/15/1997",1997,"CHILE","PUEBLO NUEVO, COQUIMBO, LA CHIMBA",7.1,NA,8,300,48,48000000,15700,5000,-30.933,-71.22
"11/8/1997",1997,"CHINA","TIBET (XIZANG PROVINCE)",7.5,NA,NA,NA,NA,NA,NA,NA,35.069,87.325
"11/18/1997",1997,"GREECE","IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",6.6,NA,NA,NA,NA,NA,NA,NA,37.57,20.656
"11/21/1997",1997,"INDIA-BANGLADESH","CHITTAGONG, BANGLADESH",6.1,NA,23,200,NA,NA,NA,1,22.212,92.702
"11/25/1997",1997,"INDONESIA","SULAWESI",7,NA,NA,NA,NA,NA,NA,NA,1.241,122.536
"12/5/1997",1997,"RUSSIA","KAMCHATKA",7.8,NA,NA,NA,NA,NA,NA,NA,54.841,162.035
"1/10/1998",1998,"CHINA","NORTHEASTERN",5.7,NA,70,11500,285.5,285500000,NA,70000,41.083,114.5
"1/10/1998",1998,"GUATEMALA","QUEZALTENANGO, SAN MARCOS, SOLOLA",6.6,NA,NA,27,NA,NA,NA,NA,14.374,-91.473
"2/3/1998",1998,"MEXICO","OAXACA, SAN AGUSTIN, SAN FRANCISCO",6.3,NA,NA,NA,NA,NA,NA,NA,15.883,-96.298
"2/4/1998",1998,"AFGHANISTAN","ROSTAQ; TAJIKISTAN",5.9,NA,2323,818,NA,NA,NA,8094,37.075,70.089
"2/20/1998",1998,"AFGHANISTAN-TAJIKISTAN","YAR HUSAIN, ASTOR",6.4,1,1,11,NA,NA,NA,35,36.479,71.086
"3/14/1998",1998,"IRAN","GOLBAF, BAFT, KERMAN",6.6,NA,5,50,NA,NA,NA,2000,30.154,57.605
"3/19/1998",1998,"CHINA","SOUTHERN XINJIANG",5.6,NA,NA,NA,NA,NA,NA,400,39.977,76.731
"3/25/1998",1998,"BALLENY ISLANDS","",8.1,NA,NA,NA,NA,NA,NA,NA,-62.877,149.527
"4/3/1998",1998,"ITALY","CENTRAL",5.2,NA,NA,5,NA,NA,NA,300,43.164,12.701
"4/10/1998",1998,"IRAN","BIRJAND, GONABAD",5.8,NA,12,10,NA,NA,600,NA,32.457,59.976
"4/12/1998",1998,"AUSTRIA","ARNOLDSTEIN; SLOVENIA",5.7,NA,1,NA,NA,NA,NA,NA,46.245,13.652
"5/3/1998",1998,"TAIWAN","",7.5,NA,NA,NA,NA,NA,NA,NA,22.306,125.308
"5/22/1998",1998,"BOLIVIA","CENTRAL",6.6,NA,105,150,NA,NA,NA,NA,-17.731,-65.431
"5/28/1998",1998,"CHINA","SOUTHERN XINJIANG",5.6,NA,NA,28,NA,NA,NA,2000,37.388,78.843
"5/30/1998",1998,"AFGHANISTAN","BADAKHSHAN, TAKHAR",6.6,NA,4700,NA,10,10000000,NA,NA,37.106,70.11
"6/27/1998",1998,"TURKEY","ADANA, CEYHAN",6.3,NA,145,1500,550,550000000,NA,1700,36.878,35.307
"7/9/1998",1998,"AZORES","FAIAL, PICO, TERCEIRA",6.2,NA,10,100,72,72000000,NA,NA,38.65,-28.626
"7/9/1998",1998,"ARMENIA-AZERBAIJAN-IRAN","ASTARA, BILASUVAR, IMISLI",6,NA,NA,NA,NA,NA,NA,NA,38.717,48.507
"7/17/1998",1998,"TAIWAN","CHIA-I, TAINAN, HUALIEN, KAO-HSIUNG",5.7,NA,5,27,NA,NA,NA,NA,23.407,120.736
"7/17/1998",1998,"PAPUA NEW GUINEA","SISSANO",7,NA,1636,1000,NA,NA,NA,NA,-2.943,142.582
"8/4/1998",1998,"ECUADOR","BAHIA DE CARAQUEZ, CANOA",7.2,NA,3,40,NA,NA,NA,NA,-0.593,-80.393
"8/27/1998",1998,"CHINA","SOUTHERN XINJIANG",6.4,NA,3,7,NA,NA,18771,3600,39.66,77.343
"9/28/1998",1998,"INDONESIA","JAWA, MALANG, BLITAR, BANTUR",6.6,NA,1,NA,NA,NA,62,38,-8.194,112.413
"9/29/1998",1998,"BALKANS NW","SERBIA",5.5,NA,1,17,NA,NA,NA,NA,44.209,20.08
"9/30/1998",1998,"ALBANIA","KUKES, PESHKOPI",5.3,NA,NA,NA,NA,NA,NA,700,41.925,20.39
"10/5/1998",1998,"IRAN","WESTERN",5.4,NA,NA,NA,NA,NA,100,NA,33.199,47.225
"11/13/1998",1998,"IRAN","SOUTHERN",5.4,NA,5,105,NA,NA,850,NA,27.791,53.608
"11/19/1998",1998,"CHINA","SICHUAN PROVINCE",5.6,NA,5,1543,70,70000000,NA,12000,27.308,101.029
"11/29/1998",1998,"INDONESIA","MANGOLE, MANADO, TALIABU",7.7,NA,41,107,200,200000000,NA,1000,-2.071,124.891
"12/1/1998",1998,"CHINA","YUNNAN PROVINCE SOUTHEASTERN",4.5,NA,NA,84,22.6,22600000,NA,21872,26.373,104.021
"1/25/1999",1999,"COLOMBIA","ARMENIA, CALARCA, PEREIRA, CALDAS, HUILA",6.2,700,1185,4750,1857.366,1857366000,NA,NA,4.461,-75.724
"2/1/1999",1999,"RUSSIA","MAKHACHKALA, DAGESTAN",3.2,NA,NA,NA,0.9,900000,NA,NA,42.962,46.954
"2/2/1999",1999,"SPAIN","MULA, PUEBLA DE MULA",4.8,NA,NA,20,44.004,44004000,NA,NA,38.193,-1.566
"2/11/1999",1999,"AFGHANISTAN","LOWGAR, VARDAK, KABUL",6,NA,70,500,NA,NA,NA,7000,34.259,69.364
"3/4/1999",1999,"IRAN","SOUTHERN",6.6,NA,1,NA,NA,NA,517,NA,28.343,57.193
"3/11/1999",1999,"CHINA","NE",5.1,NA,NA,3,NA,NA,NA,200,41.131,114.658
"3/28/1999",1999,"INDIA","CHAMOLI, RUDRAPRAYAG, TEHRI GARHWAL",6.6,NA,100,394,NA,NA,NA,21100,30.512,79.403
"4/3/1999",1999,"PERU","CAMANA, AREQUIPA",6.8,NA,1,50,NA,NA,300,NA,-16.66,-72.662
"5/6/1999",1999,"IRAN","SOUTHERN",6.2,NA,26,100,NA,NA,NA,800,29.501,51.88
"6/4/1999",1999,"AZERBAIJAN","AGDAS, UCAR, AGALI",5.4,NA,1,18,5,5000000,50,NA,40.802,47.448
"6/15/1999",1999,"MEXICO","PUEBLA, VERACRUZ, OAXACA, MORELOS, GUERRERO",7,NA,20,200,226.8,226800000,2000,NA,18.386,-97.436
"6/21/1999",1999,"MEXICO","GUERRERO",6.3,NA,NA,NA,NA,NA,1300,NA,18.324,-101.539
"7/11/1999",1999,"GUATEMALA","IZABAL-PUERTO BARRIOS; HONDURAS",6.7,NA,2,40,NA,NA,4,7,15.782,-88.33
"7/22/1999",1999,"BANGLADESH","MAHESHKHALI ISLAND, COX'S BAZAAR",4.2,NA,6,200,NA,NA,NA,700,21.544,91.895
"8/17/1999",1999,"TURKEY","ISTANBUL, KOCAELI, SAKARYA",7.6,NA,17118,50000,20000,20000000000,73342,NA,40.76,29.97
"8/31/1999",1999,"TURKEY","IZMIT",5.2,NA,1,166,NA,NA,NA,NA,40.711,29.949
"9/7/1999",1999,"GREECE","ATHENS",6,NA,143,1600,4200,4200000000,NA,53000,38.119,23.605
"9/13/1999",1999,"TURKEY","ADAPAZARI-GOLUCK-KOCAELI",5.8,NA,7,422,NA,NA,NA,NA,40.709,30.045
"9/20/1999",1999,"TAIWAN","NANTOU, TAICHUNG, TAIZHONG",7.7,NA,2297,8700,14000,14000000000,82000,NA,23.772,120.982
"9/25/1999",1999,"TAIWAN","CENTRAL",6.5,NA,NA,NA,NA,NA,NA,NA,23.738,121.158
"9/30/1999",1999,"MEXICO","OAXACA",7.5,NA,35,215,164.8,164800000,2000,NA,16.059,-96.931
"10/16/1999",1999,"CALIFORNIA","LUDLOW, LANDERS, TWENTYNINE PALMS",7.2,NA,NA,4,NA,NA,NA,NA,34.594,-116.271
"10/22/1999",1999,"TAIWAN","CHIA-I",5.9,NA,1,254,0.786,786000,NA,15,23.445,120.506
"10/31/1999",1999,"PERU","CHUSCHI, CANGALLo, HUANCAPI",4.4,NA,NA,30,NA,NA,1100,210,-13.64,-74.43
"11/1/1999",1999,"CHINA","SHANXI",5.3,NA,NA,4,44,44000000,NA,6000,39.899,113.983
"11/11/1999",1999,"TURKEY","ADAPAZARI, KOCEALI, GOLCUK",5.7,NA,2,171,NA,NA,NA,NA,40.744,30.266
"11/12/1999",1999,"TURKEY","BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",7.2,NA,894,4948,1000,1000000000,NA,NA,40.758,31.161
"11/24/1999",1999,"CHINA","YUNNAN PROVINCE",4.6,NA,1,5,NA,NA,NA,90,24.589,102.872
"11/26/1999",1999,"IRAN","GORGAN",5.3,NA,NA,NA,NA,NA,50,NA,36.92,54.9
"11/26/1999",1999,"VANUATU ISLANDS","PENTECOST",7.5,NA,10,100,NA,NA,NA,NA,-16.423,168.214
"11/29/1999",1999,"CHINA","NORTHEASTERN",5,NA,NA,NA,NA,NA,NA,160,40.459,122.889
"12/3/1999",1999,"TURKEY","GORESKEN, ERZURUM PROVINCE",5.7,NA,NA,6,NA,NA,340,NA,40.358,42.346
"12/11/1999",1999,"PHILIPPINES","S LUZON",7.3,NA,5,40,1.794,1794000,NA,NA,15.766,119.74
"12/21/1999",1999,"INDONESIA","PANDEGLANG, W JAWA, SE SUMATERA",6.5,NA,5,220,3.9,3900000,2800,NA,-6.845,105.555
"12/22/1999",1999,"ALGERIA","NORTHERN",5.6,NA,24,175,60.929,60929000,NA,3000,35.321,-1.281
"1/3/2000",2000,"INDIA-BANGLADESH BORDER","MAHESHKHALI",4.6,NA,NA,NA,NA,NA,100,NA,22.132,92.771
"1/11/2000",2000,"CHINA","LIAONING PROVINCE",5.1,NA,NA,30,NA,NA,8800,3600,40.498,122.994
"1/14/2000",2000,"CHINA","YUNNAN PROVINCE",5.9,NA,7,2528,73.5,73500000,NA,41000,25.607,101.063
"2/2/2000",2000,"IRAN","BARDASKAN, KASHMAR",5.3,NA,1,15,NA,NA,300,100,35.288,58.218
"2/7/2000",2000,"SOUTH AFRICA; SWAZILAND","MBABANE-MANZINI",4.5,NA,NA,1,NA,NA,NA,NA,-26.288,30.888
"3/28/2000",2000,"JAPAN","VOLCANO ISLANDS",7.6,NA,NA,NA,NA,NA,NA,NA,22.338,143.73
"4/5/2000",2000,"GREECE","CRETE",5.5,NA,NA,NA,NA,NA,NA,NA,34.22,25.69
"5/4/2000",2000,"INDONESIA","SULAWESI",7.6,NA,46,264,30,30000000,NA,10000,-1.105,123.573
"5/7/2000",2000,"TURKEY","DOGANYOL, PUTURGE",4.1,NA,NA,1,NA,NA,200,NA,38.164,38.777
"5/17/2000",2000,"TAIWAN","TAI-CHUNG COUNTY",5.4,NA,3,13,NA,NA,NA,NA,24.223,121.058
"6/4/2000",2000,"INDONESIA","SUMATRA",7.9,NA,103,2174,6,6000000,NA,NA,-4.721,102.087
"6/6/2000",2000,"TURKEY","CERKES, CUBUK, ORTA",6,NA,2,80,NA,NA,4600,NA,40.693,32.992
"6/7/2000",2000,"CHINA","YUNNAN PROVINCE",6.3,NA,NA,NA,NA,NA,NA,NA,26.856,97.238
"6/7/2000",2000,"INDONESIA","SOUTHERN SUMATERA",6.7,NA,1,NA,NA,NA,600,NA,-4.612,101.905
"6/10/2000",2000,"TAIWAN","NAN-TOU",6.4,NA,2,36,NA,NA,NA,NA,23.843,121.225
"6/17/2000",2000,"ICELAND","VESTMANNAEYJAR, HELLA",6.5,NA,NA,1,20,20000000,19,11,63.966,-20.487
"6/18/2000",2000,"AUSTRALIA","S, COCOS ISLANDS",7.9,NA,NA,NA,NA,NA,NA,NA,-13.802,97.453
"6/21/2000",2000,"ICELAND","GRIMSNES, SELFOSS, EYRARBAKKI, STOKKSEYRI",6.5,NA,NA,NA,12,12000000,NA,12,63.98,-20.758
"7/1/2000",2000,"JAPAN","NEAR S COAST HONSHU",6.1,NA,1,NA,NA,NA,NA,NA,34.221,139.131
"7/6/2000",2000,"NICARAGUA","MASAYA",5.4,NA,7,42,NA,NA,1130,357,11.884,-85.988
"7/12/2000",2000,"INDONESIA","JAWA",5.4,NA,NA,6,NA,NA,225,NA,-6.675,106.845
"7/15/2000",2000,"JAPAN","NEAR S COAST HONSHU",6.1,NA,NA,10,NA,NA,20,NA,34.319,139.26
