Region,Sub Region,Country,Drug Group,Drug,Year,Country Code,download,Latest Year,Clear,Kg Equivalent,Latest Year Kg Value,Metring Tons,Number of Records
Africa,Southern Africa,Zambia,Opioids,Illicit morphine,2019,ZAM,,2019,1,6.29,6.29,0.00629,1
Africa,Southern Africa,Zambia,Other miscellaneous,Other miscellaneous,2019,ZAM,,2019,1,0.00727,0.00727,7.27e-06,1
Africa,Southern Africa,Zambia,Precursors,Ephedrine,2019,ZAM,,2019,1,57.106,57.106,0.057106,1
Africa,Southern Africa,Zambia,Substances not under international control,Other prescription medicines,2019,ZAM,,2019,1,0.0012,0.0012,1.2e-06,1
Africa,Southern Africa,Zambia,Substances not under international control,Plant-based NPS,2019,ZAM,,2019,1,177.7499,177.7499,0.1777499,1
Africa,Southern Africa,Zambia,ATS,Other stimulants,2018,ZAM,,2019,1,63.67,,0.06367,1
Africa,Southern Africa,Zambia,Cannabis-type,Cannabis plants,2018,ZAM,,2019,1,996.09,,0.99609,1
Africa,Southern Africa,Zambia,Cannabis-type,Cannabis seed,2018,ZAM,,2019,1,46.1362,,0.0461362,1
Africa,Southern Africa,Zambia,Cannabis-type,Hashish (resin),2018,ZAM,,2019,1,72.54,,0.07254,1
Africa,Southern Africa,Zambia,Cannabis-type,Marijuana (herb),2018,ZAM,,2019,1,17327.995,,17.327995,1
Africa,Southern Africa,Zambia,Cocaine-type,Cocaine salts,2018,ZAM,,2019,1,13.55,,0.01355,1
Africa,Southern Africa,Zambia,Opioids,Heroin,2018,ZAM,,2019,1,0.19574,,0.00019574,1
Africa,Southern Africa,Zambia,Opioids,Illicit morphine,2018,ZAM,,2019,1,0.04513,,4.513e-05,1
Africa,Southern Africa,Zambia,Sedatives and Tranquillizers,Benzodiazepines,2018,ZAM,,2018,1,5.999999866e-05,5.999999866e-05,5.999999866e-08,1
Africa,Southern Africa,Zambia,Sedatives and Tranquillizers,Benzodiazepines,2018,ZAM,,2018,1,0.5701,0.5701,0.0005701,1
Africa,Southern Africa,Zambia,Substances not under international control,Non-specified substances not under int. control,2018,ZAM,,2019,1,0.003858,,3.858e-06,1
Africa,Southern Africa,Zambia,Substances not under international control,Other prescription medicines,2018,ZAM,,2019,1,0.001540000,,1.539999966e-06,1
Africa,Southern Africa,Zambia,Substances not under international control,Plant-based NPS,2018,ZAM,,2019,1,200.52,,0.20052,1
Africa,Southern Africa,Zambia,Cannabis-type,Cannabis oil,2017,ZAM,,2019,1,46.135,,0.046135,1
Africa,Southern Africa,Zambia,Cannabis-type,Cannabis plants,2017,ZAM,,2019,1,997.191,,0.997191,1
Africa,Southern Africa,Zambia,Cannabis-type,Hashish (resin),2017,ZAM,,2019,1,72.537,,0.072537,1
Africa,Southern Africa,Zambia,Cannabis-type,Marijuana (herb),2017,ZAM,,2019,1,17327.959,,17.327959,1
Africa,Southern Africa,Zambia,Cocaine-type,Cocaine salts,2017,ZAM,,2019,1,13.0995,,0.0130995,1
Africa,Southern Africa,Zambia,Opioids,Heroin,2017,ZAM,,2019,1,0.19292,,0.00019292,1
Africa,Southern Africa,Zambia,Opioids,Illicit morphine,2017,ZAM,,2019,1,0.04513,,4.513e-05,1
Africa,Southern Africa,Zambia,Other miscellaneous,Other miscellaneous,2017,ZAM,,2019,1,0.004,,4e-06,1
Africa,Southern Africa,Zambia,Precursors,Ephedrine,2017,ZAM,,2019,1,63.67,,0.06367,1
Africa,Southern Africa,Zambia,Sedatives and Tranquillizers,Benzodiazepines,2017,ZAM,,2018,1,0.5701,,0.0005701,1
Africa,Southern Africa,Zambia,Sedatives and Tranquillizers,Benzodiazepines,2017,ZAM,,2018,1,5.999999866e-05,,5.999999866e-08,1
Africa,Southern Africa,Zambia,Substances not under international control,Other prescription medicines,2017,ZAM,,2019,1,0.001540000,,1.539999966e-06,1
Africa,Southern Africa,Zambia,Substances not under international control,Plant-based NPS,2017,ZAM,,2019,1,200.52124,,0.20052124,1
Africa,Southern Africa,Zambia,Cannabis-type,Cannabis plants,2016,ZAM,,2019,1,39355.12,,39.35512,1
Africa,Southern Africa,Zambia,Cannabis-type,Cannabis seed,2016,ZAM,,2019,1,124.01,,0.12401,1
Africa,Southern Africa,Zambia,Cannabis-type,Hashish (resin),2016,ZAM,,2019,1,3.565,,0.003565,1
Africa,Southern Africa,Zambia,Cannabis-type,Marijuana (herb),2016,ZAM,,2019,1,19611.22,,19.61122,1
Africa,Southern Africa,Zambia,Cocaine-type,Cocaine salts,2016,ZAM,,2019,1,26.17578,,0.02617578,1
Africa,Southern Africa,Zambia,Opioids,Heroin,2016,ZAM,,2019,1,0.5617,,0.0005617,1
Africa,Southern Africa,Zambia,Opioids,Opium,2016,ZAM,,2019,1,23.458,,0.023458,1
Africa,Southern Africa,Zambia,Sedatives and Tranquillizers,Non-specified sedatives and tranquillizers,2016,ZAM,,2018,1,0.1108,,0.0001108,1
Africa,Southern Africa,Zambia,Substances not under international control,Plant-based NPS,2016,ZAM,,2019,1,283.4,,0.2834,1
Africa,Southern Africa,Zambia,ATS,Ecstasy-type substances,2015,ZAM,,2019,1,1.1941,,0.0011941,1
Africa,Southern Africa,Zambia,Cannabis-type,Cannabis plants,2015,ZAM,,2019,1,114377.064,,114.377064,1
Africa,Southern Africa,Zambia,Cannabis-type,Cannabis seed,2015,ZAM,,2019,1,256.502,,0.256502,1
Africa,Southern Africa,Zambia,Cannabis-type,Marijuana (herb),2015,ZAM,,2019,1,17466.4,,17.4664,1
Africa,Southern Africa,Zambia,Cocaine-type,Cocaine salts,2015,ZAM,,2019,1,0.581,,0.000581,1
Africa,Southern Africa,Zambia,Opioids,Heroin,2015,ZAM,,2019,1,1.438,,0.001438,1
Africa,Southern Africa,Zambia,Other miscellaneous,Other miscellaneous,2015,ZAM,,2019,1,0.3984,,0.0003984,1
Africa,Southern Africa,Zambia,Sedatives and Tranquillizers,Barbiturates,2015,ZAM,,2018,1,0.0586,,5.86e-05,1
Africa,Southern Africa,Zambia,Sedatives and Tranquillizers,Benzodiazepines,2015,ZAM,,2018,1,0.027,,2.7e-05,1
Africa,Southern Africa,Zambia,Substances not under international control,Other prescription medicines,2015,ZAM,,2019,1,0.06,,6e-05,1
Africa,Southern Africa,Zambia,Substances not under international control,Plant-based NPS,2015,ZAM,,2019,1,462.233,,0.462233,1
Africa,West and Central Africa,Benin,Cannabis-type,Marijuana (herb),2019,BEN,,2019,1,866.703,866.703,0.866703,1
Africa,West and Central Africa,Benin,Cocaine-type,Cocaine salts,2019,BEN,,2019,1,1.123,1.123,0.001123,1
Africa,West and Central Africa,Benin,Opioids,Heroin,2019,BEN,,2019,1,0.015,0.015,1.5e-05,1
Africa,West and Central Africa,Benin,Opioids,Pharmaceutical opioids,2019,BEN,,2019,1,59194.9,59194.9,59.1949,1
Africa,West and Central Africa,Benin,Substances not under international control,Plant-based NPS,2019,BEN,,2019,1,2.372,2.372,0.002372,1
Africa,West and Central Africa,Benin,ATS,Methamphetamine,2018,BEN,,2018,1,0.00683,0.00683,6.83e-06,1
Africa,West and Central Africa,Benin,Cannabis-type,Cannabis-type,2018,BEN,,2019,1,5987.978,,5.987978,1
Africa,West and Central Africa,Benin,Cocaine-type,Cocaine salts,2018,BEN,,2019,1,49.21685,,0.04921685,1
Africa,West and Central Africa,Benin,Opioids,Heroin,2018,BEN,,2019,1,34.49565,,0.03449565,1
Africa,West and Central Africa,Benin,Opioids,Pharmaceutical opioids,2018,BEN,,2019,1,0.073,,7.3e-05,1
Africa,West and Central Africa,Benin,Sedatives and Tranquillizers,Benzodiazepines,2018,BEN,,2018,1,0.292,0.292,0.000292,1
Africa,West and Central Africa,Benin,ATS,Amphetamine,2017,BEN,,2018,1,1.126,,0.001126,1
Africa,West and Central Africa,Benin,ATS,Methamphetamine,2017,BEN,,2018,1,146.608,,0.146608,1
Africa,West and Central Africa,Benin,Cannabis-type,Marijuana (herb),2017,BEN,,2019,1,901.84911,,0.90184911,1
Africa,West and Central Africa,Benin,Cocaine-type,Non-specified cocaine,2017,BEN,,2019,1,45.764,,0.045764,1
Africa,West and Central Africa,Benin,Opioids,Heroin,2017,BEN,,2019,1,10.428,,0.010428,1
Africa,West and Central Africa,Benin,Opioids,Pharmaceutical opioids,2017,BEN,,2019,1,49.5,,0.0495,1
Africa,West and Central Africa,Benin,Opioids,Pharmaceutical opioids,2017,BEN,,2019,1,0.00028,,2.8e-07,1
Africa,West and Central Africa,Benin,Precursors,Ephedrine,2017,BEN,,2017,1,152.02,152.02,0.15202,1
Africa,West and Central Africa,Benin,Sedatives and Tranquillizers,Benzodiazepines,2017,BEN,,2018,1,0.000180000,,1.799999960e-07,1
Africa,West and Central Africa,Benin,ATS,Methamphetamine,2016,BEN,,2018,1,141.52,,0.14152,1
Africa,West and Central Africa,Benin,Cannabis-type,Marijuana (herb),2016,BEN,,2019,1,814.438,,0.814438,1
Africa,West and Central Africa,Benin,Cocaine-type,Non-specified cocaine,2016,BEN,,2019,1,168.99,,0.16899,1
Africa,West and Central Africa,Benin,Opioids,Heroin,2016,BEN,,2019,1,1.96,,0.00196,1
Africa,West and Central Africa,Benin,Precursors,Ephedrine,2016,BEN,,2017,1,295.37,,0.29537,1
Africa,West and Central Africa,Benin,ATS,Methamphetamine,2015,BEN,,2018,1,40.6105,,0.0406105,1
Africa,West and Central Africa,Benin,Cannabis-type,Marijuana (herb),2015,BEN,,2019,1,3760.1834,,3.7601834,1
Africa,West and Central Africa,Benin,Cocaine-type,Non-specified cocaine,2015,BEN,,2019,1,308.207037,,0.308207037,1
Africa,West and Central Africa,Benin,Opioids,Heroin,2015,BEN,,2019,1,40.48497,,0.04048497,1
Africa,West and Central Africa,Benin,Opioids,Pharmaceutical opioids,2015,BEN,,2019,1,111820.08747,,111.82008747,1
Africa,West and Central Africa,Burkina Faso,ATS,Non-specified ATS,2019,BKF,,2019,1,30010.59,30010.59,30.01059,1
Africa,West and Central Africa,Burkina Faso,Cannabis-type,Marijuana (herb),2019,BKF,,2019,1,3497.439,3497.439,3.497439,1
Africa,West and Central Africa,Burkina Faso,Cocaine-type,Cocaine salts,2019,BKF,,2019,1,1.907846,1.907846,0.001907846,1
Africa,West and Central Africa,Burkina Faso,Opioids,Heroin,2019,BKF,,2019,1,0.02656,0.02656,2.656e-05,1
Africa,West and Central Africa,Burkina Faso,Cannabis-type,Cannabis-type,2018,BKF,,2019,1,10625.347,,10.625347,1
Africa,West and Central Africa,Burkina Faso,Cocaine-type,Cocaine salts,2018,BKF,,2019,1,0.005665,,5.665e-06,1
Africa,West and Central Africa,Burkina Faso,Non-specified,Non-specified,2018,BKF,,2018,1,75293,75293,75.293,1
Africa,West and Central Africa,Burkina Faso,Opioids,Heroin,2018,BKF,,2019,1,18.603671,,0.018603671,1
Africa,West and Central Africa,Cabo Verde,Cannabis-type,Marijuana (herb),2019,CVI,,2019,1,2390.197,2390.197,2.390197,1
Africa,West and Central Africa,Cabo Verde,Cocaine-type,Cocaine salts,2019,CVI,,2019,1,11073.876,11073.876,11.073876,1
Africa,West and Central Africa,Central African Republic,Cannabis-type,Hashish (resin),2017,CAF,,2017,1,34,34,0.034,1
Africa,West and Central Africa,Central African Republic,Cannabis-type,Marijuana (herb),2017,CAF,,2017,1,212,212,0.212,1
Africa,West and Central Africa,Central African Republic,Cocaine-type,Cocaine salts,2017,CAF,,2017,1,0.05,0.05,5e-05,1
Africa,West and Central Africa,Central African Republic,Opioids,Heroin,2017,CAF,,2017,1,0.102,0.102,0.000102,1
Africa,West and Central Africa,Ghana,Cannabis-type,Marijuana (herb),2016,GHA,,2019,1,2557.25,,2.55725,1
Africa,West and Central Africa,Ghana,Cocaine-type,Cocaine salts,2016,GHA,,2018,1,5.719,,0.005719,1
Africa,West and Central Africa,Ghana,Opioids,Heroin,2016,GHA,,2019,1,1.451,,0.001451,1
Africa,West and Central Africa,Ghana,Other miscellaneous,Other miscellaneous,2016,GHA,,2016,1,3.579,3.579,0.003579,1
Africa,West and Central Africa,Ghana,ATS,Methamphetamine,2015,GHA,,2018,1,10.7,,0.0107,1
Africa,West and Central Africa,Ghana,Cannabis-type,Marijuana (herb),2015,GHA,,2019,1,7483.71,,7.48371,1
Africa,West and Central Africa,Ghana,Cocaine-type,Cocaine salts,2015,GHA,,2018,1,8.952,,0.008952,1
Africa,West and Central Africa,Ghana,Opioids,Heroin,2015,GHA,,2019,1,5.43,,0.00543,1
Africa,West and Central Africa,Ghana,Other miscellaneous,Other miscellaneous,2015,GHA,,2016,1,18.38,,0.01838,1
Africa,West and Central Africa,Guinea,Opioids,Pharmaceutical opioids,2017,GUI,,2017,1,10,10,0.01,1
Africa,West and Central Africa,Liberia,Cannabis-type,Marijuana (herb),2019,LIR,,2019,1,7430,7430,7.43,1
Africa,West and Central Africa,Liberia,Cocaine-type,Cocaine salts,2019,LIR,,2019,1,3.4,3.4,0.0034,1
Africa,West and Central Africa,Liberia,Opioids,Heroin,2019,LIR,,2019,1,46,46,0.046,1
Africa,West and Central Africa,Liberia,Opioids,Pharmaceutical opioids,2019,LIR,,2019,1,10,10,0.01,1
Africa,West and Central Africa,Liberia,Cannabis-type,Marijuana (herb),2016,LIR,,2019,1,8900,,8.9,1
Africa,West and Central Africa,Liberia,Cocaine-type,Cocaine salts,2016,LIR,,2019,1,7.94,,0.00794,1
Africa,West and Central Africa,Liberia,Opioids,Heroin,2016,LIR,,2019,1,14.32,,0.01432,1
Africa,West and Central Africa,Liberia,Cannabis-type,Cannabis plants,2015,LIR,,2019,1,1500,,1.5,1
Africa,West and Central Africa,Liberia,Cannabis-type,Marijuana (herb),2015,LIR,,2019,1,18800,,18.8,1
Africa,West and Central Africa,Liberia,Cocaine-type,Non-specified cocaine,2015,LIR,,2019,1,1.87,,0.00187,1
Africa,West and Central Africa,Liberia,Opioids,Heroin,2015,LIR,,2019,1,6.2,,0.0062,1
Africa,West and Central Africa,Mali,Cocaine-type,Cocaine salts,2018,MLI,,2018,1,2.76,2.76,0.00276,1
Africa,West and Central Africa,Mali,Cocaine-type,Crack,2018,MLI,,2018,1,62.93,62.93,0.06293,1
Africa,West and Central Africa,Mali,Opioids,Heroin,2018,MLI,,2018,1,8.58,8.58,0.00858,1
Africa,West and Central Africa,Mali,Opioids,Pharmaceutical opioids,2018,MLI,,2018,1,30.062250448,30.062250448,0.030062250,1
Africa,West and Central Africa,Mali,Cannabis-type,Marijuana (herb),2017,MLI,,2017,1,7705.85,7705.85,7.70585,1
Africa,West and Central Africa,Mali,Cocaine-type,Non-specified cocaine,2017,MLI,,2018,1,5.04,,0.00504,1
Africa,West and Central Africa,Mali,Opioids,Heroin,2017,MLI,,2018,1,10,,0.01,1
Africa,West and Central Africa,Niger,ATS,Methamphetamine,2018,NER,,2018,1,0.5715,0.5715,0.0005715,1
Africa,West and Central Africa,Niger,ATS,Non-specified ATS,2018,NER,,2018,1,2.04175,2.04175,0.00204175,1
Africa,West and Central Africa,Niger,Cannabis-type,Hashish (resin),2018,NER,,2018,1,2535,2535,2.535,1
Africa,West and Central Africa,Niger,Cannabis-type,Marijuana (herb),2018,NER,,2018,1,2762,2762,2.762,1
Africa,West and Central Africa,Niger,Cocaine-type,Cocaine salts,2018,NER,,2018,1,6,6,0.006,1
Africa,West and Central Africa,Niger,Cocaine-type,Crack,2018,NER,,2018,1,0.182,0.182,0.000182,1
Africa,West and Central Africa,Niger,Opioids,Pharmaceutical opioids,2018,NER,,2018,1,838.247812491,838.247812491,0.838247812,1
Africa,West and Central Africa,Niger,Opioids,Pharmaceutical opioids,2017,NER,,2018,1,366.858005467,,0.366858005,1
Africa,West and Central Africa,Niger,ATS,Amphetamine,2016,NER,,2018,1,3.40425,,0.00340425,1
Africa,West and Central Africa,Niger,ATS,Other stimulants,2016,NER,,2018,1,0.22425,,0.00022425,1
Africa,West and Central Africa,Niger,Cannabis-type,Marijuana (herb),2016,NER,,2018,1,7210.138,,7.210138,1
Africa,West and Central Africa,Niger,Cocaine-type,Cocaine salts,2016,NER,,2018,1,0.119,,0.000119,1
Africa,West and Central Africa,Niger,Cocaine-type,Crack,2016,NER,,2018,1,0.0076,,7.6e-06,1
Africa,West and Central Africa,Niger,Opioids,Heroin,2016,NER,,2018,1,0.13025,,0.00013025,1
Africa,West and Central Africa,Niger,Opioids,Pharmaceutical opioids,2016,NER,,2018,1,845.474562599,,0.845474563,1
Africa,West and Central Africa,Niger,Sedatives and Tranquillizers,Benzodiazepines,2016,NER,,2016,1,59.818378663,59.818378663,0.059818379,1
Africa,West and Central Africa,Nigeria,Cannabis-type,Marijuana (herb),2019,NIR,,2019,1,310100,310100,310.1,1
Africa,West and Central Africa,Nigeria,ATS,Methamphetamine,2018,NIR,,2018,1,270.084,270.084,0.270084,1
Africa,West and Central Africa,Nigeria,ATS,Other stimulants,2018,NIR,,2018,1,326.56,326.56,0.32656,1
Africa,West and Central Africa,Nigeria,Cannabis-type,Marijuana (herb),2018,NIR,,2019,1,272052.1,,272.0521,1
Africa,West and Central Africa,Nigeria,Cocaine-type,Cocaine salts,2018,NIR,,2018,1,124.845,124.845,0.124845,1
Africa,West and Central Africa,Nigeria,Opioids,Heroin,2018,NIR,,2018,1,59.613,59.613,0.059613,1
Africa,West and Central Africa,Nigeria,Opioids,Other illicit opioids,2018,NIR,,2018,1,16717.018,16717.018,16.717018,1
Africa,West and Central Africa,Nigeria,Opioids,Pharmaceutical opioids,2018,NIR,,2018,1,22562,22562,22.562,1
Africa,West and Central Africa,Nigeria,Other miscellaneous,Other miscellaneous,2018,NIR,,2018,1,2971.253,2971.253,2.971253,1
Africa,West and Central Africa,Nigeria,Sedatives and Tranquillizers,Barbiturates,2018,NIR,,2018,1,12.421,12.421,0.012421,1
Africa,West and Central Africa,Nigeria,Sedatives and Tranquillizers,Benzodiazepines,2018,NIR,,2018,1,1464.934,1464.934,1.464934,1
Africa,West and Central Africa,Nigeria,Substances not under international control,Plant-based NPS,2018,NIR,,2018,1,6.7,6.7,0.0067,1
Africa,West and Central Africa,Nigeria,ATS,Non-specified ATS,2017,NIR,,2018,1,782.431,,0.782431,1
Africa,West and Central Africa,Nigeria,Cannabis-type,Marijuana (herb),2017,NIR,,2019,1,191084.2,,191.0842,1
Africa,West and Central Africa,Nigeria,Cocaine-type,Cocaine salts,2017,NIR,,2018,1,92.26,,0.09226,1
Africa,West and Central Africa,Nigeria,Non-specified,Non-specified,2017,NIR,,2017,1,9226.52,9226.52,9.22652,1
Africa,West and Central Africa,Nigeria,Opioids,Heroin,2017,NIR,,2018,1,85.36,,0.08536,1
Africa,West and Central Africa,Nigeria,Opioids,Illicit morphine,2017,NIR,,2018,1,1.357,,0.001357,1
Africa,West and Central Africa,Nigeria,Opioids,Pharmaceutical opioids,2017,NIR,,2018,1,221.43,,0.22143,1
Africa,West and Central Africa,Nigeria,Opioids,Pharmaceutical opioids,2017,NIR,,2018,1,9772.54,,9.77254,1
Africa,West and Central Africa,Nigeria,Opioids,Pharmaceutical opioids,2017,NIR,,2018,1,92259,,92.259,1
Africa,West and Central Africa,Nigeria,Precursors,Ephedrine,2017,NIR,,2017,1,168.85,168.85,0.16885,1
Africa,West and Central Africa,Nigeria,Sedatives and Tranquillizers,Non-specified sedatives and tranquillizers,2017,NIR,,2018,1,1784.69,,1.78469,1
Africa,West and Central Africa,Nigeria,ATS,ATS,2016,NIR,,2018,1,1268.51,,1.26851,1
Africa,West and Central Africa,Nigeria,Cannabis-type,Marijuana (herb),2016,NIR,,2019,1,187374,,187.374,1
Americas,Caribbean,Dominican Republic,Cocaine-type,Cocaine salts,2016,DOM,,2019,1,8450,,8.45,1
Americas,Caribbean,Dominican Republic,Opioids,Heroin,2016,DOM,,2019,1,68.49,,0.06849,1
Americas,Caribbean,Dominican Republic,Cannabis-type,Marijuana (herb),2015,DOM,,2019,1,3665.7,,3.6657,1
Americas,Caribbean,Dominican Republic,Cocaine-type,Cocaine salts,2015,DOM,,2019,1,9370.1,,9.3701,1
Americas,Caribbean,Dominican Republic,Cocaine-type,Crack,2015,DOM,,2019,1,27.1,,0.0271,1
Americas,Caribbean,Dominican Republic,Opioids,Heroin,2015,DOM,,2019,1,51.2,,0.0512,1
Americas,Caribbean,Haiti,Cannabis-type,Marijuana (herb),2019,HAI,,2019,1,1322,1322,1.322,1
Americas,Caribbean,Haiti,Cocaine-type,Cocaine salts,2019,HAI,,2019,1,10,10,0.01,1
Americas,Caribbean,Haiti,Cannabis-type,Marijuana (herb),2016,HAI,,2019,1,0.00176,,1.76e-06,1
Americas,Caribbean,Haiti,Cocaine-type,Cocaine salts,2016,HAI,,2019,1,35,,0.035,1
Americas,Caribbean,Haiti,Cannabis-type,Marijuana (herb),2015,HAI,,2019,1,2702.15,,2.70215,1
Americas,Caribbean,Haiti,Cocaine-type,Non-specified cocaine,2015,HAI,,2019,1,160.71,,0.16071,1
Americas,Caribbean,Haiti,Hallucinogens,LSD,2015,HAI,,2015,1,0.404,0.404,0.000404,1
Americas,Caribbean,Haiti,Opioids,Heroin,2015,HAI,,2015,1,15.7,15.7,0.0157,1
Americas,Caribbean,Jamaica,Cannabis-type,Marijuana (herb),2019,JAM,,2019,1,24000,24000,24,1
Americas,Caribbean,Jamaica,Cocaine-type,Cocaine salts,2019,JAM,,2019,1,1630,1630,1.63,1
Americas,Caribbean,Jamaica,Cannabis-type,Hashish (resin),2015,JAM,,2019,1,1.42,,0.00142,1
Americas,Caribbean,Jamaica,Cannabis-type,Hashish (resin),2015,JAM,,2019,1,6.2,,0.0062,1
Americas,Caribbean,Jamaica,Cannabis-type,Marijuana (herb),2015,JAM,,2019,1,21200,,21.2,1
Americas,Caribbean,Jamaica,Cocaine-type,Crack,2015,JAM,,2019,1,0.486,,0.000486,1
Americas,Caribbean,Puerto Rico,Cocaine-type,Non-specified cocaine,2015,PUE,,2015,1,12352.84,12352.84,12.35284,1
Americas,Caribbean,Trinidad and Tobago,Cannabis-type,Marijuana (herb),2019,TRI,,2019,1,2890,2890,2.89,1
Americas,Caribbean,Trinidad and Tobago,Cocaine-type,Cocaine salts,2019,TRI,,2019,1,320,320,0.32,1
Americas,Caribbean,Trinidad and Tobago,Cannabis-type,Marijuana (herb),2016,TRI,,2019,1,1200,,1.2,1
Americas,Caribbean,Trinidad and Tobago,Cocaine-type,Cocaine salts,2016,TRI,,2019,1,292,,0.292,1
Americas,Caribbean,Trinidad and Tobago,Cannabis-type,Marijuana (herb),2015,TRI,,2019,1,2540.68,,2.54068,1
Americas,Caribbean,Trinidad and Tobago,Cocaine-type,Crack,2015,TRI,,2019,1,391.61,,0.39161,1
Americas,Central America,Belize,ATS,Methamphetamine,2019,BZE,,2019,1,0.001,0.001,1e-06,1
Americas,Central America,Belize,Cannabis-type,Cannabis plants,2019,BZE,,2019,1,0.982,0.982,0.000982,1
Americas,Central America,Belize,Cannabis-type,Cannabis seed,2019,BZE,,2019,1,1.6,1.6,0.0016,1
Americas,Central America,Belize,Cannabis-type,Marijuana (herb),2019,BZE,,2019,1,421,421,0.421,1
Americas,Central America,Belize,Cocaine-type,Coca paste/cocaine base,2019,BZE,,2019,1,3,3,0.003,1
Americas,Central America,Belize,Cocaine-type,Cocaine salts,2019,BZE,,2019,1,1369,1369,1.369,1
Americas,Central America,Belize,Opioids,Heroin,2019,BZE,,2019,1,1.9,1.9,0.0019,1
Americas,Central America,Belize,Cannabis-type,Marijuana (herb),2016,BZE,,2019,1,901.9,,0.9019,1
Americas,Central America,Belize,Cocaine-type,Cocaine salts,2016,BZE,,2019,1,17.4,,0.0174,1
Americas,Central America,Belize,Cocaine-type,Crack,2016,BZE,,2019,1,1,,0.001,1
Americas,Central America,Belize,Cannabis-type,Cannabis plants,2015,BZE,,2019,1,5089.7,,5.0897,1
Americas,Central America,Belize,Cocaine-type,Non-specified cocaine,2015,BZE,,2019,1,2.8,,0.0028,1
Americas,Central America,Belize,Opioids,Heroin,2015,BZE,,2019,1,26,,0.026,1
Americas,Central America,Costa Rica,ATS,Non-specified ATS,2019,COS,,2019,1,10.621225,10.621225,0.010621225,1
Americas,Central America,Costa Rica,Cannabis-type,Cannabis plants,2019,COS,,2019,1,141949.5,141949.5,141.9495,1
Americas,Central America,Costa Rica,Cannabis-type,Cannabis seed,2019,COS,,2019,1,0.103249998,0.103249998,0.000103250,1
Americas,Central America,Costa Rica,Cannabis-type,Marijuana (herb),2019,COS,,2019,1,16815.37838,16815.37838,16.81537838,1
Americas,Central America,Costa Rica,Cocaine-type,Cocaine salts,2019,COS,,2019,1,31132.02214,31132.02214,31.13202214,1
